entry_id,L,n_gt,n_rollouts,n_correct,tensor_parallel,total_gen_tokens,gen_seconds,score_seconds,tokens_per_s,mean_gen_tokens,best_struct_nll,tpu_type,n_rollouts_n,n_correct_n,n_contacts,struct_nll_min,struct_nll_mean,struct_nll_max,struct_nll_per_tok_min,selected_r
AF-A0A7X3RI80-F1,237,169,10,10,4,5080,3.872,0.196,1312.1,508.0,1053.217,v5p-8,10,10,169,1053.217345623704,1091.3523636553746,1124.610053426015,2.073262491385244,5
AF-A0A7X3RPZ1-F1,172,114,10,10,4,3430,2.509,0.152,1367.2,343.0,689.601,v5p-8,10,10,114,689.6012830085144,713.5758099322702,727.2328151607051,2.010499367371762,4
AF-A0A7X4CRR5-F1,101,11,10,10,4,340,0.257,0.063,1322.7,34.0,50.064,v5p-8,10,10,11,50.064182421378064,56.453755899830966,61.3646414517425,1.472475953569943,6
AF-A0A7X5Q9E7-F1,356,368,10,10,4,11050,9.011,0.483,1226.3,1105.0,2815.673,v5p-8,10,10,368,2815.6733706161513,2853.7635045372494,2899.847129089365,2.548120697390182,6
AF-A0A7X6D5Z5-F1,283,266,10,10,4,7990,6.321,0.246,1264.0,799.0,1968.843,v5p-8,10,10,266,1968.8427111380201,2003.302597100559,2029.5706776574727,2.4641335558673596,0
AF-A0A7X6ELU0-F1,93,50,10,10,4,1510,1.08,0.081,1398.1,151.0,297.514,v5p-8,10,10,50,297.5144055911611,315.0741570367082,322.9463391578447,1.9702940767626564,2
AF-A0A7X7D472-F1,402,423,10,10,4,12700,10.589,0.355,1199.4,1270.0,3351.709,v5p-8,10,10,423,3351.7087029029717,3387.3689166984796,3424.9170364594193,2.639140710947222,7
AF-A0A7X7D820-F1,72,23,10,10,4,700,0.498,0.233,1406.1,70.0,110.652,v5p-8,10,10,23,110.65220000432646,115.9369499723513,129.02010385860592,1.5807457143475208,1
AF-A0A7X7FCW6-F1,352,253,10,10,4,7600,6.012,0.259,1264.2,760.0,1803.747,v5p-8,10,10,253,1803.7467117987576,1829.477488427126,1851.5427427739876,2.3733509365773124,9
AF-A0A7X7FXW5-F1,103,44,10,10,4,1330,0.951,0.082,1398.1,133.0,196.168,v5p-8,10,10,44,196.16755544573732,207.02904385162842,220.57198215168194,1.4749440259077995,7
AF-A0A7X8BQ27-F1,217,167,10,10,4,5020,3.783,0.189,1327.1,502.0,1093.089,v5p-8,10,10,167,1093.0888490976436,1105.610986892489,1126.8029260759588,2.177467826887736,5
AF-A0A7X8BVM1-F1,203,144,10,10,4,4330,3.233,0.177,1339.4,433.0,973.478,v5p-8,10,10,144,973.4784954889051,996.3937797106922,1025.8734239373357,2.248218234385462,5
AF-A0A7X9C4E0-F1,278,181,10,10,4,5440,4.13,0.212,1317.3,544.0,1257.704,v5p-8,10,10,181,1257.7036007796316,1297.6136021964544,1328.413951319024,2.31195514849197,6
AF-A0A7X9FBY4-F1,230,212,10,10,4,6370,4.878,0.398,1305.8,637.0,1507.22,v5p-8,10,10,212,1507.2202414964074,1526.8851419441894,1560.3150697276956,2.366122828094831,4
AF-A0A7X9S1A1-F1,97,95,10,10,4,2860,2.052,0.121,1393.8,286.0,501.522,v5p-8,10,10,95,501.52219843192427,523.8217926604821,538.1068525076792,1.7535741203913435,6
AF-A0A7Y0B6P8-F1,145,60,10,10,4,1810,1.303,0.119,1389.4,181.0,362.498,v5p-8,10,10,60,362.4983000489374,372.11151271924535,380.1405287178882,2.0027530389444053,5
AF-A0A7Y0PH89-F1,323,292,10,10,4,8770,6.939,0.268,1263.9,877.0,2120.672,v5p-8,10,10,292,2120.67198744023,2148.573946673271,2191.987012732818,2.4180980472522577,1
AF-A0A7Y2BJX2-F1,184,181,10,10,4,5440,4.067,0.186,1337.5,544.0,1212.121,v5p-8,10,10,181,1212.1206611996902,1223.8972367640865,1241.5859144464648,2.2281629801464895,9
AF-A0A7Y2DJ34-F1,392,464,10,10,4,13930,11.643,0.54,1196.4,1393.0,3684.396,v5p-8,10,10,464,3684.3955561611,3729.117590566874,3789.3531647216523,2.6449357904961235,4
AF-A0A7Y2EWJ1-F1,156,72,10,10,4,2170,1.575,0.131,1378.2,217.0,406.96,v5p-8,10,10,72,406.9600096715053,419.53564587128466,433.6831111737174,1.8753917496382733,6
AF-A0A7Y2XTB5-F1,203,150,10,10,4,4510,3.386,0.177,1331.8,451.0,988.057,v5p-8,10,10,150,988.0571590294388,1011.2172016421586,1025.7591100625364,2.190814099843545,7
AF-A0A7Y3A1B4-F1,89,80,10,10,4,2410,1.725,0.112,1396.9,241.0,414.416,v5p-8,10,10,80,414.41649047839826,426.4704634959333,442.0069269414114,1.7195704999103663,2
AF-A0A7Y3J8T3-F1,240,240,10,10,4,7210,5.552,0.226,1298.6,721.0,1732.954,v5p-8,10,10,240,1732.953892900788,1768.9141292449192,1796.8713561507043,2.40354215381524,8
AF-A0A7Y3NCM5-F1,139,100,10,10,4,3010,2.184,0.137,1378.5,301.0,608.944,v5p-8,10,10,100,608.9438870744766,628.3643335406107,642.6175418954676,2.023069392274009,3
AF-A0A7Y3SWA9-F1,166,118,10,10,4,3550,2.594,0.329,1368.6,355.0,677.984,v5p-8,10,10,118,677.9844630118345,695.5174398282018,705.029257644603,1.909815388765731,3
AF-A0A7Y4L2E3-F1,312,262,10,10,4,7870,6.183,0.252,1272.8,787.0,1906.411,v5p-8,10,10,262,1906.4111719153977,1949.4058298252148,1983.286622044397,2.4223776009090185,2
AF-A0A7Y4NIH3-F1,130,108,10,10,4,3250,2.362,0.137,1375.9,325.0,655.667,v5p-8,10,10,108,655.6667263875604,666.394181349877,677.9213068151996,2.0174360811924936,1
AF-A0A7Y4SPD0-F1,123,31,10,10,4,940,0.676,0.08,1390.3,94.0,129.264,v5p-8,10,10,31,129.26354783920556,134.50865311010472,138.78430240240004,1.3751441259489954,7
AF-A0A7Y4YL54-F1,159,80,10,10,4,2410,1.734,0.132,1390.2,241.0,478.738,v5p-8,10,10,80,478.7381117573584,489.369610641373,498.03002827943044,1.9864651940139353,9
AF-A0A7Y5R676-F1,277,249,10,10,4,7480,5.82,0.237,1285.1,748.0,1766.31,v5p-8,10,10,249,1766.309957903144,1800.954819310335,1830.901811878291,2.3613769490683745,5
AF-A0A7Y7CI25-F1,237,271,10,10,4,8140,6.399,0.409,1272.1,814.0,1847.546,v5p-8,10,10,271,1847.5463479880127,1884.36232662061,1909.1656582025291,2.269712958216232,7
AF-A0A7Y8V571-F1,132,69,10,10,4,2080,1.506,0.12,1381.3,208.0,391.036,v5p-8,10,10,69,391.03559585149776,403.1849588663711,411.0939502748222,1.879978826209124,2
AF-A0A7Y9H6D0-F1,112,47,10,10,4,1420,1.02,0.084,1392.8,142.0,241.376,v5p-8,10,10,47,241.37607053544298,249.02347068663707,258.59883830743274,1.6998314826439647,8
AF-A0A7Y9HIK2-F1,239,114,10,10,4,3430,2.538,0.172,1351.7,343.0,682.02,v5p-8,10,10,114,682.0196025048506,708.6089398481201,751.1482654983545,1.9883953425797394,7
AF-A0A7Y9IEG4-F1,158,63,10,10,4,1900,1.367,0.125,1389.8,190.0,389.693,v5p-8,10,10,63,389.6934227016525,393.9682416137701,401.7906132463256,2.0510180142192236,5
AF-A0A7Y9N3W4-F1,183,130,10,10,4,3910,2.885,0.162,1355.1,391.0,794.468,v5p-8,10,10,130,794.4683826270664,812.7217490987515,841.6968804463429,2.031888446616538,3
AF-A0A7Z0XJ71-F1,159,190,10,10,4,5710,4.318,0.181,1322.5,571.0,1190.33,v5p-8,10,10,190,1190.3300953636856,1213.809509322388,1237.2402789816417,2.08464114774726,6
AF-A0A7Z7KTI5-F1,170,189,10,10,4,5680,4.525,0.185,1255.3,568.0,1220.835,v5p-8,10,10,189,1220.8352151089857,1248.0994861992076,1287.519128655863,2.1493577730792004,1
AF-A0A7Z8L0T6-F1,135,50,10,10,4,1510,1.109,0.112,1361.6,151.0,249.419,v5p-8,10,10,50,249.4186943948182,262.365352261049,272.41639206377545,1.6517794330782662,7
AF-A0A7Z9MK76-F1,83,29,10,10,4,880,0.63,0.067,1396.3,88.0,186.078,v5p-8,10,10,29,186.07778389587156,191.89071217412376,198.35649201672027,2.114520271543995,7
AF-A0A7Z9R0Q7-F1,119,92,10,10,4,2770,2.027,0.125,1366.3,277.0,516.766,v5p-8,10,10,92,516.7661969438775,531.3519320358985,545.1801218923929,1.8655819384255505,3
AF-A0A800E4Y8-F1,440,313,10,10,4,9400,7.675,0.313,1224.7,940.0,2235.124,v5p-8,10,10,313,2235.1244583818548,2273.2268256196307,2315.7809557480923,2.3777919770019733,1
AF-A0A810Q5S2-F1,43,14,10,10,4,430,0.304,0.041,1412.5,43.0,52.003,v5p-8,10,10,14,52.002966047770315,55.9029100681375,60.10599895523046,1.209371303436519,4
AF-A0A813M634-F1,340,235,10,10,4,7060,5.498,0.413,1284.1,706.0,1598.958,v5p-8,10,10,235,1598.958369085283,1626.2257725887719,1650.7366960592467,2.26481355394516,9
AF-A0A815HXD5-F1,227,218,10,10,4,6550,5.036,0.212,1300.5,655.0,1484.715,v5p-8,10,10,218,1484.7148489651172,1506.7050668445877,1528.1162306207927,2.26674022742766,4
AF-A0A820ISC2-F1,109,91,10,10,4,2740,1.989,0.125,1377.4,274.0,493.279,v5p-8,10,10,91,493.2787341454783,514.031201915376,530.1098981707571,1.8002873508959063,3
AF-A0A829EEH3-F1,116,73,10,10,4,2200,1.591,0.117,1382.4,220.0,430.143,v5p-8,10,10,73,430.1431921372001,436.7873599146179,447.3331810374883,1.9551963278963642,5
AF-A0A829R2C1-F1,191,80,10,10,4,2410,1.747,0.142,1379.1,241.0,501.839,v5p-8,10,10,80,501.83904703843587,508.48916142956205,520.9296553219574,2.0823196972549205,6
AF-A0A830LQC7-F1,324,347,10,10,4,10420,8.461,0.48,1231.6,1042.0,2665.814,v5p-8,10,10,347,2665.814133625426,2691.659979189728,2719.1334431622427,2.5583628921549195,3
AF-A0A831UJV9-F1,442,505,10,10,4,15160,12.989,0.401,1167.1,1516.0,3785.196,v5p-8,10,10,505,3785.195892562191,3901.2121239352537,3983.4939276780597,2.4968310636953768,9
AF-A0A832RTL5-F1,401,230,10,10,4,6910,5.354,0.265,1290.6,691.0,1646.331,v5p-8,10,10,230,1646.3305425199721,1680.6647872631463,1712.5184223370416,2.3825333466280347,5
AF-A0A833KNF3-F1,167,72,10,10,4,2170,1.556,0.306,1394.5,217.0,440.962,v5p-8,10,10,72,440.96203092165797,457.166231780557,474.24168873024405,2.0320830918048753,1
AF-A0A836TWP3-F1,164,97,10,10,4,2920,2.142,0.141,1362.9,292.0,582.698,v5p-8,10,10,97,582.6978494833475,597.0334180282492,613.9930896624078,1.9955405804224229,6
AF-A0A836ZNI7-F1,403,313,10,10,4,9400,7.613,0.302,1234.6,940.0,2268.882,v5p-8,10,10,313,2268.881606386605,2293.821234177401,2331.9607422994072,2.4137038365814947,1
AF-A0A837Q7S7-F1,398,333,10,10,4,10000,8.197,0.307,1219.9,1000.0,2528.963,v5p-8,10,10,333,2528.962903496618,2580.0743946843604,2632.4152031485373,2.528962903496618,2
AF-A0A837WJ40-F1,115,135,10,10,4,4060,2.988,0.315,1358.7,406.0,757.967,v5p-8,10,10,135,757.9670323617343,780.9690100922182,800.1059642046529,1.8669138728121533,4
AF-A0A838ETC9-F1,230,79,10,10,4,2380,1.749,0.154,1360.7,238.0,465.004,v5p-8,10,10,79,465.00368635786504,487.7768586842302,506.62201833486245,1.9537970015036346,8
AF-A0A838GK41-F1,82,12,10,10,4,370,0.27,0.06,1370.9,37.0,46.149,v5p-8,10,10,12,46.14863295144096,53.949652953449664,57.971845161282545,1.2472603500389448,8
AF-A0A838H6S0-F1,117,57,10,10,4,1720,1.244,0.109,1382.9,172.0,316.353,v5p-8,10,10,57,316.3534044342837,325.5716695568638,340.3863981802265,1.8392639792690912,2
AF-A0A838HLY5-F1,278,158,10,10,4,4750,5.131,0.202,925.8,475.0,1082.755,v5p-8,10,10,158,1082.7546621762294,1095.7063333331855,1107.1778930668052,2.2794834993183777,2
AF-A0A838K4D5-F1,280,151,10,10,4,4540,4.304,0.233,1054.8,454.0,1073.115,v5p-8,10,10,151,1073.1147749735828,1080.6660748644686,1094.9276429772167,2.363688931659874,5
AF-A0A839IBP8-F1,249,209,10,10,4,6280,6.18,0.249,1016.2,628.0,1490.037,v5p-8,10,10,209,1490.036960952411,1504.0070386540167,1521.9172555779098,2.3726703199879156,6
AF-A0A840RPV3-F1,234,221,10,10,4,6640,6.709,0.569,989.7,664.0,1538.524,v5p-8,10,10,221,1538.5236979728206,1565.735477460551,1601.80076089663,2.31705376200726,6
AF-A0A840UGN3-F1,114,77,10,10,4,2320,2.515,0.119,922.5,232.0,452.812,v5p-8,10,10,77,452.8120013450389,469.2620521702649,485.65249163784586,1.9517758678665469,9
AF-A0A841CE77-F1,213,191,10,10,4,5740,5.29,0.232,1085.0,574.0,1271.792,v5p-8,10,10,191,1271.7921986273338,1297.1414075032856,1320.7128413566397,2.2156658512671323,6
AF-A0A841CKE8-F1,192,104,10,10,4,3130,2.961,0.299,1057.3,313.0,776.554,v5p-8,10,10,104,776.5536320773617,793.0841437351974,814.5475167256782,2.4810020194164912,5
AF-A0A843JUN5-F1,128,88,10,10,4,2650,2.346,0.127,1129.6,265.0,469.384,v5p-8,10,10,88,469.38358120779696,485.45428693391125,500.0425608752655,1.7712587970105547,2
AF-A0A845CQE3-F1,103,20,10,10,4,610,0.447,0.068,1366.1,61.0,96.277,v5p-8,10,10,20,96.27747373448801,102.31913513890423,109.96095415415311,1.5783192415489837,2
AF-A0A846A7J9-F1,219,113,10,10,4,3400,2.523,0.164,1347.4,340.0,663.932,v5p-8,10,10,113,663.9323231609453,686.0261109467754,701.5432856914508,1.9527421269439569,2
AF-A0A847J6R5-F1,48,26,10,10,4,790,0.562,0.046,1406.2,79.0,101.146,v5p-8,10,10,26,101.1460128285405,106.4695072756422,114.25382988414765,1.2803292763106393,7
AF-A0A847MDN5-F1,141,43,10,10,4,1300,0.938,0.109,1385.2,130.0,217.543,v5p-8,10,10,43,217.54318467152234,225.2058364905416,230.36597571356276,1.673409112857864,9
AF-A0A848A589-F1,382,348,10,10,4,10450,8.583,0.488,1217.6,1045.0,2661.072,v5p-8,10,10,348,2661.0724383172146,2705.111776379141,2744.4917303595166,2.54648080221743,5
AF-A0A848L9U2-F1,152,120,10,10,4,3610,2.687,0.151,1343.6,361.0,767.09,v5p-8,10,10,120,767.0897332067993,777.5580364752116,797.1738101103443,2.124902308052076,8
AF-A0A848Y4D6-F1,81,11,10,10,4,340,0.251,0.048,1356.0,34.0,63.933,v5p-8,10,10,11,63.933172114901026,67.4375873800024,72.35564510722179,1.8803874151441478,2
AF-A0A849AUX9-F1,342,246,10,10,4,7390,5.816,0.253,1270.6,739.0,1823.867,v5p-8,10,10,246,1823.8673845834899,1852.7927427249426,1873.2185546639703,2.4680208181102703,3
AF-A0A849R4V2-F1,118,95,10,10,4,2860,2.068,0.129,1383.0,286.0,604.053,v5p-8,10,10,95,604.0526423013564,612.9448685353412,623.9723638374844,2.1120721758788688,8
AF-A0A850D488-F1,62,26,10,10,4,790,0.563,0.059,1403.8,79.0,123.205,v5p-8,10,10,26,123.2053470489642,130.97910829003962,140.26806369919314,1.5595613550501797,1
AF-A0A850L2D1-F1,90,77,10,10,4,2320,1.672,0.271,1387.6,232.0,415.281,v5p-8,10,10,77,415.2814666970273,434.1394957575649,447.1964548572761,1.7900063219699454,7
AF-A0A850NAY0-F1,151,117,10,10,4,3520,2.603,0.145,1352.0,352.0,700.092,v5p-8,10,10,117,700.0924281690891,715.0147618739335,728.8344156862395,1.988898943662185,9
AF-A0A853ES77-F1,292,236,10,10,4,7090,5.51,0.236,1286.7,709.0,1753.935,v5p-8,10,10,236,1753.9352856812304,1770.1197761399537,1799.3170417457554,2.473815635657589,6
AF-A0A853UDC9-F1,135,35,10,10,4,1060,0.762,0.088,1391.5,106.0,180.435,v5p-8,10,10,35,180.43497473096068,189.6898866635028,198.26602245828974,1.702216742744912,4
AF-A0A855K2Y0-F1,254,201,10,10,4,6040,4.623,0.212,1306.4,604.0,1383.858,v5p-8,10,10,201,1383.857718328396,1412.562736947285,1471.6862454240331,2.2911551627953575,5
AF-A0A8A5VMD1-F1,239,208,10,10,4,6250,4.815,0.212,1297.9,625.0,1431.112,v5p-8,10,10,208,1431.1117575352232,1462.8570562480104,1502.2349558035335,2.289778812056357,0
AF-A0A8A5ZA93-F1,106,61,10,10,4,1840,1.325,0.09,1388.2,184.0,361.214,v5p-8,10,10,61,361.2139649979863,365.63296328707673,371.19863656484836,1.9631193749890559,0
AF-A0A8B2UMJ5-F1,112,86,10,10,4,2590,1.884,0.121,1374.9,259.0,493.509,v5p-8,10,10,86,493.50870568104267,500.8526338058265,507.3483758235286,1.905439018073524,9
AF-A0A8B3GH25-F1,79,44,10,10,4,1330,0.952,0.073,1397.5,133.0,194.958,v5p-8,10,10,44,194.95794378720927,205.74111934970477,212.41996697548814,1.4658492014075886,6
AF-A0A8B5XJ10-F1,200,171,10,10,4,5140,3.88,0.184,1324.7,514.0,1100.893,v5p-8,10,10,171,1100.8925398575436,1115.4216805534638,1140.8480792350883,2.1418142798784894,9
AF-A0LD95-F1,485,538,10,10,4,16150,14.001,0.609,1153.5,1615.0,4146.792,v5p-8,10,10,538,4146.791806199358,4186.019135947424,4233.200419175617,2.567672945015082,8
AF-A3SYM6-F1,279,210,10,10,4,6310,4.876,0.225,1294.2,631.0,1500.481,v5p-8,10,10,210,1500.4809833774327,1540.6344114335484,1569.0328948681833,2.3779413365727935,4
AF-A4MZ87-F1,73,33,10,10,4,1000,0.712,0.067,1403.8,100.0,165.56,v5p-8,10,10,33,165.55995604504096,172.34407085797326,183.810066427925,1.6555995604504097,1
AF-A8EWB7-F1,180,57,10,10,4,1720,1.243,0.128,1384.2,172.0,328.922,v5p-8,10,10,57,328.92225996963884,339.5203110014453,350.52111438634347,1.9123387207537141,4
AF-B1L9N6-F1,450,463,10,10,4,13900,11.711,0.383,1186.9,1390.0,3381.943,v5p-8,10,10,463,3381.942555522527,3418.8187210675983,3463.7105594108234,2.4330521982176454,2
AF-B1XKI6-F1,455,427,10,10,4,12820,10.682,0.548,1200.2,1282.0,3338.573,v5p-8,10,10,427,3338.5728646732646,3402.38258594194,3425.452280940086,2.60419100208523,6
AF-B9M4G0-F1,116,66,10,10,4,1990,1.427,0.115,1394.7,199.0,345.349,v5p-8,10,10,66,345.3489248088647,355.70634602404135,364.188692019276,1.7354217327078627,3
AF-C4V1Q8-F1,144,91,10,10,4,2740,1.991,0.132,1375.9,274.0,548.032,v5p-8,10,10,91,548.03203898802,558.8227509506363,569.4807462820577,2.0001169306132116,0
AF-C6CFY9-F1,187,149,10,10,4,4480,3.338,0.173,1342.1,448.0,930.506,v5p-8,10,10,149,930.5061580325402,956.2277558399098,979.6307207991338,2.0770226741797773,7
AF-C7MQU4-F1,504,411,10,10,4,12340,10.295,0.557,1198.7,1234.0,3213.111,v5p-8,10,10,411,3213.1108461110216,3254.5040723666048,3303.1164132449285,2.60381754141898,7
AF-E1ZB52-F1,337,257,10,10,4,7720,6.126,0.26,1260.3,772.0,1819.666,v5p-8,10,10,257,1819.6660854181462,1873.8410847337334,1915.621940550884,2.357080421526096,8
AF-E3N2V9-F1,115,78,10,10,4,2350,1.701,0.12,1381.6,235.0,417.943,v5p-8,10,10,78,417.94264559421686,432.1821331533968,448.42923942849006,1.7784793429541144,0
AF-E6W0X9-F1,307,285,10,10,4,8560,6.786,0.26,1261.5,856.0,2107.8,v5p-8,10,10,285,2107.8003364538663,2154.3803644915088,2190.799778996404,2.4623835706236754,6
AF-E8KVZ2-F1,279,289,10,10,4,8680,6.884,0.254,1260.8,868.0,2062.872,v5p-8,10,10,289,2062.8719085033954,2092.9891563024125,2134.8386859874004,2.3765805397504556,9
AF-F9SZL5-F1,82,91,10,10,4,2740,1.977,0.115,1385.7,274.0,494.16,v5p-8,10,10,91,494.1604454658925,501.97520165540647,513.0793363733842,1.8035052754229655,6
AF-F9UJ06-F1,80,8,10,10,4,250,0.19,0.046,1318.0,25.0,27.128,v5p-8,10,10,8,27.12806166262999,29.552210496949783,32.96899280742787,1.0851224665051995,6
AF-G2KNZ3-F1,294,287,10,10,4,8620,6.821,0.256,1263.8,862.0,1945.165,v5p-8,10,10,287,1945.1647913851539,1991.4689194024868,2034.0113743869488,2.2565716837414778,0
AF-G3AUM9-F1,408,214,10,10,4,6430,10.833,0.26,593.6,643.0,1567.013,v5p-8,10,10,214,1567.0134030928173,1592.712597804135,1622.3889442864356,2.437034841512935,3
AF-G5DSI7-F1,157,85,10,10,4,2560,1.87,0.137,1368.8,256.0,585.144,v5p-8,10,10,85,585.1442556954112,598.5308517867136,625.9395749075732,2.2857197488102,0
AF-G9MYE9-F1,377,317,10,10,4,9520,7.707,0.504,1235.2,952.0,2366.969,v5p-8,10,10,317,2366.9687432620317,2398.8992398893342,2444.6173371815007,2.4863117051071764,1
AF-G9QJX7-F1,95,105,10,10,4,3160,2.312,0.128,1366.7,316.0,601.59,v5p-8,10,10,105,601.5904112333822,612.5894099988744,628.7066373714088,1.9037671241562726,5
AF-H1DE33-F1,87,71,10,10,4,2140,1.55,0.088,1380.5,214.0,382.677,v5p-8,10,10,71,382.67727617927176,391.2346668400664,412.12624443507843,1.7882115709311763,0
AF-H1VN61-F1,76,51,10,10,4,1540,1.096,0.075,1404.9,154.0,249.105,v5p-8,10,10,51,249.10459100088588,266.89087383686666,277.8269286237162,1.6175622792265316,1
AF-H6L0X1-F1,131,104,10,10,4,3130,2.285,0.135,1369.8,313.0,612.862,v5p-8,10,10,104,612.86182548761,625.0443710602152,637.3308116298587,1.9580250015578593,6
AF-I0YS00-F1,190,92,10,10,4,2770,2.052,0.147,1349.7,277.0,588.48,v5p-8,10,10,92,588.4800396388518,605.0017031268546,615.8050651258675,2.124476677396577,8
AF-I4A5N7-F1,300,358,10,10,4,10750,8.634,0.294,1245.1,1075.0,2748.882,v5p-8,10,10,358,2748.881530914656,2784.183369638638,2815.2694606849664,2.5570990985252617,1
AF-I4W7P1-F1,63,30,10,10,4,910,0.641,0.064,1420.0,91.0,160.231,v5p-8,10,10,30,160.23052914009304,167.0855537825359,173.797879364535,1.760775045495528,6
AF-I9P3J8-F1,177,111,10,10,4,3340,2.461,0.333,1357.4,334.0,722.892,v5p-8,10,10,111,722.89222612239,755.4201631176572,773.6448200240898,2.164347982402365,7
AF-J2H9T4-F1,125,89,10,10,4,2680,1.972,0.127,1359.0,268.0,513.546,v5p-8,10,10,89,513.5456397483023,526.0025969381358,538.2863609905203,1.916215073687695,8
AF-J6IBN9-F1,177,71,10,10,4,2140,1.563,0.134,1369.5,214.0,422.466,v5p-8,10,10,71,422.466370535828,432.1406995453247,442.7323128635686,1.9741419183917195,5
AF-J9HG67-F1,300,294,10,10,4,8830,7.034,0.263,1255.3,883.0,2140.075,v5p-8,10,10,294,2140.0745241141913,2163.6878919581395,2189.667819455256,2.4236404576604658,7
AF-K0EQX6-F1,282,263,10,10,4,7900,6.197,0.246,1274.8,790.0,1904.283,v5p-8,10,10,263,1904.2831325084644,1935.9432606984217,1966.5186001529758,2.4104849778588155,5
AF-K1XA18-F1,100,42,10,10,4,1270,0.911,0.08,1394.1,127.0,211.355,v5p-8,10,10,42,211.35463361456436,223.91437996014776,237.1648514700032,1.6642097135005067,5
AF-K6E4M3-F1,159,58,10,10,4,1750,1.263,0.122,1385.2,175.0,288.092,v5p-8,10,10,58,288.09166069838443,300.7274866167189,314.0901533660747,1.6462380611336254,1
AF-K6V8B8-F1,178,69,10,10,4,2080,1.509,0.314,1378.5,208.0,375.914,v5p-8,10,10,69,375.9138026522036,385.2972388254451,394.26181339093023,1.8072778973663632,4
AF-L1MMV9-F1,56,34,10,10,4,1030,0.738,0.063,1395.2,103.0,185.68,v5p-8,10,10,34,185.680135832799,194.10015420710604,200.63617797706593,1.8027197653669806,3
AF-L8EE07-F1,289,278,10,10,4,8350,6.818,0.259,1224.6,835.0,1963.618,v5p-8,10,10,278,1963.618192483192,1994.5133429039572,2033.168495564891,2.3516385538720863,0
AF-M6GEA4-F1,163,121,10,10,4,3640,2.786,0.158,1306.8,364.0,768.338,v5p-8,10,10,121,768.3384077824219,786.9393122273752,806.7160957346069,2.1108198016000603,4
AF-N4ULB6-F1,142,155,10,10,4,4660,3.499,0.162,1331.8,466.0,1032.946,v5p-8,10,10,155,1032.946301203042,1058.0455317153044,1095.5113799054889,2.2166229639550257,0
AF-N6V3W1-F1,238,116,10,10,4,3490,2.575,0.173,1355.4,349.0,726.074,v5p-8,10,10,116,726.0740532398777,739.3544532992513,762.1701765963093,2.0804414132947784,8
AF-N9QGK6-F1,76,59,10,10,4,1780,1.27,0.08,1401.2,178.0,299.58,v5p-8,10,10,59,299.58038338084066,311.5301495930853,321.78945524954236,1.683035861690116,9
AF-P74472-F1,100,82,10,10,4,2470,1.799,0.116,1372.6,247.0,463.367,v5p-8,10,10,82,463.36714851336717,470.83136981808684,478.60733425121225,1.8759803583537131,5
AF-Q0SQZ0-F1,72,15,10,10,4,460,0.334,0.048,1378.1,46.0,64.928,v5p-8,10,10,15,64.92772496274847,67.54230873376427,69.35077538431506,1.4114722817988798,6
AF-Q1JJ67-F1,89,53,10,10,4,1600,1.148,0.079,1393.9,160.0,317.421,v5p-8,10,10,53,317.42124379899417,324.6283058620978,334.613001131022,1.9838827737437135,2
AF-Q1N1P9-F1,178,84,10,10,4,2530,1.85,0.345,1367.8,253.0,458.412,v5p-8,10,10,84,458.4124004180726,484.6951282913189,506.51665264158555,1.8119067210200497,2
AF-Q3SWJ3-F1,142,62,10,10,4,1870,1.354,0.119,1380.8,187.0,314.291,v5p-8,10,10,62,314.29132228526544,320.7028819892812,327.0368229719852,1.6807022582099755,1
AF-R0ECJ8-F1,100,61,10,10,4,1840,1.328,0.087,1385.2,184.0,336.997,v5p-8,10,10,61,336.9971480924362,343.8720654902917,354.4993099796858,1.8315062396328055,9
AF-R1EE70-F1,224,130,10,10,4,3910,2.929,0.176,1334.9,391.0,980.608,v5p-8,10,10,130,980.6078099613864,994.371369238837,1006.1955270423812,2.5079483630725994,0
AF-R5AKU2-F1,93,44,10,10,4,1330,0.943,0.077,1410.7,133.0,226.503,v5p-8,10,10,44,226.50329688407783,233.10086277420663,238.9418454126419,1.7030323073990814,5
AF-R6KY69-F1,110,65,10,10,4,1960,1.394,0.109,1406.0,196.0,369.714,v5p-8,10,10,65,369.7139369905203,381.8274750798323,391.09655666501567,1.8862955968904098,2
AF-R6WBE0-F1,120,111,10,10,4,3340,2.409,0.134,1386.5,334.0,641.514,v5p-8,10,10,111,641.5141040336853,666.9911445165519,701.4743533664628,1.9207009102804948,7
AF-R7IBX6-F1,406,371,10,10,4,11140,9.099,0.327,1224.2,1114.0,2927.757,v5p-8,10,10,371,2927.7573783523885,2963.5710444783485,2990.764983816912,2.6281484545353577,1
AF-R7K761-F1,85,65,10,10,4,1960,1.394,0.286,1405.5,196.0,312.712,v5p-8,10,10,65,312.71181423185453,321.05706965943375,331.32900861355813,1.5954684399584416,6
AF-R9JJL1-F1,258,287,10,10,4,8620,6.828,0.25,1262.4,862.0,2106.601,v5p-8,10,10,287,2106.6011329434787,2139.4792996378555,2180.2194909074306,2.4438528224402303,1
AF-R9MGU4-F1,445,463,10,10,4,13900,11.838,0.385,1174.2,1390.0,3357.82,v5p-8,10,10,463,3357.8199872042055,3381.9328283418627,3442.609186593128,2.415697832521011,2
AF-S2WST1-F1,505,459,10,10,4,13780,11.756,0.615,1172.1,1378.0,3738.137,v5p-8,10,10,459,3738.1372345282543,3764.172680654055,3791.172127064372,2.712726585289009,9
