case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c002350-l305-3.x.x.x,536,305,3.x.x.x,528,528,317,528,1
c005594-l402-unconditional,536,402,unconditional,304,304,194,304,1
c007809-l439-3.x.x.x,536,439,3.x.x.x,256,256,99,256,1
c000154-l98-2.x.x.x,536,98,2.x.x.x,864,864,602,864,1
c002402-l308-unconditional,536,308,unconditional,512,512,353,512,1
c004591-l377-3.x.x.x,537,377,3.x.x.x,336,336,163,336,1
c011793-l483-1.x.x.x,537,483,1.x.x.x,208,208,132,208,1
c000595-l182-1.x.x.x,537,182,1.x.x.x,384,384,293,384,1
c009026-l455-1.x.x.x,537,455,1.x.x.x,240,240,157,240,1
c008639-l450-3.x.x.x,537,450,3.x.x.x,240,240,112,240,1
c005839-l407-1.x.x.x,537,407,1.x.x.x,304,304,219,304,1
c008218-l445-1.x.x.x,537,445,1.x.x.x,240,240,146,240,1
c013153-l494-3.x.x.x,537,494,3.x.x.x,208,208,94,208,1
c005595-l402-unconditional,537,402,unconditional,304,304,179,304,1
c008905-l453-3.x.x.x,537,453,3.x.x.x,240,240,114,240,1
c013878-l500-3.x.x.x,537,500,3.x.x.x,192,192,86,192,1
c007810-l439-3.x.x.x,537,439,3.x.x.x,256,256,125,256,1
c003803-l356-unconditional,537,356,unconditional,384,384,253,384,1
c002403-l308-unconditional,537,308,unconditional,512,512,344,512,1
c002280-l302-3.x.x.x,537,302,3.x.x.x,384,384,208,384,1
c006441-l418-3.x.x.x,537,418,3.x.x.x,288,288,147,288,1
c004716-l380-3.x.x.x,537,380,3.x.x.x,336,336,171,336,1
c002351-l305-3.x.x.x,537,305,3.x.x.x,528,528,287,528,1
c013275-l495-3.x.x.x,538,495,3.x.x.x,208,208,95,208,1
c008757-l452-unconditional,538,452,unconditional,240,240,147,240,1
c007288-l432-1.x.x.x,538,432,1.x.x.x,256,256,183,256,1
c007467-l435-unconditional,538,435,unconditional,256,256,152,256,1
c001732-l276-3.x.x.x,538,276,3.x.x.x,608,608,388,608,1
c006771-l424-1.x.x.x,538,424,1.x.x.x,272,272,179,272,1
c013522-l498-unconditional,538,498,unconditional,192,192,110,192,1
c012853-l492-1.x.x.x,538,492,1.x.x.x,208,208,124,208,1
c005041-l389-unconditional,538,389,unconditional,320,320,194,320,1
c005500-l399-3.x.x.x,538,399,3.x.x.x,288,288,137,288,1
c001139-l239-2.x.x.x,538,239,2.x.x.x,80,80,20,80,1
c001062-l233-1.x.x.x,538,233,1.x.x.x,816,816,610,816,1
c008123-l444-1.x.x.x,538,444,1.x.x.x,256,256,164,256,1
c011076-l476-3.x.x.x,538,476,3.x.x.x,224,224,98,224,1
c001729-l276-3.x.x.x,538,276,3.x.x.x,608,608,374,608,1
c007305-l432-3.x.x.x,538,432,3.x.x.x,256,256,130,256,1
c008003-l442-2.x.x.x,538,442,2.x.x.x,256,256,97,256,1
c006983-l427-3.x.x.x,538,427,3.x.x.x,272,272,129,272,1
c010558-l471-3.x.x.x,539,471,3.x.x.x,224,224,89,224,1
c001179-l242-2.x.x.x,539,242,2.x.x.x,768,768,239,768,1
c004421-l373-unconditional,539,373,unconditional,352,352,246,352,1
c008124-l444-1.x.x.x,539,444,1.x.x.x,256,256,167,256,1
c011077-l476-3.x.x.x,539,476,3.x.x.x,224,224,98,224,1
c008246-l445-3.x.x.x,539,445,3.x.x.x,240,240,123,240,1
c005766-l405-3.x.x.x,539,405,3.x.x.x,304,304,156,304,1
c003490-l346-3.x.x.x,539,346,3.x.x.x,400,400,219,400,1
c005014-l388-1.x.x.x,539,388,1.x.x.x,320,320,222,320,1
c011279-l478-3.x.x.x,539,478,3.x.x.x,208,208,90,208,1
c004331-l370-3.x.x.x,539,370,3.x.x.x,352,352,185,352,1
c003004-l330-2.x.x.x,539,330,2.x.x.x,304,304,195,304,1
c009849-l464-1.x.x.x,539,464,1.x.x.x,80,80,48,80,1
c001681-l274-unconditional,539,274,unconditional,624,624,447,624,1
c011781-l483-1.x.x.x,539,483,1.x.x.x,208,208,131,208,1
c008652-l450-3.x.x.x,539,450,3.x.x.x,240,240,119,240,1
c010255-l468-3.x.x.x,539,468,3.x.x.x,224,224,96,224,1
c006324-l416-3.x.x.x,539,416,3.x.x.x,288,288,134,288,1
c001682-l274-unconditional,540,274,unconditional,624,624,427,624,1
c000208-l112-unconditional,540,112,unconditional,1408,1408,1157,1408,1
c005767-l405-3.x.x.x,540,405,3.x.x.x,304,304,147,304,1
c006325-l416-3.x.x.x,540,416,3.x.x.x,288,288,141,288,1
c001180-l242-2.x.x.x,540,242,2.x.x.x,768,768,250,768,1
c005137-l391-1.x.x.x,540,391,1.x.x.x,320,320,206,320,1
c011552-l481-1.x.x.x,540,481,1.x.x.x,208,208,115,208,1
c012204-l486-3.x.x.x,540,486,3.x.x.x,208,208,90,208,1
c002045-l292-3.x.x.x,540,292,3.x.x.x,560,560,334,560,1
c008125-l444-1.x.x.x,540,444,1.x.x.x,256,256,148,256,1
c010543-l471-3.x.x.x,540,471,3.x.x.x,224,224,97,224,1
c003741-l354-1.x.x.x,540,354,1.x.x.x,384,384,287,384,1
c011078-l476-3.x.x.x,540,476,3.x.x.x,224,224,108,224,1
c007446-l434-3.x.x.x,540,434,3.x.x.x,256,256,121,256,1
c007351-l433-1.x.x.x,540,433,1.x.x.x,256,256,174,256,1
c001373-l255-2.x.x.x,540,255,2.x.x.x,256,256,171,256,1
c003435-l345-unconditional,540,345,unconditional,400,400,250,400,1
c011198-l478-unconditional,540,478,unconditional,208,208,120,208,1
c008126-l444-1.x.x.x,541,444,1.x.x.x,256,256,174,256,1
c002076-l294-unconditional,541,294,unconditional,560,560,384,560,1
c002159-l297-3.x.x.x,541,297,3.x.x.x,544,544,328,544,1
c004805-l383-unconditional,541,383,unconditional,336,336,205,336,1
c011079-l476-3.x.x.x,541,476,3.x.x.x,224,224,104,224,1
c002353-l306-unconditional,541,306,unconditional,512,512,350,512,1
c004236-l368-unconditional,541,368,unconditional,352,352,233,352,1
c009775-l463-3.x.x.x,541,463,3.x.x.x,224,224,120,224,1
c010222-l468-1.x.x.x,541,468,1.x.x.x,224,224,129,224,1
c012442-l489-unconditional,541,489,unconditional,208,208,125,208,1
c011646-l482-unconditional,541,482,unconditional,208,208,124,208,1
c002250-l301-2.x.x.x,541,301,2.x.x.x,96,96,56,96,1
c010945-l475-3.x.x.x,541,475,3.x.x.x,224,224,97,224,1
c006665-l422-2.x.x.x,541,422,2.x.x.x,240,240,111,240,1
c005708-l404-1.x.x.x,541,404,1.x.x.x,288,288,207,288,1
c002186-l299-unconditional,541,299,unconditional,544,544,374,544,1
c010709-l473-1.x.x.x,541,473,1.x.x.x,224,224,144,224,1
c006038-l411-1.x.x.x,541,411,1.x.x.x,288,288,187,288,1
c004769-l382-1.x.x.x,542,382,1.x.x.x,336,336,224,336,1
c010710-l473-1.x.x.x,542,473,1.x.x.x,224,224,133,224,1
c005678-l403-3.x.x.x,542,403,3.x.x.x,304,304,147,304,1
c008074-l443-1.x.x.x,542,443,1.x.x.x,64,64,42,64,1
c010134-l467-1.x.x.x,542,467,1.x.x.x,224,224,145,224,1
c004248-l368-1.x.x.x,542,368,1.x.x.x,288,288,211,288,1
c010946-l475-3.x.x.x,542,475,3.x.x.x,224,224,97,224,1
c006002-l410-2.x.x.x,542,410,2.x.x.x,288,288,126,288,1
c009665-l462-2.x.x.x,542,462,2.x.x.x,224,224,94,224,1
c008127-l444-1.x.x.x,542,444,1.x.x.x,256,256,168,256,1
c010366-l469-3.x.x.x,542,469,3.x.x.x,224,224,93,224,1
c002187-l299-unconditional,542,299,unconditional,544,544,383,544,1
c007342-l433-1.x.x.x,542,433,1.x.x.x,256,256,185,256,1
c002077-l294-unconditional,542,294,unconditional,560,560,390,560,1
c011080-l476-3.x.x.x,542,476,3.x.x.x,224,224,100,224,1
c013747-l499-3.x.x.x,542,499,3.x.x.x,192,192,82,192,1
c006097-l412-1.x.x.x,542,412,1.x.x.x,288,288,184,288,1
c004806-l383-unconditional,542,383,unconditional,336,336,217,336,1
c008128-l444-1.x.x.x,543,444,1.x.x.x,256,256,168,256,1
c000121-l90-1.x.x.x,543,90,1.x.x.x,1120,1120,972,1120,1
c007813-l439-3.x.x.x,543,439,3.x.x.x,256,256,111,256,1
c012331-l488-unconditional,543,488,unconditional,208,208,117,208,1
c009644-l462-1.x.x.x,543,462,1.x.x.x,224,224,148,224,1
c013274-l495-3.x.x.x,543,495,3.x.x.x,208,208,95,208,1
c007892-l441-unconditional,543,441,unconditional,256,256,150,256,1
c000191-l107-3.x.x.x,543,107,3.x.x.x,1344,1344,1018,1344,1
c004120-l365-unconditional,543,365,unconditional,368,368,234,368,1
c008908-l453-3.x.x.x,543,453,3.x.x.x,240,240,100,240,1
c009029-l455-1.x.x.x,543,455,1.x.x.x,240,240,148,240,1
c006529-l420-1.x.x.x,543,420,1.x.x.x,272,272,181,272,1
c012032-l485-1.x.x.x,543,485,1.x.x.x,208,208,127,208,1
c000670-l191-3.x.x.x,543,191,3.x.x.x,1152,1152,712,1152,1
c007067-l429-unconditional,543,429,unconditional,272,272,152,272,1
c012132-l486-1.x.x.x,543,486,1.x.x.x,208,208,129,208,1
c003042-l332-unconditional,543,332,unconditional,432,432,292,432,1
c011230-l478-1.x.x.x,543,478,1.x.x.x,208,208,116,208,1
c002449-l310-unconditional,544,310,unconditional,496,496,327,496,1
c000257-l124-1.x.x.x,544,124,1.x.x.x,1184,1184,1012,1184,1
c002743-l321-unconditional,544,321,unconditional,464,464,309,464,1
c009619-l462-unconditional,544,462,unconditional,224,224,118,224,1
c008129-l444-1.x.x.x,544,444,1.x.x.x,256,256,160,256,1
c000650-l189-1.x.x.x,544,189,1.x.x.x,1152,1152,906,1152,1
c009809-l464-unconditional,544,464,unconditional,224,224,126,224,1
c013836-l500-1.x.x.x,544,500,1.x.x.x,192,192,119,192,1
c000194-l108-2.x.x.x,544,108,2.x.x.x,896,896,587,896,1
c000562-l178-1.x.x.x,544,178,1.x.x.x,1248,1248,1007,1248,1
c010625-l472-1.x.x.x,544,472,1.x.x.x,224,224,136,224,1
c007015-l428-1.x.x.x,544,428,1.x.x.x,272,48,35,32,0
c012500-l489-1.x.x.x,545,489,1.x.x.x,192,192,113,192,1
c008130-l444-1.x.x.x,545,444,1.x.x.x,256,256,165,256,1
c007495-l435-1.x.x.x,545,435,1.x.x.x,256,256,148,256,1
c003169-l336-1.x.x.x,545,336,1.x.x.x,432,432,316,432,1
c011663-l482-1.x.x.x,545,482,1.x.x.x,208,208,128,208,1
c012823-l492-1.x.x.x,545,492,1.x.x.x,208,208,127,208,1
c004482-l374-3.x.x.x,545,374,3.x.x.x,352,352,182,352,1
c000444-l162-3.x.x.x,545,162,3.x.x.x,160,160,101,160,1
c012386-l488-2.x.x.x,545,488,2.x.x.x,208,208,62,208,1
c007999-l442-1.x.x.x,545,442,1.x.x.x,256,256,168,256,1
c013537-l498-unconditional,545,498,unconditional,192,192,109,192,1
c001716-l276-unconditional,545,276,unconditional,608,608,412,608,1
c010040-l466-2.x.x.x,545,466,2.x.x.x,224,224,73,224,1
c000921-l220-2.x.x.x,545,220,2.x.x.x,912,912,277,912,1
c011711-l482-3.x.x.x,545,482,3.x.x.x,208,208,87,208,1
c003531-l348-unconditional,545,348,unconditional,400,80,51,96,0
c012838-l492-1.x.x.x,546,492,1.x.x.x,32,0,0,0,0
c001188-l243-unconditional,547,243,unconditional,208,208,139,208,1
c008289-l446-1.x.x.x,547,446,1.x.x.x,240,240,147,240,1
c006907-l426-2.x.x.x,547,426,2.x.x.x,272,272,118,272,1
c002785-l322-3.x.x.x,547,322,3.x.x.x,464,464,258,464,1
c007870-l440-3.x.x.x,547,440,3.x.x.x,256,256,112,256,1
c001552-l266-3.x.x.x,547,266,3.x.x.x,656,656,392,656,1
c003573-l349-1.x.x.x,547,349,1.x.x.x,400,400,280,400,1
c000534-l174-3.x.x.x,547,174,3.x.x.x,1280,1280,857,1280,1
c008132-l444-1.x.x.x,547,444,1.x.x.x,256,256,151,256,1
c009994-l466-unconditional,547,466,unconditional,224,224,133,224,1
c000342-l145-2.x.x.x,547,145,2.x.x.x,1184,1184,655,1184,1
c013664-l499-unconditional,547,499,unconditional,192,192,115,192,1
c012152-l486-2.x.x.x,547,486,2.x.x.x,208,208,55,208,1
c008388-l447-2.x.x.x,547,447,2.x.x.x,240,240,81,240,1
c010237-l468-2.x.x.x,547,468,2.x.x.x,224,224,73,224,1
c001413-l258-1.x.x.x,547,258,1.x.x.x,688,688,515,688,1
c010325-l469-1.x.x.x,547,469,1.x.x.x,224,224,139,224,1
c012615-l490-1.x.x.x,547,490,1.x.x.x,208,208,123,208,1
c008257-l445-3.x.x.x,548,445,3.x.x.x,240,240,108,240,1
c010526-l471-1.x.x.x,548,471,1.x.x.x,224,224,126,224,1
c007603-l437-unconditional,548,437,unconditional,256,256,151,256,1
c009171-l457-unconditional,548,457,unconditional,240,240,139,240,1
c000532-l174-2.x.x.x,548,174,2.x.x.x,1280,1280,560,1280,1
c007873-l440-3.x.x.x,548,440,3.x.x.x,256,256,118,256,1
c002976-l329-2.x.x.x,548,329,2.x.x.x,304,304,206,304,1
c005985-l410-1.x.x.x,548,410,1.x.x.x,288,288,189,288,1
c011841-l483-3.x.x.x,548,483,3.x.x.x,208,208,92,208,1
c005550-l401-unconditional,548,401,unconditional,304,304,193,304,1
c008133-l444-1.x.x.x,548,444,1.x.x.x,256,256,175,256,1
c010304-l469-1.x.x.x,548,469,1.x.x.x,224,224,133,224,1
c009198-l457-1.x.x.x,548,457,1.x.x.x,240,240,144,240,1
c001271-l248-3.x.x.x,548,248,3.x.x.x,736,736,427,736,1
c001345-l253-3.x.x.x,548,253,3.x.x.x,704,704,432,704,1
c011290-l478-3.x.x.x,548,478,3.x.x.x,208,208,91,208,1
c012604-l490-1.x.x.x,548,490,1.x.x.x,208,208,125,208,1
c002466-l310-2.x.x.x,548,310,2.x.x.x,176,176,103,176,1
c013231-l495-2.x.x.x,549,495,2.x.x.x,208,208,70,208,1
c012906-l492-3.x.x.x,549,492,3.x.x.x,208,208,92,208,1
c009586-l461-3.x.x.x,549,461,3.x.x.x,224,224,104,224,1
c008519-l449-1.x.x.x,549,449,1.x.x.x,240,240,152,240,1
c000870-l215-3.x.x.x,549,215,3.x.x.x,944,944,555,944,1
c008134-l444-1.x.x.x,549,444,1.x.x.x,256,256,160,256,1
c003577-l349-1.x.x.x,549,349,1.x.x.x,400,400,282,400,1
c000835-l212-unconditional,549,212,unconditional,48,48,31,48,1
c010322-l469-1.x.x.x,549,469,1.x.x.x,224,224,141,224,1
c010234-l468-2.x.x.x,549,468,2.x.x.x,224,224,80,224,1
c002399-l307-3.x.x.x,549,307,3.x.x.x,512,512,289,512,1
c000773-l204-2.x.x.x,549,204,2.x.x.x,528,528,185,528,1
c009836-l464-1.x.x.x,549,464,1.x.x.x,224,224,138,224,1
c006904-l426-2.x.x.x,549,426,2.x.x.x,272,272,124,272,1
c010742-l473-2.x.x.x,549,473,2.x.x.x,112,112,42,112,1
c003888-l358-3.x.x.x,549,358,3.x.x.x,384,384,221,384,1
c010055-l466-3.x.x.x,550,466,3.x.x.x,224,224,106,224,1
c008341-l447-unconditional,550,447,unconditional,240,240,140,240,1
c005883-l408-unconditional,550,408,unconditional,240,240,145,240,1
c008135-l444-1.x.x.x,550,444,1.x.x.x,256,256,152,256,1
c006226-l414-3.x.x.x,550,414,3.x.x.x,288,288,146,288,1
c003889-l358-3.x.x.x,550,358,3.x.x.x,384,384,188,384,1
c008314-l446-3.x.x.x,550,446,3.x.x.x,240,240,96,240,1
c007509-l435-2.x.x.x,550,435,2.x.x.x,64,64,33,64,1
c007637-l437-1.x.x.x,550,437,1.x.x.x,256,256,162,256,1
c001915-l286-1.x.x.x,550,286,1.x.x.x,288,0,0,0,0
c002939-l328-1.x.x.x,551,328,1.x.x.x,448,448,332,448,1
c001371-l255-2.x.x.x,551,255,2.x.x.x,704,704,460,704,1
c003890-l358-3.x.x.x,551,358,3.x.x.x,384,384,213,384,1
c010487-l471-unconditional,551,471,unconditional,224,224,127,224,1
c007293-l432-2.x.x.x,551,432,2.x.x.x,256,256,96,256,1
c005608-l402-1.x.x.x,551,402,1.x.x.x,304,304,209,304,1
c002154-l297-2.x.x.x,551,297,2.x.x.x,96,96,55,96,1
c005045-l389-unconditional,551,389,unconditional,320,320,206,320,1
c012632-l490-2.x.x.x,551,490,2.x.x.x,208,208,63,208,1
c007471-l435-unconditional,551,435,unconditional,256,256,150,256,1
c009181-l457-unconditional,551,457,unconditional,240,240,129,240,1
c008136-l444-1.x.x.x,551,444,1.x.x.x,256,256,169,256,1
c005471-l399-unconditional,551,399,unconditional,272,272,169,272,1
c009204-l457-1.x.x.x,551,457,1.x.x.x,240,240,161,240,1
c007309-l432-3.x.x.x,551,432,3.x.x.x,256,256,126,256,1
c013644-l498-3.x.x.x,551,498,3.x.x.x,192,192,79,192,1
c010286-l469-unconditional,551,469,unconditional,224,224,127,224,1
c004101-l364-2.x.x.x,551,364,2.x.x.x,368,368,181,368,1
c005039-l389-unconditional,552,389,unconditional,320,320,209,320,1
c009296-l458-1.x.x.x,552,458,1.x.x.x,224,224,140,224,1
c003891-l358-3.x.x.x,552,358,3.x.x.x,384,384,215,384,1
c001372-l255-2.x.x.x,552,255,2.x.x.x,704,704,487,704,1
c009715-l463-unconditional,552,463,unconditional,224,224,114,224,1
c005267-l394-1.x.x.x,552,394,1.x.x.x,320,320,223,320,1
c012401-l488-3.x.x.x,552,488,3.x.x.x,208,208,102,208,1
c002642-l317-1.x.x.x,552,317,1.x.x.x,480,480,342,480,1
c000495-l169-3.x.x.x,552,169,3.x.x.x,256,256,183,256,1
c008137-l444-1.x.x.x,552,444,1.x.x.x,256,256,158,256,1
c006769-l424-1.x.x.x,552,424,1.x.x.x,272,272,175,272,1
c004322-l370-1.x.x.x,552,370,1.x.x.x,304,304,201,304,1
c000850-l213-3.x.x.x,552,213,3.x.x.x,960,960,603,960,1
c007465-l435-unconditional,552,435,unconditional,256,256,148,256,1
c009795-l463-3.x.x.x,552,463,3.x.x.x,224,224,110,224,1
c006879-l426-unconditional,552,426,unconditional,272,272,163,272,1
c003757-l354-3.x.x.x,552,354,3.x.x.x,384,384,204,384,1
c009205-l457-1.x.x.x,552,457,1.x.x.x,240,240,134,240,1
c003987-l361-1.x.x.x,553,361,1.x.x.x,48,0,0,0,0
c000807-l208-3.x.x.x,554,208,3.x.x.x,752,752,469,752,1
c008139-l444-1.x.x.x,554,444,1.x.x.x,256,256,162,256,1
c003069-l333-unconditional,554,333,unconditional,432,432,286,432,1
c008394-l447-3.x.x.x,554,447,3.x.x.x,240,240,113,240,1
c009203-l457-1.x.x.x,554,457,1.x.x.x,240,240,141,240,1
c009180-l457-unconditional,554,457,unconditional,240,240,132,240,1
c012061-l485-3.x.x.x,554,485,3.x.x.x,208,208,80,208,1
c008589-l450-unconditional,554,450,unconditional,240,240,130,240,1
c002938-l328-1.x.x.x,554,328,1.x.x.x,448,448,336,448,1
c013781-l499-3.x.x.x,554,499,3.x.x.x,192,192,83,192,1
c001093-l236-unconditional,554,236,unconditional,800,800,554,800,1
c003893-l358-3.x.x.x,554,358,3.x.x.x,384,384,187,384,1
c009679-l462-3.x.x.x,554,462,3.x.x.x,224,224,93,224,0
c009199-l457-1.x.x.x,555,457,1.x.x.x,240,240,150,240,1
c009175-l457-unconditional,555,457,unconditional,240,240,131,240,1
c009713-l463-unconditional,555,463,unconditional,224,224,142,224,1
c008140-l444-1.x.x.x,555,444,1.x.x.x,256,256,170,256,1
c001945-l287-3.x.x.x,555,287,3.x.x.x,544,544,332,544,1
c006878-l426-unconditional,555,426,unconditional,272,272,151,272,1
c001530-l265-1.x.x.x,555,265,1.x.x.x,128,128,105,128,1
c009793-l463-3.x.x.x,555,463,3.x.x.x,224,224,102,224,1
c001367-l255-1.x.x.x,555,255,1.x.x.x,704,704,533,704,1
c002941-l328-1.x.x.x,555,328,1.x.x.x,448,448,339,448,1
c006768-l424-1.x.x.x,555,424,1.x.x.x,272,272,175,272,1
c007463-l435-unconditional,555,435,unconditional,256,256,151,256,1
c003756-l354-3.x.x.x,555,354,3.x.x.x,384,384,200,384,1
c008679-l451-unconditional,555,451,unconditional,208,208,125,208,1
c003894-l358-3.x.x.x,555,358,3.x.x.x,384,384,209,384,1
c005259-l394-1.x.x.x,555,394,1.x.x.x,320,320,212,320,1
c005037-l389-unconditional,555,389,unconditional,320,320,208,320,1
c012400-l488-3.x.x.x,555,488,3.x.x.x,208,208,91,208,1
c008507-l449-unconditional,556,449,unconditional,32,0,0,0,0
c010010-l466-1.x.x.x,557,466,1.x.x.x,224,224,134,224,1
c000856-l214-1.x.x.x,557,214,1.x.x.x,960,960,740,960,1
c001044-l231-3.x.x.x,557,231,3.x.x.x,832,832,489,832,1
c008142-l444-1.x.x.x,557,444,1.x.x.x,256,256,169,256,1
c001871-l284-unconditional,557,284,unconditional,112,112,80,112,1
c003089-l333-2.x.x.x,557,333,2.x.x.x,432,432,263,432,1
c013603-l498-2.x.x.x,557,498,2.x.x.x,192,192,53,192,1
c005691-l404-unconditional,557,404,unconditional,304,304,187,304,1
c005325-l395-3.x.x.x,557,395,3.x.x.x,320,320,166,320,1
c008761-l452-unconditional,557,452,unconditional,208,208,114,208,1
c008774-l452-1.x.x.x,557,452,1.x.x.x,240,240,158,240,1
c007315-l432-3.x.x.x,557,432,3.x.x.x,256,256,127,256,1
c001086-l235-2.x.x.x,557,235,2.x.x.x,800,800,233,800,1
c011642-l482-unconditional,557,482,unconditional,208,208,101,208,1
c012369-l488-1.x.x.x,557,488,1.x.x.x,208,208,111,208,1
c013148-l494-3.x.x.x,557,494,3.x.x.x,208,208,94,208,1
c006671-l422-3.x.x.x,557,422,3.x.x.x,272,272,140,272,1
c005736-l405-unconditional,557,405,unconditional,304,304,199,304,1
c013040-l494-unconditional,558,494,unconditional,208,208,107,208,1
c001883-l284-3.x.x.x,558,284,3.x.x.x,592,592,349,592,1
c004315-l370-1.x.x.x,558,370,1.x.x.x,352,352,257,352,1
c002905-l327-unconditional,558,327,unconditional,448,448,309,448,1
c005523-l400-1.x.x.x,558,400,1.x.x.x,304,304,212,304,1
c007523-l435-3.x.x.x,558,435,3.x.x.x,256,256,129,256,1
c012420-l488-3.x.x.x,558,488,3.x.x.x,208,208,88,208,1
c008336-l446-3.x.x.x,558,446,3.x.x.x,240,240,95,240,1
c013546-l498-1.x.x.x,558,498,1.x.x.x,192,192,113,192,1
c002291-l303-1.x.x.x,558,303,1.x.x.x,528,528,401,528,1
c004810-l383-1.x.x.x,558,383,1.x.x.x,336,336,227,336,1
c002611-l316-1.x.x.x,558,316,1.x.x.x,480,480,363,480,1
c007268-l432-unconditional,558,432,unconditional,32,32,16,32,1
c006433-l418-3.x.x.x,558,418,3.x.x.x,288,288,140,288,1
c000793-l207-unconditional,558,207,unconditional,912,912,670,912,1
c002317-l304-1.x.x.x,558,304,1.x.x.x,528,528,407,528,1
c008143-l444-1.x.x.x,558,444,1.x.x.x,256,256,149,256,1
c006510-l420-unconditional,558,420,unconditional,272,272,177,272,1
c012424-l488-3.x.x.x,559,488,3.x.x.x,208,208,99,208,1
c013628-l498-3.x.x.x,559,498,3.x.x.x,192,192,71,192,1
c003793-l355-3.x.x.x,559,355,3.x.x.x,336,336,175,336,1
c008144-l444-1.x.x.x,559,444,1.x.x.x,256,256,163,256,1
c004811-l383-1.x.x.x,559,383,1.x.x.x,336,336,251,336,1
c007527-l435-3.x.x.x,559,435,3.x.x.x,256,256,118,256,1
c002906-l327-unconditional,559,327,unconditional,448,448,293,448,1
c002292-l303-1.x.x.x,559,303,1.x.x.x,528,528,398,528,1
c000912-l219-3.x.x.x,559,219,3.x.x.x,912,912,559,912,1
c001884-l284-3.x.x.x,559,284,3.x.x.x,592,592,332,592,1
c006514-l420-unconditional,559,420,unconditional,272,272,159,272,1
c002532-l313-1.x.x.x,559,313,1.x.x.x,496,496,377,496,1
c004318-l370-1.x.x.x,559,370,1.x.x.x,352,352,236,352,1
c005527-l400-1.x.x.x,559,400,1.x.x.x,304,304,210,304,1
c006434-l418-3.x.x.x,559,418,3.x.x.x,288,288,138,288,1
c007252-l432-unconditional,559,432,unconditional,256,256,138,256,1
c002612-l316-1.x.x.x,559,316,1.x.x.x,480,480,348,480,1
c003549-l348-1.x.x.x,559,348,1.x.x.x,64,64,46,64,1
c000004-l61-unconditional,560,61,unconditional,1056,1056,850,1056,1
c005990-l410-1.x.x.x,560,410,1.x.x.x,288,288,198,288,1
c012900-l492-3.x.x.x,560,492,3.x.x.x,208,208,92,208,1
c008145-l444-1.x.x.x,560,444,1.x.x.x,256,256,161,256,1
c008228-l445-2.x.x.x,560,445,2.x.x.x,240,240,82,240,1
c000447-l163-1.x.x.x,560,163,1.x.x.x,1376,1376,1125,1376,1
c003851-l357-2.x.x.x,560,357,2.x.x.x,384,384,211,384,1
c011846-l483-3.x.x.x,560,483,3.x.x.x,208,208,90,208,1
c002668-l318-1.x.x.x,560,318,1.x.x.x,480,480,349,480,1
c005555-l401-unconditional,560,401,unconditional,304,304,182,304,1
c009077-l455-3.x.x.x,560,455,3.x.x.x,240,240,120,240,1
c000818-l210-1.x.x.x,561,210,1.x.x.x,992,992,767,992,1
c006436-l418-3.x.x.x,561,418,3.x.x.x,288,288,152,288,1
c005035-l389-unconditional,561,389,unconditional,320,320,209,320,1
c006986-l427-3.x.x.x,561,427,3.x.x.x,272,272,118,272,1
c002888-l326-1.x.x.x,561,326,1.x.x.x,368,368,255,368,1
c009791-l463-3.x.x.x,561,463,3.x.x.x,224,224,105,224,1
c007461-l435-unconditional,561,435,unconditional,256,256,149,256,1
c001731-l276-3.x.x.x,561,276,3.x.x.x,608,608,357,608,1
c002956-l329-unconditional,561,329,unconditional,448,448,310,448,1
c008146-l444-1.x.x.x,561,444,1.x.x.x,256,256,164,256,1
c008749-l452-unconditional,561,452,unconditional,240,96,56,80,0
c012325-l488-unconditional,562,488,unconditional,208,208,102,208,1
c012126-l486-1.x.x.x,562,486,1.x.x.x,208,208,115,208,1
c011217-l478-1.x.x.x,562,478,1.x.x.x,208,208,135,208,1
c007018-l428-1.x.x.x,562,428,1.x.x.x,272,272,179,272,1
c004951-l387-unconditional,562,387,unconditional,336,336,209,336,1
c013256-l495-3.x.x.x,562,495,3.x.x.x,208,208,98,208,1
c010340-l469-2.x.x.x,562,469,2.x.x.x,224,224,83,224,1
c000091-l82-3.x.x.x,562,82,3.x.x.x,1152,1152,924,1152,1
c011063-l476-3.x.x.x,562,476,3.x.x.x,224,224,100,224,1
c009243-l457-3.x.x.x,562,457,3.x.x.x,240,240,109,240,1
c001597-l269-1.x.x.x,562,269,1.x.x.x,640,640,489,640,1
c012025-l485-1.x.x.x,562,485,1.x.x.x,208,208,121,208,1
c002157-l297-3.x.x.x,562,297,3.x.x.x,544,544,312,544,1
c000195-l108-3.x.x.x,562,108,3.x.x.x,1344,1344,980,1344,1
c010475-l470-3.x.x.x,562,470,3.x.x.x,224,224,108,224,1
c009631-l462-1.x.x.x,562,462,1.x.x.x,224,224,138,224,1
c006522-l420-1.x.x.x,562,420,1.x.x.x,272,272,187,272,1
c010618-l472-1.x.x.x,562,472,1.x.x.x,224,224,133,224,1
c009244-l457-3.x.x.x,563,457,3.x.x.x,240,240,103,240,1
c011064-l476-3.x.x.x,563,476,3.x.x.x,224,224,88,224,1
c013257-l495-3.x.x.x,563,495,3.x.x.x,208,208,103,208,1
c004952-l387-unconditional,563,387,unconditional,336,336,210,336,1
c007019-l428-1.x.x.x,563,428,1.x.x.x,272,272,191,272,1
