case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c001114-l237-3.x.x.x,358,237,3.x.x.x,800,800,477,800,1
c001240-l246-3.x.x.x,358,246,3.x.x.x,736,736,414,736,1
c002197-l299-1.x.x.x,359,299,1.x.x.x,544,544,391,544,1
c006074-l412-unconditional,359,412,unconditional,288,288,177,288,1
c012539-l489-3.x.x.x,359,489,3.x.x.x,208,208,87,208,1
c001978-l289-2.x.x.x,359,289,2.x.x.x,576,576,375,576,1
c003947-l360-1.x.x.x,359,360,1.x.x.x,368,368,259,368,1
c009157-l456-3.x.x.x,359,456,3.x.x.x,240,240,114,240,1
c006598-l421-1.x.x.x,359,421,1.x.x.x,272,272,187,272,1
c000109-l87-1.x.x.x,359,87,1.x.x.x,1152,1152,975,1152,1
c009652-l462-1.x.x.x,359,462,1.x.x.x,224,224,132,224,1
c013304-l496-1.x.x.x,359,496,1.x.x.x,208,208,117,208,1
c002864-l325-2.x.x.x,359,325,2.x.x.x,272,272,178,272,1
c012756-l491-3.x.x.x,359,491,3.x.x.x,208,208,100,208,1
c001115-l237-3.x.x.x,359,237,3.x.x.x,800,800,452,800,1
c010914-l475-1.x.x.x,359,475,1.x.x.x,224,224,145,224,1
c005942-l409-1.x.x.x,359,409,1.x.x.x,288,288,191,288,1
c008846-l453-1.x.x.x,359,453,1.x.x.x,240,240,136,240,1
c003777-l355-1.x.x.x,359,355,1.x.x.x,384,384,268,384,1
c011238-l478-1.x.x.x,359,478,1.x.x.x,208,208,133,208,1
c000587-l181-1.x.x.x,360,181,1.x.x.x,384,384,306,384,1
c008019-l442-3.x.x.x,360,442,3.x.x.x,256,256,121,256,1
c009902-l465-unconditional,360,465,unconditional,224,224,121,224,1
c011922-l484-2.x.x.x,360,484,2.x.x.x,208,208,62,208,1
c006737-l423-3.x.x.x,360,423,3.x.x.x,272,272,128,272,1
c007952-l441-3.x.x.x,360,441,3.x.x.x,256,256,114,256,1
c004745-l381-2.x.x.x,360,381,2.x.x.x,336,336,172,336,1
c001147-l240-1.x.x.x,360,240,1.x.x.x,784,784,579,784,1
c005168-l392-unconditional,360,392,unconditional,320,320,187,320,1
c012931-l493-unconditional,360,493,unconditional,208,208,112,208,1
c013189-l495-1.x.x.x,360,495,1.x.x.x,208,208,127,208,1
c011420-l480-unconditional,360,480,unconditional,208,208,109,208,1
c013300-l496-1.x.x.x,360,496,1.x.x.x,208,208,122,208,1
c009011-l455-unconditional,360,455,unconditional,240,240,134,240,1
c001710-l275-2.x.x.x,360,275,2.x.x.x,448,448,295,448,1
c004288-l369-2.x.x.x,360,369,2.x.x.x,352,352,182,352,1
c013875-l500-3.x.x.x,360,500,3.x.x.x,192,192,80,192,1
c006925-l426-3.x.x.x,360,426,3.x.x.x,272,272,129,272,1
c005957-l409-3.x.x.x,361,409,3.x.x.x,288,288,142,288,1
c012729-l491-1.x.x.x,361,491,1.x.x.x,208,208,126,208,1
c000069-l77-1.x.x.x,361,77,1.x.x.x,1280,1280,1095,1280,1
c002208-l299-3.x.x.x,361,299,3.x.x.x,304,304,191,304,1
c013301-l496-1.x.x.x,361,496,1.x.x.x,208,208,132,208,1
c008180-l445-unconditional,361,445,unconditional,240,240,135,240,1
c008829-l453-unconditional,361,453,unconditional,240,240,136,240,1
c000324-l141-unconditional,361,141,unconditional,1568,1568,1279,1568,1
c011300-l479-unconditional,361,479,unconditional,208,208,122,208,1
c000686-l193-3.x.x.x,361,193,3.x.x.x,1120,1120,742,1120,1
c008020-l442-3.x.x.x,361,442,3.x.x.x,256,256,115,256,1
c013190-l495-1.x.x.x,361,495,1.x.x.x,208,208,128,208,1
c012932-l493-unconditional,361,493,unconditional,208,208,118,208,1
c006842-l425-2.x.x.x,361,425,2.x.x.x,272,272,94,272,1
c001148-l240-1.x.x.x,361,240,1.x.x.x,784,784,578,784,1
c005084-l390-unconditional,361,390,unconditional,320,320,210,320,1
c007953-l441-3.x.x.x,361,441,3.x.x.x,256,0,0,0,0
c008852-l453-1.x.x.x,362,453,1.x.x.x,240,240,147,240,1
c002892-l326-2.x.x.x,362,326,2.x.x.x,320,320,199,320,1
c013302-l496-1.x.x.x,362,496,1.x.x.x,208,208,130,208,1
c013191-l495-1.x.x.x,362,495,1.x.x.x,208,208,126,208,1
c002765-l322-unconditional,362,322,unconditional,464,464,325,464,1
c006576-l421-unconditional,362,421,unconditional,272,272,172,272,1
c012545-l489-3.x.x.x,362,489,3.x.x.x,208,208,96,208,1
c003277-l340-unconditional,362,340,unconditional,416,416,289,416,1
c007954-l441-3.x.x.x,362,441,3.x.x.x,256,256,102,256,1
c006725-l423-2.x.x.x,362,423,2.x.x.x,272,272,105,272,1
c006080-l412-unconditional,362,412,unconditional,288,288,167,288,1
c008021-l442-3.x.x.x,362,442,3.x.x.x,256,256,123,256,1
c006586-l421-1.x.x.x,362,421,1.x.x.x,272,272,161,272,1
c011255-l478-2.x.x.x,362,478,2.x.x.x,208,208,74,208,1
c000134-l93-2.x.x.x,362,93,2.x.x.x,864,864,646,864,1
c003554-l348-3.x.x.x,362,348,3.x.x.x,400,400,212,400,1
c009572-l461-2.x.x.x,362,461,2.x.x.x,224,224,82,224,1
c001149-l240-1.x.x.x,362,240,1.x.x.x,784,784,586,784,1
c013297-l496-1.x.x.x,363,496,1.x.x.x,208,208,116,208,1
c012731-l491-1.x.x.x,363,491,1.x.x.x,208,208,117,208,1
c013717-l499-1.x.x.x,363,499,1.x.x.x,192,192,119,192,1
c003820-l356-3.x.x.x,363,356,3.x.x.x,384,384,202,384,1
c003424-l344-3.x.x.x,363,344,3.x.x.x,400,400,224,400,1
c008664-l451-unconditional,363,451,unconditional,240,240,151,240,1
c001696-l274-3.x.x.x,363,274,3.x.x.x,624,624,377,624,1
c000362-l149-2.x.x.x,363,149,2.x.x.x,1216,1216,601,1216,1
c008266-l446-unconditional,363,446,unconditional,240,240,142,240,1
c008832-l453-unconditional,363,453,unconditional,240,240,146,240,1
c006844-l425-2.x.x.x,363,425,2.x.x.x,272,272,132,272,1
c001247-l247-1.x.x.x,363,247,1.x.x.x,736,736,538,736,1
c009884-l464-3.x.x.x,363,464,3.x.x.x,224,224,103,224,1
c007093-l429-1.x.x.x,363,429,1.x.x.x,64,64,41,64,1
c008996-l455-unconditional,363,455,unconditional,240,240,133,240,1
c004171-l366-1.x.x.x,363,366,1.x.x.x,368,368,260,368,1
c001568-l267-3.x.x.x,363,267,3.x.x.x,656,656,388,656,1
c009935-l465-1.x.x.x,363,465,1.x.x.x,224,224,153,224,1
c004172-l366-1.x.x.x,364,366,1.x.x.x,368,368,261,368,1
c012463-l489-1.x.x.x,364,489,1.x.x.x,208,208,122,208,1
c001569-l267-3.x.x.x,364,267,3.x.x.x,656,656,418,656,1
c005225-l393-1.x.x.x,364,393,1.x.x.x,320,320,226,320,1
c001542-l266-unconditional,364,266,unconditional,176,176,134,176,1
c000459-l165-unconditional,364,165,unconditional,1344,1344,1062,1344,1
c010006-l466-unconditional,364,466,unconditional,176,176,102,176,1
c008737-l451-3.x.x.x,364,451,3.x.x.x,240,240,115,240,1
c001593-l269-unconditional,364,269,unconditional,640,640,453,640,1
c005256-l394-unconditional,364,394,unconditional,320,320,206,320,1
c000680-l193-unconditional,364,193,unconditional,1120,1120,843,1120,1
c013298-l496-1.x.x.x,364,496,1.x.x.x,208,208,123,208,1
c006049-l411-1.x.x.x,364,411,1.x.x.x,288,288,182,288,1
c006633-l422-unconditional,364,422,unconditional,272,272,163,272,1
c008308-l446-2.x.x.x,364,446,2.x.x.x,240,240,82,240,1
c013655-l499-unconditional,364,499,unconditional,192,192,107,192,1
c008370-l447-1.x.x.x,364,447,1.x.x.x,240,240,138,240,1
c010414-l470-1.x.x.x,364,470,1.x.x.x,224,224,139,224,1
c011250-l478-2.x.x.x,365,478,2.x.x.x,208,208,67,208,1
c009567-l461-2.x.x.x,365,461,2.x.x.x,224,224,85,224,1
c003516-l347-1.x.x.x,365,347,1.x.x.x,400,400,284,400,1
c004173-l366-1.x.x.x,365,366,1.x.x.x,368,368,265,368,1
c006723-l423-2.x.x.x,365,423,2.x.x.x,272,272,125,272,1
c008383-l447-1.x.x.x,365,447,1.x.x.x,176,176,116,176,1
c012543-l489-3.x.x.x,365,489,3.x.x.x,208,208,99,208,1
c006248-l415-1.x.x.x,365,415,1.x.x.x,288,288,187,288,1
c001570-l267-3.x.x.x,365,267,3.x.x.x,656,656,405,656,1
c010720-l473-1.x.x.x,365,473,1.x.x.x,224,224,138,224,1
c006571-l421-unconditional,365,421,unconditional,272,272,161,272,1
c000827-l211-1.x.x.x,365,211,1.x.x.x,976,976,750,976,1
c013299-l496-1.x.x.x,365,496,1.x.x.x,208,208,135,208,1
c001613-l270-1.x.x.x,365,270,1.x.x.x,640,640,479,640,1
c008850-l453-1.x.x.x,365,453,1.x.x.x,240,240,145,240,1
c006078-l412-unconditional,365,412,unconditional,288,288,179,288,1
c006584-l421-1.x.x.x,365,421,1.x.x.x,272,272,171,272,1
c000086-l81-2.x.x.x,365,81,2.x.x.x,928,928,714,928,1
c010751-l473-3.x.x.x,366,473,3.x.x.x,224,224,92,224,1
c006267-l415-2.x.x.x,366,415,2.x.x.x,288,288,131,288,1
c012999-l493-3.x.x.x,366,493,3.x.x.x,208,208,102,208,1
c004891-l385-1.x.x.x,366,385,1.x.x.x,336,336,226,336,1
c005560-l401-1.x.x.x,366,401,1.x.x.x,304,304,197,304,1
c013399-l497-unconditional,366,497,unconditional,208,208,106,208,1
c008994-l454-3.x.x.x,366,454,3.x.x.x,48,48,28,48,1
c001773-l279-unconditional,366,279,unconditional,608,608,421,608,1
c000276-l129-unconditional,366,129,unconditional,1504,1504,1218,1504,1
c006836-l425-1.x.x.x,366,425,1.x.x.x,272,272,171,272,1
c006620-l421-3.x.x.x,366,421,3.x.x.x,272,272,140,272,1
c012703-l491-1.x.x.x,366,491,1.x.x.x,208,208,136,208,1
c003063-l332-3.x.x.x,366,332,3.x.x.x,432,432,245,432,1
c001795-l280-1.x.x.x,366,280,1.x.x.x,608,608,455,608,1
c011591-l481-2.x.x.x,366,481,2.x.x.x,208,208,70,208,1
c011811-l483-2.x.x.x,366,483,2.x.x.x,208,208,64,208,1
c007588-l436-3.x.x.x,366,436,3.x.x.x,256,256,127,256,1
c011154-l477-3.x.x.x,366,477,3.x.x.x,208,208,84,208,1
c003469-l346-unconditional,367,346,unconditional,400,400,274,400,1
c007165-l430-2.x.x.x,367,430,2.x.x.x,112,112,39,112,1
c009429-l460-unconditional,367,460,unconditional,224,224,118,224,1
c012251-l487-1.x.x.x,367,487,1.x.x.x,208,208,139,208,1
c010744-l473-3.x.x.x,367,473,3.x.x.x,224,224,95,224,1
c002834-l324-2.x.x.x,367,324,2.x.x.x,464,464,299,464,1
c012217-l487-unconditional,367,487,unconditional,208,208,113,208,1
c010384-l470-unconditional,367,470,unconditional,224,224,120,224,1
c011441-l480-1.x.x.x,367,480,1.x.x.x,208,208,108,208,1
c004887-l385-1.x.x.x,367,385,1.x.x.x,336,336,228,336,1
c012720-l491-1.x.x.x,367,491,1.x.x.x,208,208,119,208,1
c013400-l497-unconditional,367,497,unconditional,208,208,121,208,1
c003712-l353-1.x.x.x,367,353,1.x.x.x,240,240,185,240,1
c001796-l280-1.x.x.x,367,280,1.x.x.x,608,608,467,608,1
c011946-l484-3.x.x.x,367,484,3.x.x.x,208,208,90,208,1
c008453-l448-1.x.x.x,367,448,1.x.x.x,240,240,147,240,1
c012995-l493-3.x.x.x,367,493,3.x.x.x,208,208,98,208,1
c002774-l322-1.x.x.x,367,322,1.x.x.x,464,464,346,464,1
c000390-l154-3.x.x.x,368,154,3.x.x.x,1472,1472,1034,1472,1
c013401-l497-unconditional,368,497,unconditional,208,208,120,208,1
c004511-l375-2.x.x.x,368,375,2.x.x.x,352,352,181,352,1
c008837-l453-unconditional,368,453,unconditional,240,240,136,240,1
c009867-l464-3.x.x.x,368,464,3.x.x.x,224,224,99,224,1
c009148-l456-3.x.x.x,368,456,3.x.x.x,240,240,106,240,1
c002041-l292-2.x.x.x,368,292,2.x.x.x,560,560,366,560,1
c001040-l231-1.x.x.x,368,231,1.x.x.x,832,832,621,832,1
c000479-l167-3.x.x.x,368,167,3.x.x.x,192,192,127,192,1
c010732-l473-2.x.x.x,368,473,2.x.x.x,224,224,72,224,1
c013582-l498-1.x.x.x,368,498,1.x.x.x,192,192,117,192,1
c007719-l438-2.x.x.x,368,438,2.x.x.x,256,256,91,256,1
c009918-l465-1.x.x.x,368,465,1.x.x.x,224,224,130,224,1
c008301-l446-1.x.x.x,368,446,1.x.x.x,240,240,161,240,1
c005077-l390-unconditional,368,390,unconditional,320,320,197,320,1
c000726-l198-3.x.x.x,368,198,3.x.x.x,1088,1088,694,1088,1
c009608-l461-3.x.x.x,368,461,3.x.x.x,208,208,81,208,1
c008672-l451-unconditional,368,451,unconditional,240,240,149,240,1
c013402-l497-unconditional,369,497,unconditional,208,208,124,208,1
c001165-l241-2.x.x.x,369,241,2.x.x.x,768,768,243,768,1
c007715-l438-2.x.x.x,369,438,2.x.x.x,256,256,98,256,1
c009930-l465-1.x.x.x,369,465,1.x.x.x,224,224,145,224,1
c000377-l152-2.x.x.x,369,152,2.x.x.x,1248,1248,638,1248,1
c012265-l487-1.x.x.x,369,487,1.x.x.x,208,208,130,208,1
c011156-l477-3.x.x.x,369,477,3.x.x.x,208,208,97,208,1
c001975-l289-1.x.x.x,369,289,1.x.x.x,576,576,453,576,1
c002894-l326-3.x.x.x,369,326,3.x.x.x,448,448,244,448,1
c012771-l491-3.x.x.x,369,491,3.x.x.x,208,208,105,208,1
c000530-l174-1.x.x.x,369,174,1.x.x.x,1280,1280,1037,1280,1
c009118-l456-1.x.x.x,369,456,1.x.x.x,240,240,139,240,1
c009879-l464-3.x.x.x,369,464,3.x.x.x,224,224,94,224,1
c000369-l151-unconditional,369,151,unconditional,1472,1472,1179,1472,1
c011593-l481-2.x.x.x,369,481,2.x.x.x,208,208,63,208,1
c010912-l475-1.x.x.x,369,475,1.x.x.x,224,224,131,224,1
c003212-l337-3.x.x.x,369,337,3.x.x.x,416,416,235,416,1
c000523-l173-1.x.x.x,369,173,1.x.x.x,256,256,204,256,1
c009480-l460-2.x.x.x,370,460,2.x.x.x,224,224,90,224,1
c011476-l480-2.x.x.x,370,480,2.x.x.x,208,208,66,208,1
c001207-l244-2.x.x.x,370,244,2.x.x.x,752,752,210,752,1
c011965-l484-3.x.x.x,370,484,3.x.x.x,208,208,93,208,1
c000741-l200-2.x.x.x,370,200,2.x.x.x,512,512,172,512,1
c013403-l497-unconditional,370,497,unconditional,208,208,110,208,1
c010907-l475-1.x.x.x,370,475,1.x.x.x,224,224,131,224,1
c006834-l425-1.x.x.x,370,425,1.x.x.x,272,272,177,272,1
c001711-l275-3.x.x.x,370,275,3.x.x.x,624,624,354,624,1
c008419-l448-unconditional,370,448,unconditional,240,240,128,240,1
c006174-l413-3.x.x.x,370,413,3.x.x.x,288,288,116,288,1
c000743-l200-3.x.x.x,370,200,3.x.x.x,576,576,388,576,1
c000365-l150-unconditional,370,150,unconditional,96,96,83,96,1
c006712-l423-1.x.x.x,370,423,1.x.x.x,272,272,178,272,1
c010580-l472-unconditional,370,472,unconditional,224,224,120,224,1
c000766-l203-3.x.x.x,370,203,3.x.x.x,1056,1056,639,1056,1
c012701-l491-1.x.x.x,370,491,1.x.x.x,208,208,127,208,1
c004657-l379-1.x.x.x,370,379,1.x.x.x,336,336,226,336,1
c010757-l473-3.x.x.x,370,473,3.x.x.x,224,224,99,224,1
c007720-l438-2.x.x.x,371,438,2.x.x.x,256,256,110,256,1
c008302-l446-1.x.x.x,371,446,1.x.x.x,240,240,147,240,1
c009919-l465-1.x.x.x,371,465,1.x.x.x,224,224,136,224,1
c013583-l498-1.x.x.x,371,498,1.x.x.x,192,192,108,192,1
c000738-l200-1.x.x.x,371,200,1.x.x.x,1088,1088,846,1088,1
c010908-l475-1.x.x.x,371,475,1.x.x.x,224,224,146,224,1
c000724-l198-2.x.x.x,371,198,2.x.x.x,1088,1088,439,1088,1
c009099-l456-1.x.x.x,371,456,1.x.x.x,240,240,157,240,1
c013404-l497-unconditional,371,497,unconditional,208,208,110,208,1
c000359-l149-unconditional,371,149,unconditional,1504,1504,1205,1504,1
c008673-l451-unconditional,371,451,unconditional,240,240,140,240,1
c001712-l275-3.x.x.x,371,275,3.x.x.x,624,624,374,624,1
c009868-l464-3.x.x.x,371,464,3.x.x.x,224,224,109,224,1
c008838-l453-unconditional,371,453,unconditional,240,240,136,240,1
c003895-l358-3.x.x.x,371,358,3.x.x.x,336,336,163,336,1
c001146-l240-unconditional,371,240,unconditional,112,112,81,112,1
c002035-l292-1.x.x.x,371,292,1.x.x.x,560,560,432,560,1
c005078-l390-unconditional,371,390,unconditional,320,320,182,320,1
c001713-l275-3.x.x.x,372,275,3.x.x.x,624,624,387,624,1
c010400-l470-1.x.x.x,372,470,1.x.x.x,224,224,132,224,1
c000665-l191-unconditional,372,191,unconditional,672,672,500,672,1
c013405-l497-unconditional,372,497,unconditional,208,208,120,208,1
c003932-l360-unconditional,372,360,unconditional,368,368,242,368,1
c011241-l478-1.x.x.x,372,478,1.x.x.x,208,208,130,208,1
c001198-l243-3.x.x.x,372,243,3.x.x.x,752,752,398,752,1
c005638-l403-unconditional,372,403,unconditional,304,304,189,304,1
c009162-l456-3.x.x.x,372,456,3.x.x.x,240,240,122,240,1
c010909-l475-1.x.x.x,372,475,1.x.x.x,224,224,127,224,1
c001972-l289-1.x.x.x,372,289,1.x.x.x,576,576,435,576,1
c005944-l409-1.x.x.x,372,409,1.x.x.x,288,288,189,288,1
c004981-l387-2.x.x.x,372,387,2.x.x.x,144,144,69,144,1
c009655-l462-1.x.x.x,372,462,1.x.x.x,224,224,131,224,1
c004054-l363-1.x.x.x,372,363,1.x.x.x,368,368,277,368,1
c007420-l434-1.x.x.x,372,434,1.x.x.x,256,256,166,256,1
c001125-l238-2.x.x.x,372,238,2.x.x.x,784,784,239,784,1
c012274-l487-2.x.x.x,372,487,2.x.x.x,208,208,63,208,1
c008297-l446-1.x.x.x,373,446,1.x.x.x,240,240,158,240,1
c010910-l475-1.x.x.x,373,475,1.x.x.x,224,224,126,224,1
c010405-l470-1.x.x.x,373,470,1.x.x.x,224,224,132,224,1
c004058-l363-1.x.x.x,373,363,1.x.x.x,368,368,266,368,1
c001573-l268-unconditional,373,268,unconditional,640,640,483,640,1
c009864-l464-3.x.x.x,373,464,3.x.x.x,224,224,105,224,1
c005643-l403-unconditional,373,403,unconditional,304,304,177,304,1
c002051-l293-unconditional,373,293,unconditional,560,560,386,560,1
c012279-l487-2.x.x.x,373,487,2.x.x.x,208,208,58,208,1
c001860-l283-2.x.x.x,373,283,2.x.x.x,528,528,347,528,1
c007428-l434-1.x.x.x,373,434,1.x.x.x,256,256,148,256,1
c013406-l497-unconditional,373,497,unconditional,208,208,110,208,1
c001973-l289-1.x.x.x,373,289,1.x.x.x,576,576,448,576,1
c003937-l360-unconditional,373,360,unconditional,368,368,241,368,1
c013571-l498-1.x.x.x,373,498,1.x.x.x,192,192,109,192,1
c000399-l156-unconditional,373,156,unconditional,192,192,142,192,1
c009163-l456-3.x.x.x,373,456,3.x.x.x,240,240,115,240,1
c001714-l275-3.x.x.x,373,275,3.x.x.x,624,624,357,624,1
c000535-l174-3.x.x.x,374,174,3.x.x.x,288,288,187,288,1
c012709-l491-1.x.x.x,374,491,1.x.x.x,208,208,136,208,1
c012261-l487-1.x.x.x,374,487,1.x.x.x,208,208,139,208,1
c002369-l306-2.x.x.x,374,306,2.x.x.x,512,512,338,512,1
c010585-l472-unconditional,374,472,unconditional,224,224,128,224,1
c010903-l475-1.x.x.x,374,475,1.x.x.x,224,224,141,224,1
c000328-l142-unconditional,374,142,unconditional,1568,1568,1229,1568,1
c009926-l465-1.x.x.x,374,465,1.x.x.x,224,224,139,224,1
c013407-l497-unconditional,374,497,unconditional,208,208,99,208,1
c001475-l262-1.x.x.x,374,262,1.x.x.x,672,672,527,672,1
c011585-l481-2.x.x.x,374,481,2.x.x.x,208,208,71,208,1
c001798-l280-2.x.x.x,374,280,2.x.x.x,608,608,412,608,1
c010762-l473-3.x.x.x,374,473,3.x.x.x,224,224,107,224,1
c003208-l337-3.x.x.x,374,337,3.x.x.x,416,416,239,416,1
c009875-l464-3.x.x.x,374,464,3.x.x.x,224,224,92,224,1
c011145-l477-2.x.x.x,374,477,2.x.x.x,208,208,70,208,1
c000944-l222-2.x.x.x,374,222,2.x.x.x,720,720,215,720,1
c001208-l244-2.x.x.x,374,244,2.x.x.x,752,752,213,752,1
c010904-l475-1.x.x.x,375,475,1.x.x.x,224,224,135,224,1
c000795-l207-1.x.x.x,375,207,1.x.x.x,816,816,647,816,1
c003265-l339-2.x.x.x,375,339,2.x.x.x,416,416,243,416,1
c013408-l497-unconditional,375,497,unconditional,208,208,103,208,1
c001476-l262-1.x.x.x,375,262,1.x.x.x,672,672,499,672,1
c001799-l280-2.x.x.x,375,280,2.x.x.x,608,608,404,608,1
c008259-l446-unconditional,375,446,unconditional,240,240,137,240,1
c008828-l453-unconditional,375,453,unconditional,240,240,130,240,1
c009931-l465-1.x.x.x,375,465,1.x.x.x,224,224,135,224,1
c007830-l440-unconditional,375,440,unconditional,256,256,142,256,1
c012266-l487-1.x.x.x,375,487,1.x.x.x,208,208,128,208,1
c003213-l337-3.x.x.x,375,337,3.x.x.x,416,416,228,416,1
c002037-l292-1.x.x.x,375,292,1.x.x.x,560,560,395,560,1
c001161-l241-1.x.x.x,375,241,1.x.x.x,768,768,563,768,1
c009880-l464-3.x.x.x,375,464,3.x.x.x,224,224,119,224,1
c006760-l424-unconditional,375,424,unconditional,64,64,38,64,1
c001529-l265-1.x.x.x,375,265,1.x.x.x,656,656,515,656,1
c013710-l499-1.x.x.x,375,499,1.x.x.x,192,192,121,192,1
c005246-l394-unconditional,376,394,unconditional,320,64,39,80,0
c006702-l423-1.x.x.x,377,423,1.x.x.x,272,272,179,272,1
c013215-l495-1.x.x.x,377,495,1.x.x.x,208,208,120,208,1
c012985-l493-2.x.x.x,377,493,2.x.x.x,208,208,53,208,1
c013651-l498-3.x.x.x,377,498,3.x.x.x,192,192,73,192,1
c002972-l329-1.x.x.x,377,329,1.x.x.x,384,384,284,384,1
c001287-l249-3.x.x.x,377,249,3.x.x.x,128,128,72,128,1
c012320-l487-3.x.x.x,377,487,3.x.x.x,208,208,102,208,1
c000812-l209-2.x.x.x,377,209,2.x.x.x,992,992,326,992,1
c004356-l371-1.x.x.x,377,371,1.x.x.x,352,352,268,352,1
c009943-l465-1.x.x.x,377,465,1.x.x.x,224,224,154,224,1
c005701-l404-1.x.x.x,377,404,1.x.x.x,304,304,199,304,1
c006360-l417-1.x.x.x,377,417,1.x.x.x,288,288,198,288,1
c008294-l446-1.x.x.x,377,446,1.x.x.x,240,240,151,240,1
c009850-l464-2.x.x.x,377,464,2.x.x.x,224,224,67,224,1
c013410-l497-unconditional,377,497,unconditional,208,208,110,208,1
c004343-l371-unconditional,377,371,unconditional,352,352,237,352,1
c005245-l394-unconditional,377,394,unconditional,320,320,188,320,1
c001993-l290-1.x.x.x,377,290,1.x.x.x,576,576,440,576,1
c011716-l482-3.x.x.x,378,482,3.x.x.x,208,208,89,208,1
c013411-l497-unconditional,378,497,unconditional,208,208,115,208,1
c013216-l495-1.x.x.x,378,495,1.x.x.x,208,208,124,208,1
c008739-l451-3.x.x.x,378,451,3.x.x.x,240,240,95,240,1
c000463-l165-2.x.x.x,378,165,2.x.x.x,1344,1344,628,1344,1
c001450-l260-3.x.x.x,378,260,3.x.x.x,672,672,407,672,1
c012986-l493-2.x.x.x,378,493,2.x.x.x,112,0,0,0,0
c001042-l231-2.x.x.x,379,231,2.x.x.x,832,832,257,832,1
c001995-l290-1.x.x.x,379,290,1.x.x.x,576,576,440,576,1
c003951-l360-1.x.x.x,379,360,1.x.x.x,368,368,252,368,1
c009915-l465-1.x.x.x,379,465,1.x.x.x,224,224,136,224,1
c007380-l433-3.x.x.x,379,433,3.x.x.x,256,256,127,256,1
c005351-l396-1.x.x.x,379,396,1.x.x.x,320,320,218,320,1
c010734-l473-2.x.x.x,379,473,2.x.x.x,224,224,80,224,1
c000290-l132-2.x.x.x,379,132,2.x.x.x,64,0,0,0,0
c002200-l299-2.x.x.x,380,299,2.x.x.x,544,544,370,544,1
c000521-l173-unconditional,380,173,unconditional,416,416,316,416,1
c011246-l478-2.x.x.x,380,478,2.x.x.x,208,208,67,208,1
c005347-l396-1.x.x.x,380,396,1.x.x.x,320,320,208,320,1
c008469-l448-2.x.x.x,380,448,2.x.x.x,240,240,86,240,1
c004897-l385-1.x.x.x,380,385,1.x.x.x,240,240,165,240,1
c001996-l290-1.x.x.x,380,290,1.x.x.x,576,576,449,576,1
c004650-l379-unconditional,380,379,unconditional,336,304,197,320,0
c008668-l451-unconditional,381,451,unconditional,240,240,131,240,1
c012735-l491-1.x.x.x,381,491,1.x.x.x,208,208,131,208,1
c001020-l229-2.x.x.x,381,229,2.x.x.x,848,848,261,848,1
c006848-l425-2.x.x.x,381,425,2.x.x.x,272,272,118,272,1
c008270-l446-unconditional,381,446,unconditional,240,240,142,240,1
c003428-l344-3.x.x.x,381,344,3.x.x.x,400,400,203,400,1
c008013-l442-3.x.x.x,381,442,3.x.x.x,256,256,125,256,1
c012921-l493-unconditional,381,493,unconditional,16,0,0,0,0
c006151-l413-1.x.x.x,382,413,1.x.x.x,288,288,201,288,1
c010173-l467-3.x.x.x,382,467,3.x.x.x,224,224,106,224,1
c003297-l340-2.x.x.x,382,340,2.x.x.x,416,416,239,416,1
c005295-l395-unconditional,382,395,unconditional,320,320,200,320,1
c001230-l246-unconditional,382,246,unconditional,736,736,515,736,1
c003214-l337-3.x.x.x,382,337,3.x.x.x,112,112,66,112,1
c002308-l304-unconditional,382,304,unconditional,528,528,371,528,1
c005301-l395-1.x.x.x,382,395,1.x.x.x,320,80,61,96,0
c013889-l500-3.x.x.x,383,500,3.x.x.x,192,48,20,64,0
c005297-l395-unconditional,384,395,unconditional,320,320,196,320,1
c002824-l324-unconditional,384,324,unconditional,464,464,316,464,1
c002345-l305-2.x.x.x,384,305,2.x.x.x,528,528,354,528,1
c007673-l438-unconditional,384,438,unconditional,256,256,164,256,1
c001839-l282-2.x.x.x,384,282,2.x.x.x,592,592,404,592,1
c005159-l391-3.x.x.x,384,391,3.x.x.x,144,144,85,144,1
c006686-l423-unconditional,384,423,unconditional,272,272,158,272,1
c005095-l390-1.x.x.x,384,390,1.x.x.x,272,0,0,0,0
c004977-l387-2.x.x.x,385,387,2.x.x.x,336,336,168,336,1
c001390-l256-3.x.x.x,385,256,3.x.x.x,688,688,406,688,1
c001958-l288-2.x.x.x,385,288,2.x.x.x,576,576,386,576,1
c007103-l429-3.x.x.x,385,429,3.x.x.x,272,272,122,272,1
c013891-l500-3.x.x.x,385,500,3.x.x.x,192,192,81,192,1
c009899-l465-unconditional,385,465,unconditional,224,224,109,224,1
c007577-l436-2.x.x.x,385,436,2.x.x.x,256,256,100,256,1
c002595-l315-3.x.x.x,385,315,3.x.x.x,80,0,0,0,0
c008674-l451-unconditional,386,451,unconditional,240,240,135,240,1
c012913-l492-3.x.x.x,386,492,3.x.x.x,48,48,24,48,1
c007721-l438-2.x.x.x,386,438,2.x.x.x,256,256,117,256,1
c005079-l390-unconditional,386,390,unconditional,144,0,0,0,0
c013763-l499-3.x.x.x,387,499,3.x.x.x,192,192,85,192,1
c004994-l388-unconditional,387,388,unconditional,320,320,193,320,1
c008870-l453-1.x.x.x,387,453,1.x.x.x,240,240,160,240,1
