case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c003052-l332-1.x.x.x,432,332,1.x.x.x,432,432,297,432,1
c002821-l324-unconditional,432,324,unconditional,464,464,304,464,1
c000758-l202-3.x.x.x,432,202,3.x.x.x,1072,1072,694,1072,1
c002218-l300-1.x.x.x,432,300,1.x.x.x,544,544,410,544,1
c012113-l486-1.x.x.x,432,486,1.x.x.x,208,208,125,208,1
c004302-l370-unconditional,432,370,unconditional,352,352,241,352,1
c000087-l81-3.x.x.x,432,81,3.x.x.x,1120,1120,888,1120,1
c013794-l500-unconditional,432,500,unconditional,192,192,110,192,1
c009800-l464-unconditional,432,464,unconditional,224,224,120,224,1
c003806-l356-1.x.x.x,432,356,1.x.x.x,384,384,269,384,1
c001490-l263-unconditional,432,263,unconditional,672,672,486,672,1
c003732-l354-unconditional,432,354,unconditional,384,384,244,384,1
c002410-l308-1.x.x.x,432,308,1.x.x.x,512,512,379,512,1
c004779-l382-1.x.x.x,432,382,1.x.x.x,336,336,217,336,1
c006936-l427-unconditional,432,427,unconditional,272,272,169,272,1
c011538-l481-unconditional,432,481,unconditional,208,208,120,208,1
c012009-l485-1.x.x.x,432,485,1.x.x.x,208,208,127,208,1
c005132-l391-1.x.x.x,433,391,1.x.x.x,320,320,214,320,1
c002337-l305-1.x.x.x,433,305,1.x.x.x,528,528,386,528,1
c005620-l402-2.x.x.x,433,402,2.x.x.x,304,304,144,304,1
c004497-l375-unconditional,433,375,unconditional,16,16,8,16,1
c000997-l227-1.x.x.x,433,227,1.x.x.x,432,432,326,432,1
c003740-l354-1.x.x.x,433,354,1.x.x.x,384,384,263,384,1
c001014-l229-unconditional,433,229,unconditional,848,848,602,848,1
c009265-l458-unconditional,433,458,unconditional,240,240,139,240,1
c010697-l473-1.x.x.x,433,473,1.x.x.x,224,224,136,224,1
c000538-l175-1.x.x.x,433,175,1.x.x.x,1248,1248,1004,1248,1
c007030-l428-2.x.x.x,433,428,2.x.x.x,272,272,84,272,1
c001769-l278-3.x.x.x,433,278,3.x.x.x,304,304,180,304,1
c009590-l461-3.x.x.x,433,461,3.x.x.x,224,224,117,224,1
c010628-l472-1.x.x.x,433,472,1.x.x.x,224,224,124,224,1
c003590-l349-3.x.x.x,433,349,3.x.x.x,400,400,232,400,1
c005546-l401-unconditional,433,401,unconditional,304,304,199,304,1
c011856-l483-3.x.x.x,433,483,3.x.x.x,208,208,83,208,1
c005531-l400-2.x.x.x,433,400,2.x.x.x,304,304,135,304,1
c011401-l479-3.x.x.x,433,479,3.x.x.x,208,208,101,208,1
c004574-l377-1.x.x.x,434,377,1.x.x.x,336,336,236,336,1
c009266-l458-unconditional,434,458,unconditional,240,240,154,240,1
c005953-l409-2.x.x.x,434,409,2.x.x.x,288,288,136,288,1
c010698-l473-1.x.x.x,434,473,1.x.x.x,224,224,123,224,1
c010189-l468-unconditional,434,468,unconditional,224,224,129,224,1
c011554-l481-1.x.x.x,434,481,1.x.x.x,208,208,129,208,1
c006859-l425-3.x.x.x,434,425,3.x.x.x,272,272,133,272,1
c007601-l436-3.x.x.x,434,436,3.x.x.x,96,96,37,96,1
c008989-l454-3.x.x.x,434,454,3.x.x.x,240,240,107,240,1
c007031-l428-2.x.x.x,434,428,2.x.x.x,272,272,107,272,1
c001015-l229-unconditional,434,229,unconditional,848,848,631,848,1
c003591-l349-3.x.x.x,434,349,3.x.x.x,400,400,218,400,1
c001438-l260-unconditional,434,260,unconditional,672,672,470,672,1
c010149-l467-3.x.x.x,434,467,3.x.x.x,224,224,106,224,1
c002338-l305-1.x.x.x,434,305,1.x.x.x,528,528,393,528,1
c004858-l384-1.x.x.x,434,384,1.x.x.x,224,224,149,224,1
c011200-l478-unconditional,434,478,unconditional,208,208,122,208,1
c006145-l413-1.x.x.x,434,413,1.x.x.x,288,288,191,288,1
c002075-l294-unconditional,435,294,unconditional,560,560,395,560,1
c003163-l336-unconditional,435,336,unconditional,432,432,274,432,1
c000571-l179-1.x.x.x,435,179,1.x.x.x,384,384,305,384,1
c011261-l478-3.x.x.x,435,478,3.x.x.x,208,208,91,208,1
c001728-l276-2.x.x.x,435,276,2.x.x.x,448,448,291,448,1
c000995-l227-1.x.x.x,435,227,1.x.x.x,864,864,649,864,1
c007731-l438-3.x.x.x,435,438,3.x.x.x,256,256,113,256,1
c010723-l473-1.x.x.x,435,473,1.x.x.x,224,224,136,224,1
c011462-l480-1.x.x.x,435,480,1.x.x.x,208,208,139,208,1
c001256-l247-3.x.x.x,435,247,3.x.x.x,736,736,421,736,1
c004546-l376-1.x.x.x,435,376,1.x.x.x,352,352,225,352,1
c006566-l421-unconditional,435,421,unconditional,272,272,162,272,1
c006252-l415-1.x.x.x,435,415,1.x.x.x,288,288,200,288,1
c005100-l390-1.x.x.x,435,390,1.x.x.x,320,320,212,320,1
c002626-l316-3.x.x.x,435,316,3.x.x.x,480,480,275,480,1
c006696-l423-unconditional,435,423,unconditional,272,272,167,272,1
c007678-l438-unconditional,435,438,unconditional,256,256,151,256,1
c009982-l465-3.x.x.x,435,465,3.x.x.x,224,224,96,224,1
c005921-l409-unconditional,436,409,unconditional,288,288,188,288,1
c001057-l232-3.x.x.x,436,232,3.x.x.x,464,464,289,464,1
c012454-l489-unconditional,436,489,unconditional,208,208,120,208,1
c001823-l281-3.x.x.x,436,281,3.x.x.x,592,592,335,592,1
c011996-l485-1.x.x.x,436,485,1.x.x.x,208,208,124,208,1
c007893-l441-unconditional,436,441,unconditional,256,256,148,256,1
c009461-l460-1.x.x.x,436,460,1.x.x.x,224,224,121,224,1
c005243-l393-3.x.x.x,436,393,3.x.x.x,144,144,73,144,1
c000996-l227-1.x.x.x,436,227,1.x.x.x,864,864,668,864,1
c008894-l453-3.x.x.x,436,453,3.x.x.x,240,240,96,240,1
c008201-l445-1.x.x.x,436,445,1.x.x.x,240,240,137,240,1
c012164-l486-2.x.x.x,436,486,2.x.x.x,208,208,47,208,1
c009033-l455-1.x.x.x,436,455,1.x.x.x,240,240,145,240,1
c004121-l365-unconditional,436,365,unconditional,368,368,237,368,1
c002336-l305-1.x.x.x,436,305,1.x.x.x,528,528,423,528,1
c008720-l451-3.x.x.x,436,451,3.x.x.x,240,240,117,240,1
c010952-l475-3.x.x.x,436,475,3.x.x.x,224,224,101,224,1
c007068-l429-unconditional,436,429,unconditional,272,272,167,272,1
c010152-l467-3.x.x.x,437,467,3.x.x.x,224,224,97,224,1
c010191-l468-unconditional,437,468,unconditional,224,224,113,224,1
c006861-l425-3.x.x.x,437,425,3.x.x.x,272,272,121,272,1
c013697-l499-1.x.x.x,437,499,1.x.x.x,192,192,114,192,1
c011620-l481-3.x.x.x,437,481,3.x.x.x,208,208,93,208,1
c006934-l427-unconditional,437,427,unconditional,272,272,147,272,1
c008991-l454-3.x.x.x,437,454,3.x.x.x,240,240,120,240,1
c010715-l473-1.x.x.x,437,473,1.x.x.x,224,224,132,224,1
c004114-l364-3.x.x.x,437,364,3.x.x.x,80,80,46,80,1
c006147-l413-1.x.x.x,437,413,1.x.x.x,288,288,194,288,1
c000354-l148-unconditional,437,148,unconditional,1536,1536,1217,1536,1
c004545-l376-1.x.x.x,437,376,1.x.x.x,352,352,259,352,1
c002223-l300-2.x.x.x,437,300,2.x.x.x,544,544,380,544,1
c004577-l377-1.x.x.x,437,377,1.x.x.x,336,336,219,336,1
c005449-l398-3.x.x.x,437,398,3.x.x.x,304,304,149,304,1
c002188-l299-unconditional,437,299,unconditional,544,544,379,544,1
c003162-l336-unconditional,437,336,unconditional,432,432,291,432,1
c002487-l311-1.x.x.x,437,311,1.x.x.x,416,416,299,416,1
c001837-l282-1.x.x.x,438,282,1.x.x.x,64,64,50,64,1
c008359-l447-1.x.x.x,438,447,1.x.x.x,240,240,146,240,1
c009998-l466-unconditional,438,466,unconditional,224,224,128,224,1
c002305-l304-unconditional,438,304,unconditional,528,528,351,528,1
c006937-l427-unconditional,438,427,unconditional,272,272,165,272,1
c001127-l238-3.x.x.x,438,238,3.x.x.x,784,784,454,784,1
c001500-l263-3.x.x.x,438,263,3.x.x.x,672,672,413,672,1
c012565-l490-unconditional,438,490,unconditional,208,208,114,208,1
c012156-l486-2.x.x.x,438,486,2.x.x.x,208,208,63,208,1
c003999-l361-3.x.x.x,438,361,3.x.x.x,368,368,201,368,1
c001411-l258-unconditional,438,258,unconditional,624,624,471,624,1
c013528-l498-unconditional,438,498,unconditional,192,192,116,192,1
c005601-l402-unconditional,438,402,unconditional,304,304,197,304,1
c004542-l376-1.x.x.x,438,376,1.x.x.x,352,352,244,352,1
c003159-l336-unconditional,438,336,unconditional,432,432,282,432,1
c000572-l179-2.x.x.x,438,179,2.x.x.x,1216,1216,531,1216,1
c007261-l432-unconditional,438,432,unconditional,256,256,151,256,1
c003807-l356-1.x.x.x,438,356,1.x.x.x,384,384,261,384,1
c005015-l388-1.x.x.x,439,388,1.x.x.x,320,320,222,320,1
c003491-l346-3.x.x.x,439,346,3.x.x.x,400,400,237,400,1
c003160-l336-unconditional,439,336,unconditional,432,432,287,432,1
c011782-l483-1.x.x.x,439,483,1.x.x.x,208,208,119,208,1
c000281-l130-1.x.x.x,439,130,1.x.x.x,1216,1216,1044,1216,1
c006938-l427-unconditional,439,427,unconditional,272,272,159,272,1
c008247-l445-3.x.x.x,439,445,3.x.x.x,240,240,103,240,1
c010256-l468-3.x.x.x,439,468,3.x.x.x,224,224,102,224,1
c008653-l450-3.x.x.x,439,450,3.x.x.x,240,240,108,240,1
c003808-l356-1.x.x.x,439,356,1.x.x.x,384,384,265,384,1
c004332-l370-3.x.x.x,439,370,3.x.x.x,352,352,168,352,1
c001501-l263-3.x.x.x,439,263,3.x.x.x,672,672,415,672,1
c004543-l376-1.x.x.x,439,376,1.x.x.x,352,352,250,352,1
c002306-l304-unconditional,439,304,unconditional,528,528,362,528,1
c011280-l478-3.x.x.x,439,478,3.x.x.x,208,208,96,208,1
c000102-l85-2.x.x.x,439,85,2.x.x.x,928,928,712,928,1
c001128-l238-3.x.x.x,439,238,3.x.x.x,784,784,453,784,1
c003091-l333-3.x.x.x,439,333,3.x.x.x,432,432,236,432,1
c001502-l263-3.x.x.x,440,263,3.x.x.x,672,672,408,672,1
c004544-l376-1.x.x.x,440,376,1.x.x.x,352,352,257,352,1
c002307-l304-unconditional,440,304,unconditional,528,528,364,528,1
c009853-l464-2.x.x.x,440,464,2.x.x.x,224,224,70,224,1
c006150-l413-1.x.x.x,440,413,1.x.x.x,288,288,203,288,1
c005294-l395-unconditional,440,395,unconditional,320,320,186,320,1
c010197-l468-unconditional,440,468,unconditional,224,224,119,224,1
c000275-l128-3.x.x.x,440,128,3.x.x.x,1408,1408,1023,1408,1
c005300-l395-1.x.x.x,440,395,1.x.x.x,320,320,217,320,1
c002582-l315-unconditional,440,315,unconditional,128,128,86,128,1
c006609-l421-3.x.x.x,440,421,3.x.x.x,272,272,142,272,1
c010171-l467-3.x.x.x,440,467,3.x.x.x,224,224,103,224,1
c011596-l481-3.x.x.x,440,481,3.x.x.x,208,208,87,208,1
c003161-l336-unconditional,440,336,unconditional,432,432,290,432,1
c001229-l246-unconditional,440,246,unconditional,736,736,503,736,1
c013754-l499-3.x.x.x,440,499,3.x.x.x,192,192,85,192,1
c003296-l340-2.x.x.x,440,340,2.x.x.x,416,416,259,416,1
c006864-l425-3.x.x.x,440,425,3.x.x.x,272,272,128,272,1
c012770-l491-3.x.x.x,441,491,3.x.x.x,208,208,96,208,1
c009614-l462-unconditional,441,462,unconditional,224,224,119,224,1
c004217-l367-3.x.x.x,441,367,3.x.x.x,368,368,186,368,1
c005411-l397-3.x.x.x,441,397,3.x.x.x,320,320,157,320,1
c002826-l324-1.x.x.x,441,324,1.x.x.x,464,464,362,464,1
c000298-l134-2.x.x.x,441,134,2.x.x.x,1088,1088,590,1088,1
c007375-l433-3.x.x.x,441,433,3.x.x.x,256,256,118,256,1
c003679-l352-2.x.x.x,441,352,2.x.x.x,384,384,211,384,1
c005583-l401-3.x.x.x,441,401,3.x.x.x,304,304,145,304,1
c013831-l500-1.x.x.x,441,500,1.x.x.x,192,192,107,192,1
c001241-l246-3.x.x.x,441,246,3.x.x.x,736,736,427,736,1
c007711-l438-1.x.x.x,441,438,1.x.x.x,256,256,159,256,1
c006591-l421-1.x.x.x,441,421,1.x.x.x,272,272,179,272,1
c009140-l456-3.x.x.x,441,456,3.x.x.x,240,240,105,240,1
c000048-l72-unconditional,441,72,unconditional,1152,1152,929,1152,1
c009120-l456-1.x.x.x,441,456,1.x.x.x,240,240,165,240,1
c006365-l417-1.x.x.x,441,417,1.x.x.x,288,288,196,288,1
c007714-l438-2.x.x.x,441,438,2.x.x.x,256,256,97,256,1
c006366-l417-1.x.x.x,442,417,1.x.x.x,288,288,190,288,1
c006713-l423-1.x.x.x,442,423,1.x.x.x,272,272,180,272,1
c008422-l448-unconditional,442,448,unconditional,240,240,136,240,1
c003672-l352-1.x.x.x,442,352,1.x.x.x,384,384,261,384,1
c009121-l456-1.x.x.x,442,456,1.x.x.x,240,240,147,240,1
c003483-l346-1.x.x.x,442,346,1.x.x.x,400,400,293,400,1
c002827-l324-1.x.x.x,442,324,1.x.x.x,464,464,348,464,1
c008800-l452-2.x.x.x,442,452,2.x.x.x,16,16,5,16,1
c001392-l256-3.x.x.x,442,256,3.x.x.x,368,368,237,368,1
c011966-l484-3.x.x.x,442,484,3.x.x.x,208,208,86,208,1
c012512-l489-2.x.x.x,442,489,2.x.x.x,208,208,57,208,1
c009473-l460-1.x.x.x,442,460,1.x.x.x,112,112,67,112,1
c009483-l460-2.x.x.x,442,460,2.x.x.x,224,224,79,224,1
c005412-l397-3.x.x.x,442,397,3.x.x.x,320,320,166,320,1
c012767-l491-3.x.x.x,442,491,3.x.x.x,208,208,81,208,1
c011479-l480-2.x.x.x,442,480,2.x.x.x,208,208,68,208,1
c000722-l198-1.x.x.x,442,198,1.x.x.x,1088,1088,859,1088,1
c004218-l367-3.x.x.x,442,367,3.x.x.x,368,368,181,368,1
c009141-l456-3.x.x.x,442,456,3.x.x.x,240,240,114,240,1
c008292-l446-1.x.x.x,443,446,1.x.x.x,240,240,157,240,1
c007069-l429-unconditional,443,429,unconditional,272,272,149,272,1
c010233-l468-1.x.x.x,443,468,1.x.x.x,64,64,40,64,1
c004219-l367-3.x.x.x,443,367,3.x.x.x,368,368,185,368,1
c008825-l452-3.x.x.x,443,452,3.x.x.x,240,240,101,240,1
c004536-l376-1.x.x.x,443,376,1.x.x.x,352,352,237,352,1
c002742-l321-unconditional,443,321,unconditional,464,464,310,464,1
c010953-l475-3.x.x.x,443,475,3.x.x.x,224,224,89,224,1
c001366-l255-unconditional,443,255,unconditional,528,528,384,528,1
c000412-l158-1.x.x.x,443,158,1.x.x.x,1408,1408,1164,1408,1
c010240-l468-2.x.x.x,443,468,2.x.x.x,224,224,70,224,1
c010537-l471-2.x.x.x,443,471,2.x.x.x,224,224,69,224,1
c013667-l499-unconditional,443,499,unconditional,192,192,96,192,1
c012155-l486-2.x.x.x,443,486,2.x.x.x,208,208,71,208,1
c009997-l466-unconditional,443,466,unconditional,224,224,123,224,1
c009085-l456-unconditional,443,456,unconditional,240,240,140,240,1
c008391-l447-2.x.x.x,443,447,2.x.x.x,240,240,95,240,1
c002794-l323-unconditional,443,323,unconditional,464,464,324,464,1
c000267-l126-3.x.x.x,444,126,3.x.x.x,1408,1408,1028,1408,1
c004220-l367-3.x.x.x,444,367,3.x.x.x,368,368,193,368,1
c010535-l471-2.x.x.x,444,471,2.x.x.x,224,224,75,224,1
c008371-l447-1.x.x.x,444,447,1.x.x.x,240,240,152,240,1
c010262-l468-3.x.x.x,444,468,3.x.x.x,224,224,107,224,1
c010002-l466-unconditional,444,466,unconditional,224,224,127,224,1
c004537-l376-1.x.x.x,444,376,1.x.x.x,352,352,254,352,1
c013656-l499-unconditional,444,499,unconditional,192,192,110,192,1
c007070-l429-unconditional,444,429,unconditional,272,272,162,272,1
c012160-l486-2.x.x.x,444,486,2.x.x.x,208,208,70,208,1
c010954-l475-3.x.x.x,444,475,3.x.x.x,224,224,102,224,1
c003369-l342-3.x.x.x,444,342,3.x.x.x,112,112,47,112,1
c000482-l168-1.x.x.x,444,168,1.x.x.x,1312,1312,1048,1312,1
c002740-l321-unconditional,444,321,unconditional,464,464,318,464,1
c008309-l446-2.x.x.x,444,446,2.x.x.x,240,240,66,240,1
c008809-l452-3.x.x.x,444,452,3.x.x.x,240,240,96,240,1
c009086-l456-unconditional,444,456,unconditional,240,240,133,240,1
c002795-l323-unconditional,444,323,unconditional,464,464,313,464,1
c004538-l376-1.x.x.x,445,376,1.x.x.x,352,352,233,352,1
c013696-l499-1.x.x.x,445,499,1.x.x.x,192,192,108,192,1
c002019-l291-2.x.x.x,445,291,2.x.x.x,560,560,372,560,1
c008693-l451-1.x.x.x,445,451,1.x.x.x,240,240,164,240,1
c005448-l398-3.x.x.x,445,398,3.x.x.x,304,304,155,304,1
c009956-l465-2.x.x.x,445,465,2.x.x.x,192,192,65,192,1
c004221-l367-3.x.x.x,445,367,3.x.x.x,368,368,178,368,1
c012680-l491-unconditional,445,491,unconditional,208,208,112,208,1
c010955-l475-3.x.x.x,445,475,3.x.x.x,224,224,105,224,1
c003719-l353-3.x.x.x,445,353,3.x.x.x,384,384,194,384,1
c004576-l377-1.x.x.x,445,377,1.x.x.x,336,336,247,336,1
c011619-l481-3.x.x.x,445,481,3.x.x.x,208,208,90,208,1
c010151-l467-3.x.x.x,445,467,3.x.x.x,224,224,115,224,1
c007071-l429-unconditional,445,429,unconditional,272,272,165,272,1
c002796-l323-unconditional,445,323,unconditional,464,464,323,464,1
c010595-l472-1.x.x.x,445,472,1.x.x.x,224,224,138,224,1
c009087-l456-unconditional,445,456,unconditional,240,240,140,240,1
c004105-l364-2.x.x.x,445,364,2.x.x.x,80,80,37,80,1
c004222-l367-3.x.x.x,446,367,3.x.x.x,368,368,177,368,1
c000150-l97-2.x.x.x,446,97,2.x.x.x,864,864,621,864,1
c011783-l483-1.x.x.x,446,483,1.x.x.x,208,208,122,208,1
c008248-l445-3.x.x.x,446,445,3.x.x.x,240,240,107,240,1
c003492-l346-3.x.x.x,446,346,3.x.x.x,400,400,224,400,1
c010541-l471-2.x.x.x,446,471,2.x.x.x,224,224,74,224,1
c010956-l475-3.x.x.x,446,475,3.x.x.x,224,224,104,224,1
c008654-l450-3.x.x.x,446,450,3.x.x.x,240,240,104,240,1
c005016-l388-1.x.x.x,446,388,1.x.x.x,320,320,224,320,1
c000737-l200-unconditional,446,200,unconditional,736,736,557,736,1
c009084-l456-unconditional,446,456,unconditional,240,240,138,240,1
c000600-l183-unconditional,446,183,unconditional,1184,1184,899,1184,1
c011281-l478-3.x.x.x,446,478,3.x.x.x,208,208,84,208,1
c002793-l323-unconditional,446,323,unconditional,464,464,306,464,1
c010257-l468-3.x.x.x,446,468,3.x.x.x,224,224,107,224,1
c000526-l173-3.x.x.x,446,173,3.x.x.x,640,0,0,0,0
c009023-l455-1.x.x.x,447,455,1.x.x.x,240,240,151,240,1
c004710-l380-3.x.x.x,447,380,3.x.x.x,336,336,155,336,1
c004117-l365-unconditional,447,365,unconditional,368,368,218,368,1
c007286-l432-1.x.x.x,447,432,1.x.x.x,256,256,172,256,1
c007807-l439-3.x.x.x,447,439,3.x.x.x,256,256,124,256,1
c010245-l468-2.x.x.x,447,468,2.x.x.x,224,224,84,224,1
c003330-l341-2.x.x.x,447,341,2.x.x.x,368,368,214,368,1
c012167-l486-3.x.x.x,447,486,3.x.x.x,208,208,96,208,1
c000524-l173-2.x.x.x,447,173,2.x.x.x,1280,1280,563,1280,1
c001181-l242-2.x.x.x,447,242,2.x.x.x,112,112,27,112,1
c010021-l466-1.x.x.x,447,466,1.x.x.x,224,224,138,224,1
c007889-l441-unconditional,447,441,unconditional,256,256,154,256,1
c009762-l463-2.x.x.x,447,463,2.x.x.x,224,224,77,224,1
c008902-l453-3.x.x.x,447,453,3.x.x.x,240,240,104,240,1
c004223-l367-3.x.x.x,447,367,3.x.x.x,368,368,185,368,1
c004540-l376-1.x.x.x,447,376,1.x.x.x,352,352,254,352,1
c013588-l498-1.x.x.x,447,498,1.x.x.x,192,192,110,192,1
c010957-l475-3.x.x.x,447,475,3.x.x.x,224,224,104,224,1
c013601-l498-2.x.x.x,448,498,2.x.x.x,192,192,65,192,1
c006323-l416-3.x.x.x,448,416,3.x.x.x,288,288,149,288,1
c001680-l274-unconditional,448,274,unconditional,624,624,436,624,1
c004233-l368-unconditional,448,368,unconditional,352,352,231,352,1
c000280-l130-unconditional,448,130,unconditional,1504,1504,1259,1504,1
c008823-l452-3.x.x.x,448,452,3.x.x.x,240,240,108,240,1
c005765-l405-3.x.x.x,448,405,3.x.x.x,304,304,158,304,1
c000432-l161-unconditional,448,161,unconditional,256,256,200,256,1
c004224-l367-3.x.x.x,448,367,3.x.x.x,368,368,200,368,1
c010556-l471-3.x.x.x,448,471,3.x.x.x,224,224,95,224,1
c011640-l482-unconditional,448,482,unconditional,208,208,99,208,1
c010958-l475-3.x.x.x,448,475,3.x.x.x,224,224,100,224,1
c010276-l468-3.x.x.x,448,468,3.x.x.x,224,224,99,224,1
c004419-l373-unconditional,448,373,unconditional,352,352,229,352,1
c004541-l376-1.x.x.x,448,376,1.x.x.x,352,352,232,352,1
c009771-l463-3.x.x.x,448,463,3.x.x.x,224,224,110,224,1
c010100-l467-unconditional,448,467,unconditional,224,224,125,224,1
c006189-l414-unconditional,448,414,unconditional,288,288,181,288,1
c006368-l417-1.x.x.x,449,417,1.x.x.x,288,288,198,288,1
c006448-l419-unconditional,449,419,unconditional,288,288,173,288,1
c003525-l347-3.x.x.x,449,347,3.x.x.x,400,400,231,400,1
c004992-l388-unconditional,449,388,unconditional,320,320,194,320,1
c003276-l339-3.x.x.x,449,339,3.x.x.x,112,112,57,112,1
c011813-l483-2.x.x.x,449,483,2.x.x.x,208,208,69,208,1
c011603-l481-3.x.x.x,449,481,3.x.x.x,208,208,90,208,1
c009143-l456-3.x.x.x,449,456,3.x.x.x,240,240,111,240,1
c013761-l499-3.x.x.x,449,499,3.x.x.x,192,192,73,192,1
c008868-l453-1.x.x.x,449,453,1.x.x.x,240,240,150,240,1
c006808-l425-unconditional,449,425,unconditional,272,272,170,272,1
c002829-l324-1.x.x.x,449,324,1.x.x.x,464,464,339,464,1
c012762-l491-3.x.x.x,449,491,3.x.x.x,208,208,81,208,1
c008699-l451-1.x.x.x,449,451,1.x.x.x,240,240,145,240,1
c010160-l467-3.x.x.x,449,467,3.x.x.x,224,224,105,224,1
c002113-l295-3.x.x.x,449,295,3.x.x.x,560,560,328,560,1
c009123-l456-1.x.x.x,449,456,1.x.x.x,240,240,148,240,1
c001503-l263-3.x.x.x,449,263,3.x.x.x,512,512,323,512,1
c008869-l453-1.x.x.x,450,453,1.x.x.x,240,240,146,240,1
c003526-l347-3.x.x.x,450,347,3.x.x.x,400,400,206,400,1
c013762-l499-3.x.x.x,450,499,3.x.x.x,192,192,80,192,1
c012763-l491-3.x.x.x,450,491,3.x.x.x,208,208,98,208,1
c009144-l456-3.x.x.x,450,456,3.x.x.x,240,240,122,240,1
c011814-l483-2.x.x.x,450,483,2.x.x.x,208,208,66,208,1
c008700-l451-1.x.x.x,450,451,1.x.x.x,240,240,153,240,1
c001302-l250-3.x.x.x,450,250,3.x.x.x,192,192,110,192,1
c000271-l127-3.x.x.x,450,127,3.x.x.x,1408,1408,1037,1408,1
c006809-l425-unconditional,450,425,unconditional,272,272,172,272,1
c002830-l324-1.x.x.x,450,324,1.x.x.x,464,464,356,464,1
c004993-l388-unconditional,450,388,unconditional,320,320,192,320,1
c009124-l456-1.x.x.x,450,456,1.x.x.x,240,240,152,240,1
c006449-l419-unconditional,450,419,unconditional,288,288,168,288,1
c010161-l467-3.x.x.x,450,467,3.x.x.x,224,224,91,224,1
c006369-l417-1.x.x.x,450,417,1.x.x.x,288,288,193,288,1
c011604-l481-3.x.x.x,450,481,3.x.x.x,208,208,87,208,1
c002114-l295-3.x.x.x,450,295,3.x.x.x,560,560,294,560,1
c001034-l230-3.x.x.x,451,230,3.x.x.x,832,832,517,832,1
c000051-l72-3.x.x.x,451,72,3.x.x.x,1024,1024,842,1024,1
c011450-l480-1.x.x.x,451,480,1.x.x.x,208,208,120,208,1
c006450-l419-unconditional,451,419,unconditional,288,288,162,288,1
c007733-l438-3.x.x.x,451,438,3.x.x.x,256,256,117,256,1
c010146-l467-2.x.x.x,451,467,2.x.x.x,224,224,85,224,1
c002389-l307-1.x.x.x,451,307,1.x.x.x,512,512,388,512,1
c001644-l272-unconditional,451,272,unconditional,624,624,433,624,1
c002115-l295-3.x.x.x,451,295,3.x.x.x,560,560,305,560,1
c002831-l324-1.x.x.x,451,324,1.x.x.x,464,464,347,464,1
c010741-l473-2.x.x.x,451,473,2.x.x.x,224,224,68,224,1
c013862-l500-2.x.x.x,451,500,2.x.x.x,192,192,71,192,1
c012282-l487-2.x.x.x,451,487,2.x.x.x,144,144,42,144,1
c005968-l410-unconditional,451,410,unconditional,288,288,168,288,1
c008462-l448-1.x.x.x,451,448,1.x.x.x,240,240,161,240,1
c000762-l203-1.x.x.x,451,203,1.x.x.x,1056,1056,836,1056,1
c007680-l438-unconditional,451,438,unconditional,256,256,158,256,1
c008711-l451-2.x.x.x,451,451,2.x.x.x,240,240,83,240,1
c011481-l480-2.x.x.x,452,480,2.x.x.x,208,208,82,208,1
c004795-l383-unconditional,452,383,unconditional,336,336,205,336,1
c010144-l467-2.x.x.x,452,467,2.x.x.x,224,224,82,224,1
c006451-l419-unconditional,452,419,unconditional,288,288,155,288,1
c001533-l265-2.x.x.x,452,265,2.x.x.x,368,368,256,368,1
c000696-l195-unconditional,452,195,unconditional,1120,1120,834,1120,1
c010702-l473-1.x.x.x,452,473,1.x.x.x,224,224,150,224,1
c008424-l448-unconditional,452,448,unconditional,240,240,148,240,1
c005311-l395-1.x.x.x,452,395,1.x.x.x,320,320,208,320,1
c009986-l465-3.x.x.x,452,465,3.x.x.x,224,224,106,224,1
c009264-l458-unconditional,452,458,unconditional,240,240,146,240,1
c002627-l316-3.x.x.x,452,316,3.x.x.x,480,480,275,480,1
c008709-l451-2.x.x.x,452,451,2.x.x.x,240,240,92,240,1
c007732-l438-3.x.x.x,452,438,3.x.x.x,256,256,122,256,1
c011298-l479-unconditional,452,479,unconditional,208,208,107,208,1
c001594-l269-unconditional,452,269,unconditional,288,288,208,288,1
c003589-l349-3.x.x.x,452,349,3.x.x.x,400,400,205,400,1
c007679-l438-unconditional,452,438,unconditional,256,256,153,256,1
c012492-l489-1.x.x.x,453,489,1.x.x.x,208,208,115,208,1
c008472-l448-2.x.x.x,453,448,2.x.x.x,240,240,88,240,1
c009948-l465-2.x.x.x,453,465,2.x.x.x,224,224,75,224,1
c010704-l473-1.x.x.x,453,473,1.x.x.x,224,224,134,224,1
