stem,method,mean_plddt,source,source_row,metric,value,eval_set,designed,is_viral,L,msa_query_length,msa_depth,tier,figure
8b6a_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1458,r_precision_long,0.9152542372881356,eval-val,0,0,214,175,2190,≥1000,04_contacts
8b6e_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1463,r_precision,0.8409090909090909,eval-val,0,0,66,52,1220,≥1000,04_contacts
8b6e_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1478,r_precision_long,0.7368421052631579,eval-val,0,0,66,52,1220,≥1000,04_contacts
8baq_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1483,r_precision,0.8789473684210526,eval-val,0,0,208,208,1901,≥1000,04_contacts
8baq_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1498,r_precision_long,0.8540145985401459,eval-val,0,0,208,208,1901,≥1000,04_contacts
8bau_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1503,r_precision,0.8373205741626795,eval-val,0,0,189,189,8803,≥1000,04_contacts
8bau_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1518,r_precision_long,0.8439716312056738,eval-val,0,0,189,189,8803,≥1000,04_contacts
8bfy_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1523,r_precision,0.8467966573816156,eval-val,0,0,426,393,2829,≥1000,04_contacts
8bfy_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1538,r_precision_long,0.8308270676691729,eval-val,0,0,426,393,2829,≥1000,04_contacts
8bgb_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1543,r_precision,0.9108910891089108,eval-val,0,0,131,130,6729,≥1000,04_contacts
8bgb_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1558,r_precision_long,0.8793103448275862,eval-val,0,0,131,130,6729,≥1000,04_contacts
8bke_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1563,r_precision,0.8704453441295547,eval-val,0,1,638,428,1369,≥1000,04_contacts
8bke_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1578,r_precision_long,0.8601823708206687,eval-val,0,1,638,428,1369,≥1000,04_contacts
8bsb_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1583,r_precision,0.8347826086956521,eval-val,0,0,177,159,177,100–999,04_contacts
8bsb_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1598,r_precision_long,0.8191489361702128,eval-val,0,0,177,159,177,100–999,04_contacts
8bux_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1603,r_precision,0.7083333333333334,eval-val,0,0,334,289,468,100–999,04_contacts
8bux_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1618,r_precision_long,0.6779661016949152,eval-val,0,0,334,289,468,100–999,04_contacts
8c4d_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1623,r_precision,0.9170305676855895,eval-val,0,0,330,184,1261,≥1000,04_contacts
8c4d_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1638,r_precision_long,0.9257142857142856,eval-val,0,0,330,184,1261,≥1000,04_contacts
8c4y_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1643,r_precision,0.8739946380697051,eval-val,0,0,314,312,5267,≥1000,04_contacts
8c4y_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1658,r_precision_long,0.8732876712328768,eval-val,0,0,314,312,5267,≥1000,04_contacts
8cba_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1663,r_precision,0.8489795918367347,eval-val,0,0,214,195,124,100–999,04_contacts
8cba_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1678,r_precision_long,0.869281045751634,eval-val,0,0,214,195,124,100–999,04_contacts
8ci9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1683,r_precision,0.7774480712166172,eval-val,0,0,312,306,4450,≥1000,04_contacts
8ci9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1698,r_precision_long,0.7782101167315175,eval-val,0,0,312,306,4450,≥1000,04_contacts
8cih_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1703,r_precision,0.7531645569620253,eval-val,0,0,214,188,853,100–999,04_contacts
8cih_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1718,r_precision_long,0.8015267175572519,eval-val,0,0,214,188,853,100–999,04_contacts
8cjd_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1723,r_precision,0.8484848484848485,eval-test,0,0,663,635,2440,≥1000,04_contacts
8cjd_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1738,r_precision_long,0.8429054054054054,eval-test,0,0,663,635,2440,≥1000,04_contacts
8cpk_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1743,r_precision,0.8696883852691218,eval-val,0,0,384,384,17150,≥1000,04_contacts
8cpk_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1758,r_precision_long,0.875,eval-val,0,0,384,384,17150,≥1000,04_contacts
8cpn_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1763,r_precision,0.8214285714285714,eval-val,0,0,207,159,407,100–999,04_contacts
8cpn_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1778,r_precision_long,0.7909090909090909,eval-val,0,0,207,159,407,100–999,04_contacts
8d2z_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1783,r_precision,0.8461538461538461,eval-val,0,0,327,306,9977,≥1000,04_contacts
8d2z_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1798,r_precision_long,0.8436018957345972,eval-val,0,0,327,306,9977,≥1000,04_contacts
8daj_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1803,r_precision,0.9096989966555185,eval-val,0,0,302,302,14853,≥1000,04_contacts
8daj_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1818,r_precision_long,0.9255813953488372,eval-val,0,0,302,302,14853,≥1000,04_contacts
8dez_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1823,r_precision,0.8186813186813187,eval-val,0,0,173,173,562,100–999,04_contacts
8dez_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1838,r_precision_long,0.851063829787234,eval-val,0,0,173,173,562,100–999,04_contacts
8dge_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1843,r_precision,0.8599562363238512,eval-val,0,0,738,707,10569,≥1000,04_contacts
8dge_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1858,r_precision_long,0.8560371517027864,eval-val,0,0,738,707,10569,≥1000,04_contacts
8dhj_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1863,r_precision,0.8389513108614233,eval-val,0,0,249,236,9218,≥1000,04_contacts
8dhj_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1878,r_precision_long,0.85,eval-val,0,0,249,236,9218,≥1000,04_contacts
8dmu_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1883,r_precision,0.9054290718038528,eval-val,0,0,489,476,1918,≥1000,04_contacts
8dmu_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1898,r_precision_long,0.9114832535885168,eval-val,0,0,489,476,1918,≥1000,04_contacts
8dp9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1903,r_precision,0.7876712328767124,eval-val,0,0,148,133,5320,≥1000,04_contacts
8dp9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1918,r_precision_long,0.7567567567567568,eval-val,0,0,148,133,5320,≥1000,04_contacts
8dqd_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1923,r_precision,0.8556962025316456,eval-val,0,0,377,370,8851,≥1000,04_contacts
8dqd_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1938,r_precision_long,0.8514492753623188,eval-val,0,0,377,370,8851,≥1000,04_contacts
8dx0_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1943,r_precision,0.8222222222222222,eval-val,0,0,154,139,12803,≥1000,04_contacts
8dx0_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1958,r_precision_long,0.8279569892473119,eval-val,0,0,154,139,12803,≥1000,04_contacts
8e0r_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1963,r_precision,0.844758064516129,eval-val,0,0,468,418,1361,≥1000,04_contacts
8e0r_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1978,r_precision_long,0.8235294117647058,eval-val,0,0,468,418,1361,≥1000,04_contacts
8e5h_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1983,r_precision,0.8808139534883721,eval-val,0,0,372,368,11649,≥1000,04_contacts
8e5h_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,1998,r_precision_long,0.8811475409836066,eval-val,0,0,372,368,11649,≥1000,04_contacts
8eb9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2003,r_precision,0.4647887323943662,eval-val,0,0,95,89,25,10–99,04_contacts
8eb9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2018,r_precision_long,0.3055555555555556,eval-val,0,0,95,89,25,10–99,04_contacts
8ec3_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2023,r_precision,0.8412698412698413,eval-val,0,0,168,155,26,10–99,04_contacts
8ec3_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2038,r_precision_long,0.8782608695652174,eval-val,0,0,168,155,26,10–99,04_contacts
8eo5_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2043,r_precision,0.8814229249011858,eval-val,0,0,290,270,7470,≥1000,04_contacts
8eo5_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2058,r_precision_long,0.8562874251497006,eval-val,0,0,290,270,7470,≥1000,04_contacts
8eov_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2063,r_precision,0.8758620689655172,eval-denovo,1,0,146,139,2,<10,04_contacts
8eov_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2078,r_precision_long,0.8490566037735849,eval-denovo,1,0,146,139,2,<10,04_contacts
8es6_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2083,r_precision,0.8239130434782609,eval-test,0,0,488,430,12485,≥1000,04_contacts
8es6_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2098,r_precision_long,0.8401084010840109,eval-test,0,0,488,430,12485,≥1000,04_contacts
8ev4_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2103,r_precision,0.8736842105263158,eval-test,0,0,125,115,14661,≥1000,04_contacts
8ev4_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2118,r_precision_long,0.8181818181818182,eval-test,0,0,125,115,14661,≥1000,04_contacts
8ew1_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2123,r_precision,0.8677685950413223,eval-test,0,0,267,264,3961,≥1000,04_contacts
8ew1_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2138,r_precision_long,0.8609022556390977,eval-test,0,0,267,264,3961,≥1000,04_contacts
8ew9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2143,r_precision,0.7792207792207793,eval-test,0,0,248,241,255,100–999,04_contacts
8ew9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2158,r_precision_long,0.7804878048780488,eval-test,0,0,248,241,255,100–999,04_contacts
8ey3_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2163,r_precision,0.8717948717948718,eval-test,0,0,65,60,5066,≥1000,04_contacts
8ey3_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2178,r_precision_long,0.8,eval-test,0,0,65,60,5066,≥1000,04_contacts
8ez6_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2183,r_precision,0.8809523809523809,eval-test,0,0,72,65,3128,≥1000,04_contacts
8ez6_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2198,r_precision_long,0.9523809523809524,eval-test,0,0,72,65,3128,≥1000,04_contacts
8ezw_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2203,r_precision,0.8813559322033898,eval-test,0,0,160,132,4248,≥1000,04_contacts
8ezw_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2218,r_precision_long,0.875,eval-test,0,0,160,132,4248,≥1000,04_contacts
8f8n_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2223,r_precision,0.7614678899082569,eval-test,0,0,220,148,657,100–999,04_contacts
8f8n_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2238,r_precision_long,0.7764705882352941,eval-test,0,0,220,148,657,100–999,04_contacts
8f9o_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2243,r_precision,0.8711864406779661,eval-test,0,0,496,487,11347,≥1000,04_contacts
8f9o_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2258,r_precision_long,0.8644859813084113,eval-test,0,0,496,487,11347,≥1000,04_contacts
8fbc_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2263,r_precision,0.8169014084507042,eval-test,0,0,395,393,10030,≥1000,04_contacts
8fbc_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2278,r_precision_long,0.8095238095238095,eval-test,0,0,395,393,10030,≥1000,04_contacts
8fib_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2283,r_precision,0.8316831683168316,eval-test,0,0,441,418,12207,≥1000,04_contacts
8fib_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2298,r_precision_long,0.8221476510067114,eval-test,0,0,441,418,12207,≥1000,04_contacts
8fjf_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2303,r_precision,0.7894736842105263,eval-denovo,1,0,134,127,2,<10,04_contacts
8fjf_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2318,r_precision_long,0.7941176470588235,eval-denovo,1,0,134,127,2,<10,04_contacts
8fr5_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2323,r_precision,0.7333333333333333,eval-test,0,1,97,92,122,100–999,04_contacts
8fr5_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2338,r_precision_long,0.6923076923076923,eval-test,0,1,97,92,122,100–999,04_contacts
8fty_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2343,r_precision,0.8760757314974182,eval-test,0,0,509,483,6774,≥1000,04_contacts
8fty_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2358,r_precision_long,0.8671875,eval-test,0,0,509,483,6774,≥1000,04_contacts
8fz8_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2363,r_precision,0.771117166212534,eval-test,0,0,405,390,11212,≥1000,04_contacts
8fz8_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2378,r_precision_long,0.7890909090909091,eval-test,0,0,405,390,11212,≥1000,04_contacts
8fz9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2383,r_precision,0.7266187050359713,eval-test,0,0,138,136,1192,≥1000,04_contacts
8fz9_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2398,r_precision_long,0.7244897959183674,eval-test,0,0,138,136,1192,≥1000,04_contacts
8g0n_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2403,r_precision,0.8973384030418251,eval-test,0,0,247,242,3098,≥1000,04_contacts
8g0n_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2418,r_precision_long,0.8942307692307693,eval-test,0,0,247,242,3098,≥1000,04_contacts
8g1l_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2423,r_precision,0.8472727272727273,eval-test,0,0,252,252,440,100–999,04_contacts
8g1l_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2438,r_precision_long,0.8333333333333334,eval-test,0,0,252,252,440,100–999,04_contacts
8g1y_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2443,r_precision,0.7899159663865546,eval-test,0,0,497,496,15247,≥1000,04_contacts
8g1y_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2458,r_precision_long,0.7949438202247191,eval-test,0,0,497,496,15247,≥1000,04_contacts
8g32_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2463,r_precision,0.7044776119402985,eval-test,0,0,362,327,1082,≥1000,04_contacts
8g32_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2478,r_precision_long,0.6946564885496184,eval-test,0,0,362,327,1082,≥1000,04_contacts
8g52_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2483,r_precision,0.91015625,eval-test,0,0,329,279,1325,≥1000,04_contacts
8g52_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2498,r_precision_long,0.9028571428571428,eval-test,0,0,329,279,1325,≥1000,04_contacts
8g53_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2503,r_precision,0.8533333333333334,eval-test,0,0,218,184,598,100–999,04_contacts
8g53_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2518,r_precision_long,0.8295454545454546,eval-test,0,0,218,184,598,100–999,04_contacts
8g5u_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2523,r_precision,0.8579439252336448,eval-test,0,0,489,481,6140,≥1000,04_contacts
8g5u_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2538,r_precision_long,0.8540145985401459,eval-test,0,0,489,481,6140,≥1000,04_contacts
8g64_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2543,r_precision,0.8933333333333333,eval-test,0,0,172,169,2729,≥1000,04_contacts
8g64_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2558,r_precision_long,0.9152542372881356,eval-test,0,0,172,169,2729,≥1000,04_contacts
8gac_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2563,r_precision,0.8354430379746836,eval-denovo,1,0,106,103,2,<10,04_contacts
8gac_A,af2,,experiments/exp325_evals_writeup_analysis/data/af2_contact_metrics.csv,2578,r_precision_long,0.8392857142857143,eval-denovo,1,0,106,103,2,<10,04_contacts
