stem,range,cut,predictor,precision
8khv_A,all,R,seq-KNN (decontaminated corpus),0.5480480480480481
8khv_A,long,R,seq-KNN (decontaminated corpus),0.5305263157894737
8kih_A,all,R,seq-KNN (decontaminated corpus),0.0947368421052631
8kih_A,long,R,seq-KNN (decontaminated corpus),0.1032863849765258
8ok3_A,all,R,seq-KNN (decontaminated corpus),0.008695652173913
8ok3_A,long,R,seq-KNN (decontaminated corpus),0.0
8oqh_A,all,R,seq-KNN (decontaminated corpus),0.4929577464788732
8oqh_A,long,R,seq-KNN (decontaminated corpus),0.0769230769230769
8ork_A,all,R,seq-KNN (decontaminated corpus),0.0024630541871921
8ork_A,long,R,seq-KNN (decontaminated corpus),0.0
8os2_A,all,R,seq-KNN (decontaminated corpus),0.4074074074074074
8os2_A,long,R,seq-KNN (decontaminated corpus),0.417910447761194
8owf_A,all,R,seq-KNN (decontaminated corpus),0.4838709677419355
8owf_A,long,R,seq-KNN (decontaminated corpus),0.4948875255623722
8osz_A,all,R,seq-KNN (decontaminated corpus),0.5220588235294118
8osz_A,long,R,seq-KNN (decontaminated corpus),0.4836601307189542
8ou1_A,all,R,seq-KNN (decontaminated corpus),0.0277777777777777
8ou1_A,long,R,seq-KNN (decontaminated corpus),0.017391304347826
8ovq_A,all,R,seq-KNN (decontaminated corpus),0.3615819209039548
8ovq_A,long,R,seq-KNN (decontaminated corpus),0.3603603603603603
8ovu_A,all,R,seq-KNN (decontaminated corpus),0.7160493827160493
8ovu_A,long,R,seq-KNN (decontaminated corpus),0.6756756756756757
8ow8_A,all,R,seq-KNN (decontaminated corpus),0.5353319057815846
8ow8_A,long,R,seq-KNN (decontaminated corpus),0.5384615384615384
8oxk_A,all,R,seq-KNN (decontaminated corpus),0.0842105263157894
8oxk_A,long,R,seq-KNN (decontaminated corpus),0.0
8oxl_A,all,R,seq-KNN (decontaminated corpus),0.0204081632653061
8oxl_A,long,R,seq-KNN (decontaminated corpus),0.0212765957446808
8p0e_A,all,R,seq-KNN (decontaminated corpus),0.4370860927152318
8p0e_A,long,R,seq-KNN (decontaminated corpus),0.4464285714285714
8p2a_A,all,R,seq-KNN (decontaminated corpus),0.4680851063829787
8p2a_A,long,R,seq-KNN (decontaminated corpus),0.3
8p5p_A,all,R,seq-KNN (decontaminated corpus),0.65
8p5p_A,long,R,seq-KNN (decontaminated corpus),0.6666666666666666
8p5n_A,all,R,seq-KNN (decontaminated corpus),0.5851851851851851
8p5n_A,long,R,seq-KNN (decontaminated corpus),0.6020408163265306
7wu8_A,all,R,seq-KNN (decontaminated corpus),0.0185185185185185
7wu8_A,long,R,seq-KNN (decontaminated corpus),0.0
8pak_A,all,R,seq-KNN (decontaminated corpus),0.5272206303724928
8pak_A,long,R,seq-KNN (decontaminated corpus),0.5366795366795367
8paq_A,all,R,seq-KNN (decontaminated corpus),0.5428571428571428
8paq_A,long,R,seq-KNN (decontaminated corpus),0.5432098765432098
8pb5_A,all,R,seq-KNN (decontaminated corpus),0.5833333333333334
8pb5_A,long,R,seq-KNN (decontaminated corpus),0.5914396887159533
8por_A,all,R,seq-KNN (decontaminated corpus),0.6013513513513513
8por_A,long,R,seq-KNN (decontaminated corpus),0.5662650602409639
8ptd_A,all,R,seq-KNN (decontaminated corpus),0.5872641509433962
8ptd_A,long,R,seq-KNN (decontaminated corpus),0.5130434782608696
8pu2_A,all,R,seq-KNN (decontaminated corpus),0.0425531914893617
8pu2_A,long,R,seq-KNN (decontaminated corpus),0.0
8pvs_A,all,R,seq-KNN (decontaminated corpus),0.4921793534932221
8pvs_A,long,R,seq-KNN (decontaminated corpus),0.4698630136986301
8pw2_A,all,R,seq-KNN (decontaminated corpus),0.0208333333333333
8pw2_A,long,R,seq-KNN (decontaminated corpus),0.0416666666666666
8pxc_A,all,R,seq-KNN (decontaminated corpus),0.1400778210116731
8pxc_A,long,R,seq-KNN (decontaminated corpus),0.092391304347826
8pxu_A,all,R,seq-KNN (decontaminated corpus),0.5483028720626631
8pxu_A,long,R,seq-KNN (decontaminated corpus),0.554635761589404
8q1v_A,all,R,seq-KNN (decontaminated corpus),0.3958333333333333
8q1v_A,long,R,seq-KNN (decontaminated corpus),0.4666666666666667
8qb1_A,all,R,seq-KNN (decontaminated corpus),0.5131578947368421
8qb1_A,long,R,seq-KNN (decontaminated corpus),0.5333333333333333
8qd8_A,all,R,seq-KNN (decontaminated corpus),0.3622881355932203
8qd8_A,long,R,seq-KNN (decontaminated corpus),0.3196480938416422
8qjp_A,all,R,seq-KNN (decontaminated corpus),0.5764192139737991
8qjp_A,long,R,seq-KNN (decontaminated corpus),0.5911602209944752
8qlc_A,all,R,seq-KNN (decontaminated corpus),0.4226646248085758
8qlc_A,long,R,seq-KNN (decontaminated corpus),0.3784355179704017
8qoh_A,all,R,seq-KNN (decontaminated corpus),0.018796992481203
8qoh_A,long,R,seq-KNN (decontaminated corpus),0.0048780487804878
8qpj_A,all,R,seq-KNN (decontaminated corpus),0.1292517006802721
8qpj_A,long,R,seq-KNN (decontaminated corpus),0.0948275862068965
8qq1_A,all,R,seq-KNN (decontaminated corpus),0.5245901639344263
8qq1_A,long,R,seq-KNN (decontaminated corpus),0.5384615384615384
8qle_A,all,R,seq-KNN (decontaminated corpus),0.5916666666666667
8qle_A,long,R,seq-KNN (decontaminated corpus),0.6122448979591837
8qx6_A,all,R,seq-KNN (decontaminated corpus),0.6298342541436464
8qx6_A,long,R,seq-KNN (decontaminated corpus),0.6616541353383458
8r2c_A,all,R,seq-KNN (decontaminated corpus),0.657608695652174
8r2c_A,long,R,seq-KNN (decontaminated corpus),0.6218487394957983
8r5n_A,all,R,seq-KNN (decontaminated corpus),0.6486486486486487
8r5n_A,long,R,seq-KNN (decontaminated corpus),0.5483870967741935
8ra0_A,all,R,seq-KNN (decontaminated corpus),0.3757575757575757
8ra0_A,long,R,seq-KNN (decontaminated corpus),0.3757396449704142
8rcw_A,all,R,seq-KNN (decontaminated corpus),0.5862068965517241
8rcw_A,long,R,seq-KNN (decontaminated corpus),0.5664335664335665
8rdd_A,all,R,seq-KNN (decontaminated corpus),0.5064102564102564
8rdd_A,long,R,seq-KNN (decontaminated corpus),0.5583333333333333
8re3_A,all,R,seq-KNN (decontaminated corpus),0.5607843137254902
8re3_A,long,R,seq-KNN (decontaminated corpus),0.5509138381201044
8rom_A,all,R,seq-KNN (decontaminated corpus),0.6111111111111112
8rom_A,long,R,seq-KNN (decontaminated corpus),0.6518518518518519
8an4_A,all,R,seq-KNN (decontaminated corpus),0.4418604651162791
8an4_A,long,R,seq-KNN (decontaminated corpus),0.4369747899159664
8qnf_A,all,R,seq-KNN (decontaminated corpus),0.5379746835443038
8qnf_A,long,R,seq-KNN (decontaminated corpus),0.5442708333333334
8s5b_A,all,R,seq-KNN (decontaminated corpus),0.5552825552825553
8s5b_A,long,R,seq-KNN (decontaminated corpus),0.5451263537906137
8s9l_A,all,R,seq-KNN (decontaminated corpus),0.5061728395061729
8s9l_A,long,R,seq-KNN (decontaminated corpus),0.5297619047619048
8sot_A,all,R,seq-KNN (decontaminated corpus),0.5730337078651685
8sot_A,long,R,seq-KNN (decontaminated corpus),0.6545454545454545
8spc_A,all,R,seq-KNN (decontaminated corpus),0.5443425076452599
8spc_A,long,R,seq-KNN (decontaminated corpus),0.5421686746987951
8suc_A,all,R,seq-KNN (decontaminated corpus),0.4423791821561338
8suc_A,long,R,seq-KNN (decontaminated corpus),0.3189655172413793
8sv7_A,all,R,seq-KNN (decontaminated corpus),0.5804195804195804
8sv7_A,long,R,seq-KNN (decontaminated corpus),0.5706521739130435
8sx0_A,all,R,seq-KNN (decontaminated corpus),0.0761904761904762
8sx0_A,long,R,seq-KNN (decontaminated corpus),0.0
8sxs_A,all,R,seq-KNN (decontaminated corpus),0.308411214953271
8sxs_A,long,R,seq-KNN (decontaminated corpus),0.391304347826087
8gm7_A,all,R,seq-KNN (decontaminated corpus),0.021505376344086
8gm7_A,long,R,seq-KNN (decontaminated corpus),0.0
8t27_A,all,R,seq-KNN (decontaminated corpus),0.5152979066022544
8t27_A,long,R,seq-KNN (decontaminated corpus),0.4382871536523929
8t2j_A,all,R,seq-KNN (decontaminated corpus),0.5
8t2j_A,long,R,seq-KNN (decontaminated corpus),0.5348837209302325
8t41_A,all,R,seq-KNN (decontaminated corpus),0.3278855975485188
8t41_A,long,R,seq-KNN (decontaminated corpus),0.3247978436657682
8t4c_A,all,R,seq-KNN (decontaminated corpus),0.4875
8t4c_A,long,R,seq-KNN (decontaminated corpus),0.4954128440366973
8t5t_A,all,R,seq-KNN (decontaminated corpus),0.2091836734693877
8t5t_A,long,R,seq-KNN (decontaminated corpus),0.0857142857142857
8t8k_A,all,R,seq-KNN (decontaminated corpus),0.6120218579234973
8t8k_A,long,R,seq-KNN (decontaminated corpus),0.6015037593984962
8t93_A,all,R,seq-KNN (decontaminated corpus),0.3849765258215962
8t93_A,long,R,seq-KNN (decontaminated corpus),0.4166666666666667
8t9n_A,all,R,seq-KNN (decontaminated corpus),0.5714285714285714
8t9n_A,long,R,seq-KNN (decontaminated corpus),0.4942528735632184
8te9_A,all,R,seq-KNN (decontaminated corpus),0.59375
8te9_A,long,R,seq-KNN (decontaminated corpus),0.5888888888888889
8tfo_A,all,R,seq-KNN (decontaminated corpus),0.5214105793450882
8tfo_A,long,R,seq-KNN (decontaminated corpus),0.5342019543973942
8tfs_A,all,R,seq-KNN (decontaminated corpus),0.423728813559322
8tfs_A,long,R,seq-KNN (decontaminated corpus),0.4827586206896552
8hic_A,all,R,seq-KNN (decontaminated corpus),0.6012526096033403
8hic_A,long,R,seq-KNN (decontaminated corpus),0.5781710914454278
8ti5_A,all,R,seq-KNN (decontaminated corpus),0.4786324786324786
8ti5_A,long,R,seq-KNN (decontaminated corpus),0.453125
8tjg_A,all,R,seq-KNN (decontaminated corpus),0.5210727969348659
8tjg_A,long,R,seq-KNN (decontaminated corpus),0.5197368421052632
8tru_A,all,R,seq-KNN (decontaminated corpus),0.40625
8tru_A,long,R,seq-KNN (decontaminated corpus),0.3911764705882353
8tse_A,all,R,seq-KNN (decontaminated corpus),0.4574468085106383
8tse_A,long,R,seq-KNN (decontaminated corpus),0.4574780058651026
8tuk_A,all,R,seq-KNN (decontaminated corpus),0.6456953642384106
8tuk_A,long,R,seq-KNN (decontaminated corpus),0.6157205240174672
8tw1_A,all,R,seq-KNN (decontaminated corpus),0.3897058823529412
8tw1_A,long,R,seq-KNN (decontaminated corpus),0.4013157894736842
8tyh_A,all,R,seq-KNN (decontaminated corpus),0.6193353474320241
8tyh_A,long,R,seq-KNN (decontaminated corpus),0.6255144032921811
8u0i_A,all,R,seq-KNN (decontaminated corpus),0.6075949367088608
8u0i_A,long,R,seq-KNN (decontaminated corpus),0.5609756097560976
8u0x_A,all,R,seq-KNN (decontaminated corpus),0.375
8u0x_A,long,R,seq-KNN (decontaminated corpus),0.3571428571428571
8u2f_A,all,R,seq-KNN (decontaminated corpus),0.0
8u2f_A,long,R,seq-KNN (decontaminated corpus),0.0
8ubs_A,all,R,seq-KNN (decontaminated corpus),0.419753086419753
8ubs_A,long,R,seq-KNN (decontaminated corpus),0.39
8uds_A,all,R,seq-KNN (decontaminated corpus),0.4150943396226415
8uds_A,long,R,seq-KNN (decontaminated corpus),0.46875
8tls_A,all,R,seq-KNN (decontaminated corpus),0.7142857142857143
8tls_A,long,R,seq-KNN (decontaminated corpus),0.7068965517241379
8ujw_A,all,R,seq-KNN (decontaminated corpus),0.4358974358974359
8ujw_A,long,R,seq-KNN (decontaminated corpus),0.3362068965517241
8uk7_A,all,R,seq-KNN (decontaminated corpus),0.3137254901960784
8uk7_A,long,R,seq-KNN (decontaminated corpus),0.16
8upi_A,all,R,seq-KNN (decontaminated corpus),0.6
8upi_A,long,R,seq-KNN (decontaminated corpus),0.5853658536585366
8ux2_A,all,R,seq-KNN (decontaminated corpus),0.0185185185185185
8ux2_A,long,R,seq-KNN (decontaminated corpus),0.0116279069767441
8v3m_A,all,R,seq-KNN (decontaminated corpus),0.5433715220949263
8v3m_A,long,R,seq-KNN (decontaminated corpus),0.5436241610738255
8v6t_A,all,R,seq-KNN (decontaminated corpus),0.3855421686746988
8v6t_A,long,R,seq-KNN (decontaminated corpus),0.4122137404580153
8vcw_A,all,R,seq-KNN (decontaminated corpus),0.4151436031331593
8vcw_A,long,R,seq-KNN (decontaminated corpus),0.43
8vh7_A,all,R,seq-KNN (decontaminated corpus),0.5359375
8vh7_A,long,R,seq-KNN (decontaminated corpus),0.5268595041322314
8vpo_A,all,R,seq-KNN (decontaminated corpus),0.437007874015748
8vpo_A,long,R,seq-KNN (decontaminated corpus),0.433420365535248
8vqk_A,all,R,seq-KNN (decontaminated corpus),0.4296675191815857
8vqk_A,long,R,seq-KNN (decontaminated corpus),0.4135593220338983
8w6v_A,all,R,seq-KNN (decontaminated corpus),0.5257903494176372
8w6v_A,long,R,seq-KNN (decontaminated corpus),0.5100806451612904
8w7p_A,all,R,seq-KNN (decontaminated corpus),0.003610108303249
8w7p_A,long,R,seq-KNN (decontaminated corpus),0.0
8wac_A,all,R,seq-KNN (decontaminated corpus),0.2357723577235772
8wac_A,long,R,seq-KNN (decontaminated corpus),0.2625
8wae_A,all,R,seq-KNN (decontaminated corpus),0.5052631578947369
8wae_A,long,R,seq-KNN (decontaminated corpus),0.4150943396226415
8wc1_A,all,R,seq-KNN (decontaminated corpus),0.5753424657534246
8wc1_A,long,R,seq-KNN (decontaminated corpus),0.5981308411214953
8wcf_A,all,R,seq-KNN (decontaminated corpus),0.4409937888198758
8wcf_A,long,R,seq-KNN (decontaminated corpus),0.4545454545454545
8whj_A,all,R,seq-KNN (decontaminated corpus),0.5409090909090909
8whj_A,long,R,seq-KNN (decontaminated corpus),0.5272727272727272
8whn_A,all,R,seq-KNN (decontaminated corpus),0.6355140186915887
8whn_A,long,R,seq-KNN (decontaminated corpus),0.6071428571428571
8wik_A,all,R,seq-KNN (decontaminated corpus),0.5287356321839081
8wik_A,long,R,seq-KNN (decontaminated corpus),0.5381165919282511
8wj5_A,all,R,seq-KNN (decontaminated corpus),0.053030303030303
8wj5_A,long,R,seq-KNN (decontaminated corpus),0.0149253731343283
8kbl_A,all,R,seq-KNN (decontaminated corpus),0.6904761904761905
8kbl_A,long,R,seq-KNN (decontaminated corpus),0.7368421052631579
8wnj_A,all,R,seq-KNN (decontaminated corpus),0.45
8wnj_A,long,R,seq-KNN (decontaminated corpus),0.4593679458239277
8wrx_A,all,R,seq-KNN (decontaminated corpus),0.0128205128205128
8wrx_A,long,R,seq-KNN (decontaminated corpus),0.0192307692307692
8wt3_A,all,R,seq-KNN (decontaminated corpus),0.5948275862068966
8wt3_A,long,R,seq-KNN (decontaminated corpus),0.543859649122807
8wim_A,all,R,seq-KNN (decontaminated corpus),0.0606488011283497
8wim_A,long,R,seq-KNN (decontaminated corpus),0.0607210626185958
8x7c_A,all,R,seq-KNN (decontaminated corpus),0.5847665847665847
8x7c_A,long,R,seq-KNN (decontaminated corpus),0.5828025477707006
8xf9_A,all,R,seq-KNN (decontaminated corpus),0.5824175824175825
8xf9_A,long,R,seq-KNN (decontaminated corpus),0.5824175824175825
8xif_A,all,R,seq-KNN (decontaminated corpus),0.0042918454935622
8xif_A,long,R,seq-KNN (decontaminated corpus),0.0
8xjg_A,all,R,seq-KNN (decontaminated corpus),0.6697247706422018
8xjg_A,long,R,seq-KNN (decontaminated corpus),0.6607142857142857
8xpk_A,all,R,seq-KNN (decontaminated corpus),0.637223974763407
8xpk_A,long,R,seq-KNN (decontaminated corpus),0.6173913043478261
8y9p_A,all,R,seq-KNN (decontaminated corpus),0.63
8y9p_A,long,R,seq-KNN (decontaminated corpus),0.5933333333333334
8ye0_A,all,R,seq-KNN (decontaminated corpus),0.4662576687116564
8ye0_A,long,R,seq-KNN (decontaminated corpus),0.4867256637168141
8wqn_A,all,R,seq-KNN (decontaminated corpus),0.0062893081761006
8wqn_A,long,R,seq-KNN (decontaminated corpus),0.0
8yxk_A,all,R,seq-KNN (decontaminated corpus),0.5454545454545454
8yxk_A,long,R,seq-KNN (decontaminated corpus),0.5
8z4q_A,all,R,seq-KNN (decontaminated corpus),0.5486238532110091
8z4q_A,long,R,seq-KNN (decontaminated corpus),0.5460829493087558
8hel_A,all,R,seq-KNN (decontaminated corpus),0.05
8hel_A,long,R,seq-KNN (decontaminated corpus),0.0
8zqf_A,all,R,seq-KNN (decontaminated corpus),0.3317535545023696
8zqf_A,long,R,seq-KNN (decontaminated corpus),0.3067484662576687
9aue_A,all,R,seq-KNN (decontaminated corpus),0.4293628808864266
9aue_A,long,R,seq-KNN (decontaminated corpus),0.4202334630350194
9azz_A,all,R,seq-KNN (decontaminated corpus),0.5028571428571429
9azz_A,long,R,seq-KNN (decontaminated corpus),0.3452380952380952
9b1u_A,all,R,seq-KNN (decontaminated corpus),0.198019801980198
9b1u_A,long,R,seq-KNN (decontaminated corpus),0.1588785046728972
9b8e_A,all,R,seq-KNN (decontaminated corpus),0.3333333333333333
9b8e_A,long,R,seq-KNN (decontaminated corpus),0.2781456953642384
9bks_A,all,R,seq-KNN (decontaminated corpus),0.8108108108108109
9bks_A,long,R,seq-KNN (decontaminated corpus),0.8333333333333334
9bjx_A,all,R,seq-KNN (decontaminated corpus),0.5714285714285714
9bjx_A,long,R,seq-KNN (decontaminated corpus),0.5636363636363636
9cfj_A,all,R,seq-KNN (decontaminated corpus),0.4485294117647059
9cfj_A,long,R,seq-KNN (decontaminated corpus),0.4660633484162896
9crn_A,all,R,seq-KNN (decontaminated corpus),0.5265822784810127
9crn_A,long,R,seq-KNN (decontaminated corpus),0.5474452554744526
9d91_A,all,R,seq-KNN (decontaminated corpus),0.5365853658536586
9d91_A,long,R,seq-KNN (decontaminated corpus),0.5454545454545454
9etn_A,all,R,seq-KNN (decontaminated corpus),0.3543913713405239
9etn_A,long,R,seq-KNN (decontaminated corpus),0.3342391304347826
9evq_A,all,R,seq-KNN (decontaminated corpus),0.2394366197183098
9evq_A,long,R,seq-KNN (decontaminated corpus),0.1715976331360946
9fce_A,all,R,seq-KNN (decontaminated corpus),0.5532994923857868
9fce_A,long,R,seq-KNN (decontaminated corpus),0.5441176470588235
9fgp_A,all,R,seq-KNN (decontaminated corpus),0.5952380952380952
9fgp_A,long,R,seq-KNN (decontaminated corpus),0.6060606060606061
9f9u_A,all,R,seq-KNN (decontaminated corpus),0.2956989247311828
9f9u_A,long,R,seq-KNN (decontaminated corpus),0.2619047619047619
9fow_A,all,R,seq-KNN (decontaminated corpus),0.0
9fow_A,long,R,seq-KNN (decontaminated corpus),0.019047619047619
9fym_A,all,R,seq-KNN (decontaminated corpus),0.5012406947890818
9fym_A,long,R,seq-KNN (decontaminated corpus),0.5161290322580645
9gso_A,all,R,seq-KNN (decontaminated corpus),0.0064102564102564
9gso_A,long,R,seq-KNN (decontaminated corpus),0.0
9ijc_A,all,R,seq-KNN (decontaminated corpus),0.3827493261455525
9ijc_A,long,R,seq-KNN (decontaminated corpus),0.3984962406015037
9iuh_A,all,R,seq-KNN (decontaminated corpus),0.5951859956236324
9iuh_A,long,R,seq-KNN (decontaminated corpus),0.6242424242424243
9j0v_A,all,R,seq-KNN (decontaminated corpus),0.3883928571428571
9j0v_A,long,R,seq-KNN (decontaminated corpus),0.4099378881987577
9jq9_A,all,R,seq-KNN (decontaminated corpus),0.3863636363636363
9jq9_A,long,R,seq-KNN (decontaminated corpus),0.3852459016393442
7pv5_A,all,R,seq-KNN (decontaminated corpus),0.09375
7pv5_A,long,R,seq-KNN (decontaminated corpus),0.024390243902439
7qp5_A,all,R,seq-KNN (decontaminated corpus),0.4564315352697095
7qp5_A,long,R,seq-KNN (decontaminated corpus),0.4666666666666667
7qsj_A,all,R,seq-KNN (decontaminated corpus),0.4812680115273775
7qsj_A,long,R,seq-KNN (decontaminated corpus),0.4601769911504424
7t9r_A,all,R,seq-KNN (decontaminated corpus),0.0
7t9r_A,long,R,seq-KNN (decontaminated corpus),0.0
7tlh_A,all,R,seq-KNN (decontaminated corpus),0.5877192982456141
7tlh_A,long,R,seq-KNN (decontaminated corpus),0.5974025974025974
7tjb_A,all,R,seq-KNN (decontaminated corpus),0.5621890547263682
7tjb_A,long,R,seq-KNN (decontaminated corpus),0.5597014925373134
7uba_A,all,R,seq-KNN (decontaminated corpus),0.1682692307692307
7uba_A,long,R,seq-KNN (decontaminated corpus),0.1167883211678832
7uk8_A,all,R,seq-KNN (decontaminated corpus),0.5570342205323194
7uk8_A,long,R,seq-KNN (decontaminated corpus),0.5402010050251256
7ur2_A,all,R,seq-KNN (decontaminated corpus),0.583941605839416
7ur2_A,long,R,seq-KNN (decontaminated corpus),0.6339285714285714
7urp_A,all,R,seq-KNN (decontaminated corpus),0.2388059701492537
7urp_A,long,R,seq-KNN (decontaminated corpus),0.2551020408163265
7uvg_A,all,R,seq-KNN (decontaminated corpus),0.0
7uvg_A,long,R,seq-KNN (decontaminated corpus),0.0
7uww_A,all,R,seq-KNN (decontaminated corpus),0.4054834054834055
7uww_A,long,R,seq-KNN (decontaminated corpus),0.4282700421940928
7v3o_A,all,R,seq-KNN (decontaminated corpus),0.3014705882352941
7v3o_A,long,R,seq-KNN (decontaminated corpus),0.3368983957219251
7w15_A,all,R,seq-KNN (decontaminated corpus),0.5478547854785478
7w15_A,long,R,seq-KNN (decontaminated corpus),0.5177664974619289
7y3h_A,all,R,seq-KNN (decontaminated corpus),0.5544871794871795
7y3h_A,long,R,seq-KNN (decontaminated corpus),0.5276381909547738
7wz5_A,all,R,seq-KNN (decontaminated corpus),0.4513274336283185
7wz5_A,long,R,seq-KNN (decontaminated corpus),0.4660194174757281
7wzm_A,all,R,seq-KNN (decontaminated corpus),0.4890350877192982
7wzm_A,long,R,seq-KNN (decontaminated corpus),0.4805970149253731
7x4p_A,all,R,seq-KNN (decontaminated corpus),0.4114114114114114
7x4p_A,long,R,seq-KNN (decontaminated corpus),0.3651452282157676
7x3h_A,all,R,seq-KNN (decontaminated corpus),0.4560810810810811
7x3h_A,long,R,seq-KNN (decontaminated corpus),0.4285714285714285
7x8l_A,all,R,seq-KNN (decontaminated corpus),0.5258620689655172
7x8l_A,long,R,seq-KNN (decontaminated corpus),0.5181818181818182
7xcd_A,all,R,seq-KNN (decontaminated corpus),0.0067567567567567
7xcd_A,long,R,seq-KNN (decontaminated corpus),0.0097087378640776
7xg9_A,all,R,seq-KNN (decontaminated corpus),0.4730290456431535
7xg9_A,long,R,seq-KNN (decontaminated corpus),0.472636815920398
7xi5_A,all,R,seq-KNN (decontaminated corpus),0.3809523809523809
7xi5_A,long,R,seq-KNN (decontaminated corpus),0.217391304347826
7xp9_A,all,R,seq-KNN (decontaminated corpus),0.0
7xp9_A,long,R,seq-KNN (decontaminated corpus),0.0
8ycm_A,all,R,seq-KNN (decontaminated corpus),0.5969387755102041
8ycm_A,long,R,seq-KNN (decontaminated corpus),0.609375
7xq4_A,all,R,seq-KNN (decontaminated corpus),0.3008474576271186
7xq4_A,long,R,seq-KNN (decontaminated corpus),0.2567164179104477
7xrx_A,all,R,seq-KNN (decontaminated corpus),0.4924242424242424
7xrx_A,long,R,seq-KNN (decontaminated corpus),0.4933774834437086
7xjr_A,all,R,seq-KNN (decontaminated corpus),0.556497175141243
7xjr_A,long,R,seq-KNN (decontaminated corpus),0.5781818181818181
7xyr_A,all,R,seq-KNN (decontaminated corpus),0.5756718528995757
7xyr_A,long,R,seq-KNN (decontaminated corpus),0.5901328273244781
7xz3_A,all,R,seq-KNN (decontaminated corpus),0.360759493670886
7xz3_A,long,R,seq-KNN (decontaminated corpus),0.374015748031496
7y4h_A,all,R,seq-KNN (decontaminated corpus),0.153125
7y4h_A,long,R,seq-KNN (decontaminated corpus),0.1460176991150442
7y54_A,all,R,seq-KNN (decontaminated corpus),0.638095238095238
7y54_A,long,R,seq-KNN (decontaminated corpus),0.7241379310344828
7y5m_A,all,R,seq-KNN (decontaminated corpus),0.2837837837837837
7y5m_A,long,R,seq-KNN (decontaminated corpus),0.2429906542056074
7y5r_A,all,R,seq-KNN (decontaminated corpus),0.5463917525773195
7y5r_A,long,R,seq-KNN (decontaminated corpus),0.5666666666666667
7y8h_A,all,R,seq-KNN (decontaminated corpus),0.6144578313253012
7y8h_A,long,R,seq-KNN (decontaminated corpus),0.6122448979591837
7y8i_A,all,R,seq-KNN (decontaminated corpus),0.5783132530120482
7y8i_A,long,R,seq-KNN (decontaminated corpus),0.5319148936170213
7y5j_A,all,R,seq-KNN (decontaminated corpus),0.4835164835164835
7y5j_A,long,R,seq-KNN (decontaminated corpus),0.42
7yd4_A,all,R,seq-KNN (decontaminated corpus),0.0070422535211267
7yd4_A,long,R,seq-KNN (decontaminated corpus),0.0099009900990099
7yhr_A,all,R,seq-KNN (decontaminated corpus),0.048780487804878
7yhr_A,long,R,seq-KNN (decontaminated corpus),0.0434782608695652
7ykm_A,all,R,seq-KNN (decontaminated corpus),0.5818181818181818
7ykm_A,long,R,seq-KNN (decontaminated corpus),0.5882352941176471
7ylr_A,all,R,seq-KNN (decontaminated corpus),0.6181318681318682
7ylr_A,long,R,seq-KNN (decontaminated corpus),0.5743801652892562
8gmy_A,all,R,seq-KNN (decontaminated corpus),0.0866141732283464
8gmy_A,long,R,seq-KNN (decontaminated corpus),0.0833333333333333
7yug_A,all,R,seq-KNN (decontaminated corpus),0.2340425531914893
7yug_A,long,R,seq-KNN (decontaminated corpus),0.22
7yyg_A,all,R,seq-KNN (decontaminated corpus),0.5882352941176471
7yyg_A,long,R,seq-KNN (decontaminated corpus),0.5285714285714286
7z65_A,all,R,seq-KNN (decontaminated corpus),0.296875
7z65_A,long,R,seq-KNN (decontaminated corpus),0.332046332046332
7znz_A,all,R,seq-KNN (decontaminated corpus),0.5954935622317596
7znz_A,long,R,seq-KNN (decontaminated corpus),0.5940740740740741
7zoi_A,all,R,seq-KNN (decontaminated corpus),0.6363636363636364
7zoi_A,long,R,seq-KNN (decontaminated corpus),0.4615384615384615
7zs2_A,all,R,seq-KNN (decontaminated corpus),0.4618834080717489
7zs2_A,long,R,seq-KNN (decontaminated corpus),0.4460431654676259
7zu3_A,all,R,seq-KNN (decontaminated corpus),0.0
7zu3_A,long,R,seq-KNN (decontaminated corpus),0.0
7zv1_A,all,R,seq-KNN (decontaminated corpus),0.018018018018018
7zv1_A,long,R,seq-KNN (decontaminated corpus),0.027027027027027
8adc_A,all,R,seq-KNN (decontaminated corpus),0.3058823529411765
8adc_A,long,R,seq-KNN (decontaminated corpus),0.3047619047619048
8add_A,all,R,seq-KNN (decontaminated corpus),0.2571428571428571
8add_A,long,R,seq-KNN (decontaminated corpus),0.2083333333333333
8akh_A,all,R,seq-KNN (decontaminated corpus),0.5887850467289719
8akh_A,long,R,seq-KNN (decontaminated corpus),0.5851528384279476
8ak2_A,all,R,seq-KNN (decontaminated corpus),0.5414012738853503
8ak2_A,long,R,seq-KNN (decontaminated corpus),0.537117903930131
8arl_A,all,R,seq-KNN (decontaminated corpus),0.4615384615384615
8arl_A,long,R,seq-KNN (decontaminated corpus),0.4908256880733945
8q8i_A,all,R,seq-KNN (decontaminated corpus),0.4946808510638298
8q8i_A,long,R,seq-KNN (decontaminated corpus),0.4803149606299212
8au6_A,all,R,seq-KNN (decontaminated corpus),0.5595238095238095
8au6_A,long,R,seq-KNN (decontaminated corpus),0.5677966101694916
8axj_A,all,R,seq-KNN (decontaminated corpus),0.6503496503496503
8axj_A,long,R,seq-KNN (decontaminated corpus),0.5079365079365079
8azb_A,all,R,seq-KNN (decontaminated corpus),0.5741056218057922
8azb_A,long,R,seq-KNN (decontaminated corpus),0.5508684863523573
8b2e_A,all,R,seq-KNN (decontaminated corpus),0.6538461538461539
