entry_id,r,L,n_gt,n_gen_tokens,finished,prompt_ok,n_sections_mine,n_sections_theirs,best_f1_mine,best_f1_theirs,last_f1_mine,last_f1_theirs,first_f1_mine,first_f1_theirs,mean_jaccard,precision,n_pred,max_section_f1_delta
casp_fm__T1049-D1,21,134,127,6663,False,True,25,25,0.10810810810810811,0.10810810810810811,0.037209302325581395,0.037209302325581395,0.034334763948497854,0.034334763948497854,0.031101041030704556,0.06371441482150926,2205.0,0.0
casp_fm__T1049-D1,10,134,127,6663,False,True,25,25,0.07964601769911504,0.07964601769911504,0.012195121951219513,0.012195121951219513,0.044843049327354265,0.044843049327354265,0.025842669296197874,0.0447356529597831,2204.0,0.0
casp_fm__T1049-D1,19,134,127,6663,False,True,28,28,0.1111111111111111,0.1111111111111111,0.014184397163120567,0.014184397163120567,0.020304568527918784,0.020304568527918784,0.026842119535679436,0.04837251356238698,2200.0,0.0
casp_fm__T1049-D1,23,134,127,6663,False,True,27,27,0.1256038647342995,0.1256038647342995,0.0,0.0,0.04081632653061224,0.04081632653061224,0.025227000733291757,0.04656419529837252,2209.0,0.0
denovo_pdb__3dgl_A,22,69,53,2985,True,True,21,21,0.14999999999999997,0.14999999999999997,0.02150537634408602,0.02150537634408602,0.11650485436893204,0.11650485436893204,0.034102232492283745,0.09008097165991903,987.0,0.0
denovo_pdb__3dgl_A,12,69,53,2227,True,True,16,16,0.25862068965517243,0.25862068965517243,0.1322314049586777,0.1322314049586777,0.0594059405940594,0.0594059405940594,0.04435770769810124,0.13975576662143827,736.0,0.0
denovo_pdb__3dgl_A,16,69,53,3632,True,True,26,26,0.23157894736842105,0.23157894736842105,0.09448818897637797,0.09448818897637797,0.07692307692307693,0.07692307692307693,0.049979832750737786,0.10898502495840266,1201.0,0.0
denovo_pdb__3dgl_A,19,69,53,6663,False,True,53,53,0.21739130434782608,0.21739130434782608,0.0,0.0,0.06315789473684211,0.06315789473684211,0.035007341701073516,0.12437585111211984,2200.0,0.0
foldbench100__8d2z_A,18,327,312,6663,False,True,20,20,0.047505938242280284,0.047505938242280284,0.017341040462427747,0.017341040462427747,0.009237875288683603,0.009237875288683603,0.009152598770581492,0.05374887082204156,2213.0,0.0
foldbench100__8d2z_A,5,327,312,6663,False,True,21,21,0.05925925925925926,0.05925925925925926,0.006191950464396284,0.006191950464396284,0.028985507246376815,0.028985507246376815,0.00974201798988137,0.053297199638663056,2211.0,0.0
foldbench100__8d2z_A,0,327,312,6663,False,True,20,20,0.05620608899297424,0.05620608899297424,0.0061349693251533735,0.0061349693251533735,0.018648018648018648,0.018648018648018648,0.009374778616528282,0.051490514905149054,2211.0,0.0
foldbench100__8d2z_A,12,327,312,6663,False,True,19,19,0.0723404255319149,0.0723404255319149,0.028571428571428574,0.028571428571428574,0.004672897196261683,0.004672897196261683,0.013081449224220422,0.06275395033860046,2215.0,0.0
denovo_pdb__5oou_A,13,165,120,355,True,True,1,1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,,0.711864406779661,118.0,0.0
denovo_pdb__5oou_A,14,165,120,370,True,True,1,1,0.7325102880658436,0.7325102880658436,0.7325102880658436,0.7325102880658436,0.7325102880658436,0.7325102880658436,,0.7235772357723578,123.0,0.0
denovo_pdb__5oou_A,5,165,120,367,True,True,1,1,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,,0.7213114754098361,122.0,0.0
denovo_pdb__5oou_A,4,165,120,397,True,True,1,1,0.626984126984127,0.626984126984127,0.626984126984127,0.626984126984127,0.626984126984127,0.626984126984127,,0.5984848484848485,132.0,0.0
denovo_pdb__3dgo_A,23,69,52,2800,True,True,22,22,0.16822429906542058,0.16822429906542058,0.11881188118811882,0.11881188118811882,0.08333333333333334,0.08333333333333334,0.041548208280114504,0.09935205183585313,925.0,0.0
denovo_pdb__3dgo_A,2,69,52,977,True,True,8,8,0.2692307692307692,0.2692307692307692,0.2,0.2,0.08695652173913043,0.08695652173913043,0.02609284069952735,0.1393188854489164,322.0,0.0
denovo_pdb__3dgo_A,11,69,52,3203,True,True,23,23,0.3373493975903614,0.3373493975903614,0.16326530612244897,0.16326530612244897,0.09090909090909093,0.09090909090909093,0.07359118349993003,0.15943396226415094,1056.0,0.0
denovo_pdb__3dgo_A,19,69,52,3976,True,True,25,25,0.25,0.25,0.25,0.25,0.14285714285714288,0.14285714285714288,0.040894829546149924,0.11313591495823842,1314.0,0.0
foldbench100__7yhr_A,23,60,41,975,True,True,15,15,0.26506024096385544,0.26506024096385544,0.15555555555555559,0.15555555555555559,0.0,0.0,0.05772236721784089,0.1875,319.0,0.0
foldbench100__7yhr_A,6,60,41,28,True,True,1,1,0.16,0.16,0.16,0.16,0.16,0.16,,0.4444444444444444,9.0,0.0
foldbench100__7yhr_A,20,60,41,385,True,True,7,7,0.32432432432432434,0.32432432432432434,0.1818181818181818,0.1818181818181818,0.2456140350877193,0.2456140350877193,0.07245042314007831,0.29365079365079366,126.0,0.0
foldbench100__7yhr_A,13,60,41,1342,True,True,19,19,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.08333333333333334,0.08333333333333334,0.06972693599848886,0.23129251700680273,439.0,0.0
cameo_hard__9b7d_D,3,192,141,6663,False,True,20,20,0.0901639344262295,0.0901639344262295,0.025157232704402517,0.025157232704402517,0.0398406374501992,0.0398406374501992,0.021498834728530102,0.051942186088527555,2208.0,0.0
cameo_hard__9b7d_D,13,192,141,6663,False,True,19,19,0.07058823529411763,0.07058823529411763,0.016877637130801686,0.016877637130801686,0.06374501992031872,0.06374501992031872,0.019600120362498905,0.04018058690744921,2207.0,0.0
cameo_hard__9b7d_D,6,192,141,6663,False,True,20,20,0.0823045267489712,0.0823045267489712,0.0502092050209205,0.0502092050209205,0.05303030303030303,0.05303030303030303,0.014929854127338655,0.052845528455284556,2211.0,0.0
cameo_hard__9b7d_D,12,192,141,6663,False,True,20,20,0.11023622047244094,0.11023622047244094,0.01731601731601732,0.01731601731601732,0.046875,0.046875,0.019493747437775693,0.04110207768744354,2212.0,0.0
denovo_pdb__3q7x_A,16,125,130,3656,True,True,14,14,0.22115384615384617,0.22115384615384617,0.22026431718061676,0.22026431718061676,0.22115384615384617,0.22115384615384617,0.18431768917142358,0.22322899505766064,1213.0,0.0
denovo_pdb__3q7x_A,14,125,130,3341,True,True,11,11,0.33613445378151263,0.33613445378151263,0.2549800796812749,0.2549800796812749,0.18852459016393444,0.18852459016393444,0.17491128498375894,0.23693693693693693,1108.0,0.0
denovo_pdb__3q7x_A,9,125,130,6663,False,True,34,34,0.27522935779816515,0.27522935779816515,0.015037593984962405,0.015037593984962405,0.09615384615384616,0.09615384615384616,0.13886060937901762,0.27239819004524884,2202.0,0.0
denovo_pdb__3q7x_A,23,125,130,4308,True,True,15,15,0.26976744186046514,0.26976744186046514,0.2592592592592593,0.2592592592592593,0.2175732217573222,0.2175732217573222,0.16560481869258745,0.2508735150244584,1427.0,0.0
cameo_hard__9eum_A,13,176,138,6663,False,True,22,22,0.08298755186721991,0.08298755186721991,0.0,0.0,0.029126213592233014,0.029126213592233014,0.03628940047703252,0.06097560975609756,2209.0,0.0
cameo_hard__9eum_A,16,176,138,6663,False,True,23,23,0.13127413127413126,0.13127413127413126,0.022222222222222223,0.022222222222222223,0.02390438247011952,0.02390438247011952,0.0339563594216123,0.06416629010393131,2205.0,0.0
cameo_hard__9eum_A,21,176,138,6663,False,True,21,21,0.09523809523809525,0.09523809523809525,0.04545454545454546,0.04545454545454546,0.019138755980861247,0.019138755980861247,0.03168938051358154,0.057362240289069555,2205.0,0.0
cameo_hard__9eum_A,1,176,138,6663,False,True,24,24,0.10894941634241247,0.10894941634241247,0.0,0.0,0.0,0.0,0.024093485451487488,0.06642566651604158,2207.0,0.0
foldbench100__8b6a_A,17,214,195,6663,False,True,20,20,0.1320754716981132,0.1320754716981132,0.03404255319148936,0.03404255319148936,0.02649006622516556,0.02649006622516556,0.025465998856791634,0.0930442637759711,2200.0,0.0
foldbench100__8b6a_A,9,214,195,6663,False,True,19,19,0.09032258064516129,0.09032258064516129,0.03717472118959108,0.03717472118959108,0.07006369426751594,0.07006369426751594,0.02367657966467462,0.0762979683972912,2200.0,0.0
foldbench100__8b6a_A,14,214,195,6663,False,True,21,21,0.1048951048951049,0.1048951048951049,0.036036036036036036,0.036036036036036036,0.07407407407407407,0.07407407407407407,0.0234630471819185,0.08762420957542909,2205.0,0.0
foldbench100__8b6a_A,0,214,195,6663,False,True,20,20,0.10309278350515465,0.10309278350515465,0.018018018018018018,0.018018018018018018,0.04560260586319218,0.04560260586319218,0.02177253024830249,0.07091237579042457,2204.0,0.0
denovo_pdb__5orm_A,21,350,231,805,True,True,1,1,0.6252505010020041,0.6252505010020041,0.6252505010020041,0.6252505010020041,0.6252505010020041,0.6252505010020041,,0.582089552238806,268.0,0.0
denovo_pdb__5orm_A,8,350,231,769,True,True,1,1,0.5831622176591377,0.5831622176591377,0.5831622176591377,0.5831622176591377,0.5831622176591377,0.5831622176591377,,0.5546875,256.0,0.0
denovo_pdb__5orm_A,11,350,231,832,True,True,1,1,0.5590551181102361,0.5590551181102361,0.5590551181102361,0.5590551181102361,0.5590551181102361,0.5590551181102361,,0.5126353790613718,277.0,0.0
denovo_pdb__5orm_A,14,350,231,811,True,True,1,1,0.626746506986028,0.626746506986028,0.626746506986028,0.626746506986028,0.626746506986028,0.626746506986028,,0.5814814814814815,270.0,0.0
denovo_pdb__7hj1_A,8,126,93,1362,True,True,6,6,0.22119815668202764,0.22119815668202764,0.22119815668202764,0.22119815668202764,0.12949640287769784,0.12949640287769784,0.04673650988425275,0.1504424778761062,451.0,0.0
denovo_pdb__7hj1_A,20,126,93,2066,True,True,8,8,0.5951219512195122,0.5951219512195122,0.5951219512195122,0.5951219512195122,0.18439716312056736,0.18439716312056736,0.14018048968232794,0.3877551020408163,684.0,0.0
denovo_pdb__7hj1_A,16,126,93,1651,True,True,7,7,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.32653061224489793,0.32653061224489793,0.13817502674512552,0.3759124087591241,548.0,0.0
denovo_pdb__7hj1_A,10,126,93,1982,True,True,8,8,0.6464646464646465,0.6464646464646465,0.6464646464646465,0.6464646464646465,0.2903225806451613,0.2903225806451613,0.09850255066751133,0.35106382978723405,655.0,0.0
denovo_pdb__9gvf_A,0,211,144,6663,False,True,19,19,0.14705882352941177,0.14705882352941177,0.013245033112582781,0.013245033112582781,0.03404255319148936,0.03404255319148936,0.022311958749786247,0.06997742663656885,2199.0,0.0
denovo_pdb__9gvf_A,17,211,144,6663,False,True,19,19,0.16923076923076924,0.16923076923076924,0.08450704225352113,0.08450704225352113,0.11618257261410789,0.11618257261410789,0.035846805352281075,0.10338600451467268,2193.0,0.0
denovo_pdb__9gvf_A,14,211,144,6663,False,True,18,18,0.11351351351351352,0.11351351351351352,0.11351351351351352,0.11351351351351352,0.05785123966942149,0.05785123966942149,0.03050441144607755,0.07900677200902935,2181.0,0.0
denovo_pdb__9gvf_A,22,211,144,6663,False,True,20,20,0.14843749999999997,0.14843749999999997,0.03680981595092024,0.03680981595092024,0.03125,0.03125,0.03289077810058452,0.0966576332429991,2197.0,0.0
foldbench100__8ec3_A,20,168,126,6663,False,True,23,23,0.05106382978723404,0.05106382978723404,0.024390243902439025,0.024390243902439025,0.0,0.0,0.021490810303060593,0.018978761861726163,2203.0,0.0
foldbench100__8ec3_A,17,168,126,2344,True,True,10,10,0.11864406779661016,0.11864406779661016,0.020618556701030927,0.020618556701030927,0.009174311926605503,0.009174311926605503,0.010623527666323202,0.03984575835475578,777.0,0.0
foldbench100__8ec3_A,9,168,126,6663,False,True,21,21,0.0888888888888889,0.0888888888888889,0.022727272727272728,0.022727272727272728,0.056338028169014086,0.056338028169014086,0.020298360822091487,0.05058717253839205,2195.0,0.0
foldbench100__8ec3_A,14,168,126,6663,False,True,24,24,0.12295081967213115,0.12295081967213115,0.013986013986013986,0.013986013986013986,0.09836065573770492,0.09836065573770492,0.019400650211871946,0.04609127880704925,2200.0,0.0
casp_fm__T1027-D1,1,168,129,6663,False,True,28,28,0.08333333333333333,0.08333333333333333,0.05988023952095809,0.05988023952095809,0.0091324200913242,0.0091324200913242,0.020082937374167793,0.03481012658227848,2208.0,0.0
casp_fm__T1027-D1,0,168,129,6663,False,True,24,24,0.052173913043478265,0.052173913043478265,0.026845637583892617,0.026845637583892617,0.03827751196172249,0.03827751196172249,0.02444341478371548,0.030727519204699502,2210.0,0.0
casp_fm__T1027-D1,16,168,129,6663,False,True,29,29,0.07142857142857141,0.07142857142857141,0.023255813953488372,0.023255813953488372,0.009049773755656108,0.009049773755656108,0.01837751098647281,0.034373586612392586,2210.0,0.0
casp_fm__T1027-D1,14,168,129,6663,False,True,23,23,0.07804878048780486,0.07804878048780486,0.056338028169014086,0.056338028169014086,0.047619047619047616,0.047619047619047616,0.0235440275014828,0.039313149570718485,2200.0,0.0
denovo_pdb__7mcc_A,22,190,173,2954,True,True,8,8,0.42228739002932547,0.42228739002932547,0.42228739002932547,0.42228739002932547,0.2261484098939929,0.2261484098939929,0.1279104566145544,0.31873727087576376,981.0,0.0
denovo_pdb__7mcc_A,4,190,173,3562,True,True,10,10,0.32738095238095233,0.32738095238095233,0.32738095238095233,0.32738095238095233,0.22222222222222224,0.22222222222222224,0.1425521817338252,0.26182432432432434,1182.0,0.0
denovo_pdb__7mcc_A,20,190,173,2891,True,True,8,8,0.4404761904761905,0.4404761904761905,0.4404761904761905,0.4404761904761905,0.25170068027210885,0.25170068027210885,0.10448850475361139,0.27055150884495316,960.0,0.0
denovo_pdb__7mcc_A,21,190,173,1838,True,True,5,5,0.2932551319648094,0.2932551319648094,0.2932551319648094,0.2932551319648094,0.1837455830388693,0.1837455830388693,0.10774838336851128,0.23895253682487724,611.0,0.0
denovo_pdb__4yxz_A,23,278,191,4013,True,True,11,11,0.08637873754152825,0.08637873754152825,0.03982300884955752,0.03982300884955752,0.0462046204620462,0.0462046204620462,0.04896663495249312,0.049475262368815595,1334.0,0.0
denovo_pdb__4yxz_A,2,278,191,6663,False,True,20,20,0.060000000000000005,0.060000000000000005,0.008130081300813009,0.008130081300813009,0.019999999999999997,0.019999999999999997,0.05543560449703694,0.03477868112014453,2210.0,0.0
denovo_pdb__4yxz_A,8,278,191,6663,False,True,19,19,0.060200668896321065,0.060200668896321065,0.008,0.008,0.006711409395973154,0.006711409395973154,0.0615747496691104,0.03295711060948081,2210.0,0.0
denovo_pdb__4yxz_A,0,278,191,6663,False,True,19,19,0.06606606606606606,0.06606606606606606,0.05405405405405405,0.05405405405405405,0.03986710963455149,0.03986710963455149,0.03831279323744594,0.05327313769751693,2206.0,0.0
denovo_pdb__7qnl_AAA,14,240,166,532,True,True,1,1,0.5964912280701754,0.5964912280701754,0.5964912280701754,0.5964912280701754,0.5964912280701754,0.5964912280701754,,0.576271186440678,176.0,0.0
denovo_pdb__7qnl_AAA,19,240,166,502,True,True,1,1,0.7867867867867868,0.7867867867867868,0.7867867867867868,0.7867867867867868,0.7867867867867868,0.7867867867867868,,0.7844311377245509,167.0,0.0
denovo_pdb__7qnl_AAA,9,240,166,481,True,True,1,1,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,,0.65,160.0,0.0
denovo_pdb__7qnl_AAA,0,240,166,508,True,True,1,1,0.6447761194029851,0.6447761194029851,0.6447761194029851,0.6447761194029851,0.6447761194029851,0.6447761194029851,,0.6390532544378699,169.0,0.0
denovo_pdb__7hk0_A,1,126,96,2149,True,True,10,10,0.4782608695652174,0.4782608695652174,0.4712041884816754,0.4712041884816754,0.19161676646706588,0.19161676646706588,0.06514411555435363,0.2973352033660589,708.0,0.0
denovo_pdb__7hk0_A,9,126,96,1927,True,True,10,10,0.3743842364532019,0.3743842364532019,0.3743842364532019,0.3743842364532019,0.20359281437125748,0.20359281437125748,0.09543321688103475,0.26917057902973396,636.0,0.0
denovo_pdb__7hk0_A,8,126,96,841,True,True,4,4,0.53551912568306,0.53551912568306,0.53551912568306,0.53551912568306,0.2127659574468085,0.2127659574468085,0.0778874437395896,0.34767025089605735,279.0,0.0
denovo_pdb__7hk0_A,21,126,96,992,True,True,5,5,0.5093167701863355,0.5093167701863355,0.5093167701863355,0.5093167701863355,0.3373493975903615,0.3373493975903615,0.1334699537211321,0.41033434650455924,329.0,0.0
foldbench100__7ur2_A,18,195,137,6663,False,True,22,22,0.10526315789473685,0.10526315789473685,0.0,0.0,0.06034482758620689,0.06034482758620689,0.02586878692743334,0.05510388437217705,2214.0,0.0
foldbench100__7ur2_A,15,195,137,6663,False,True,20,20,0.13765182186234817,0.13765182186234817,0.0,0.0,0.05857740585774059,0.05857740585774059,0.0473886895908192,0.07633242999096658,2203.0,0.0
foldbench100__7ur2_A,9,195,137,6663,False,True,21,21,0.09958506224066391,0.09958506224066391,0.0,0.0,0.04858299595141701,0.04858299595141701,0.03662521704078428,0.06007226738934056,2204.0,0.0
foldbench100__7ur2_A,6,195,137,6663,False,True,21,21,0.08333333333333334,0.08333333333333334,0.011627906976744186,0.011627906976744186,0.04032258064516129,0.04032258064516129,0.02664677504714269,0.04923215898825655,2211.0,0.0
foldbench100__8b2s_A,5,245,186,6663,False,True,21,21,0.0728476821192053,0.0728476821192053,0.020833333333333332,0.020833333333333332,0.033003300330033,0.033003300330033,0.01521246311836746,0.04336043360433604,2213.0,0.0
foldbench100__8b2s_A,11,245,186,6663,False,True,21,21,0.0728476821192053,0.0728476821192053,0.01951219512195122,0.01951219512195122,0.04844290657439447,0.04844290657439447,0.021899144989855214,0.05962059620596206,2211.0,0.0
foldbench100__8b2s_A,22,245,186,6663,False,True,21,21,0.06569343065693431,0.06569343065693431,0.03292181069958847,0.03292181069958847,0.013289036544850499,0.013289036544850499,0.01995946458575868,0.05555555555555555,2209.0,0.0
foldbench100__8b2s_A,8,245,186,6663,False,True,22,22,0.07792207792207792,0.07792207792207792,0.0,0.0,0.03289473684210526,0.03289473684210526,0.01915661815151401,0.05871725383920506,2209.0,0.0
denovo_pdb__8ch0_A,8,136,125,433,True,True,1,1,0.835820895522388,0.835820895522388,0.835820895522388,0.835820895522388,0.835820895522388,0.835820895522388,,0.7777777777777778,143.0,0.0
denovo_pdb__8ch0_A,6,136,125,448,True,True,1,1,0.823529411764706,0.823529411764706,0.823529411764706,0.823529411764706,0.823529411764706,0.823529411764706,,0.7516778523489933,147.0,0.0
denovo_pdb__8ch0_A,19,136,125,472,True,True,1,1,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,,0.7133757961783439,155.0,0.0
