dataset,stem,K,comparison,value,reference,delta
foldbench_monomer,8bfy_A,3,cluster_oracle_with_pooled_vs_pooled,0.6267409470752089,0.6267409470752089,0.0
foldbench_monomer,8bfy_A,3,cluster_oracle_vs_random_oracle,0.6267409470752089,0.6211699164345403,0.005571030640668551
foldbench_monomer,8bfy_A,5,cluster_oracle_vs_pooled,0.6211699164345403,0.6267409470752089,-0.005571030640668551
foldbench_monomer,8bfy_A,5,cluster_oracle_with_pooled_vs_pooled,0.6267409470752089,0.6267409470752089,0.0
foldbench_monomer,8bfy_A,5,cluster_oracle_vs_random_oracle,0.6211699164345403,0.6295264623955432,-0.008356545961002881
foldbench_monomer,8bfy_A,10,cluster_oracle_vs_pooled,0.6183844011142061,0.6267409470752089,-0.00835654596100277
foldbench_monomer,8bfy_A,10,cluster_oracle_with_pooled_vs_pooled,0.6267409470752089,0.6267409470752089,0.0
foldbench_monomer,8bfy_A,10,cluster_oracle_vs_random_oracle,0.6183844011142061,0.6155988857938719,0.0027855153203342198
foldbench_monomer,8bfy_A,20,cluster_oracle_vs_pooled,0.6155988857938719,0.6267409470752089,-0.01114206128133699
foldbench_monomer,8bfy_A,20,cluster_oracle_with_pooled_vs_pooled,0.6267409470752089,0.6267409470752089,0.0
foldbench_monomer,8bfy_A,20,cluster_oracle_vs_random_oracle,0.6155988857938719,0.596100278551532,0.01949860724233987
foldbench_monomer,8b5w_A,2,cluster_oracle_vs_pooled,0.1648648648648648,0.1594594594594594,0.005405405405405378
foldbench_monomer,8b5w_A,2,cluster_oracle_with_pooled_vs_pooled,0.1648648648648648,0.1594594594594594,0.005405405405405378
foldbench_monomer,8b5w_A,2,cluster_oracle_vs_random_oracle,0.1648648648648648,0.154054054054054,0.010810810810810784
foldbench_monomer,8b5w_A,3,cluster_oracle_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,3,cluster_oracle_with_pooled_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,3,cluster_oracle_vs_random_oracle,0.1621621621621621,0.1486486486486486,0.013513513513513487
foldbench_monomer,8b5w_A,5,cluster_oracle_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,5,cluster_oracle_with_pooled_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,5,cluster_oracle_vs_random_oracle,0.1621621621621621,0.1378378378378378,0.024324324324324298
foldbench_monomer,8b5w_A,10,cluster_oracle_vs_pooled,0.1756756756756756,0.1594594594594594,0.01621621621621619
foldbench_monomer,8b5w_A,10,cluster_oracle_with_pooled_vs_pooled,0.1756756756756756,0.1594594594594594,0.01621621621621619
foldbench_monomer,8b5w_A,10,cluster_oracle_vs_random_oracle,0.1756756756756756,0.1513513513513513,0.024324324324324298
foldbench_monomer,8b5w_A,20,cluster_oracle_vs_pooled,0.1783783783783784,0.1594594594594594,0.018918918918918975
foldbench_monomer,8b5w_A,20,cluster_oracle_with_pooled_vs_pooled,0.1783783783783784,0.1594594594594594,0.018918918918918975
foldbench_monomer,8b5w_A,20,cluster_oracle_vs_random_oracle,0.1783783783783784,0.1,0.07837837837837838
foldbench_monomer,8e0r_A,2,cluster_oracle_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,2,cluster_oracle_with_pooled_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,2,cluster_oracle_vs_random_oracle,0.1935483870967742,0.1774193548387097,0.016129032258064502
foldbench_monomer,8e0r_A,3,cluster_oracle_vs_pooled,0.1975806451612903,0.1935483870967742,0.0040322580645161255
foldbench_monomer,8e0r_A,3,cluster_oracle_with_pooled_vs_pooled,0.1975806451612903,0.1935483870967742,0.0040322580645161255
foldbench_monomer,8e0r_A,3,cluster_oracle_vs_random_oracle,0.1975806451612903,0.1713709677419354,0.026209677419354926
foldbench_monomer,8e0r_A,5,cluster_oracle_vs_pooled,0.1854838709677419,0.1935483870967742,-0.008064516129032279
foldbench_monomer,8e0r_A,5,cluster_oracle_with_pooled_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,5,cluster_oracle_vs_random_oracle,0.1854838709677419,0.1612903225806451,0.024193548387096808
foldbench_monomer,8e0r_A,10,cluster_oracle_vs_pooled,0.1915322580645161,0.1935483870967742,-0.0020161290322580905
foldbench_monomer,8e0r_A,10,cluster_oracle_with_pooled_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,10,cluster_oracle_vs_random_oracle,0.1915322580645161,0.1229838709677419,0.0685483870967742
foldbench_monomer,8e0r_A,20,cluster_oracle_vs_pooled,0.1693548387096774,0.1935483870967742,-0.02419354838709678
foldbench_monomer,8e0r_A,20,cluster_oracle_with_pooled_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,20,cluster_oracle_vs_random_oracle,0.1693548387096774,0.125,0.04435483870967741
foldbench_monomer,8dmu_A,2,cluster_oracle_vs_pooled,0.1453590192644483,0.1436077057793345,0.0017513134851138146
foldbench_monomer,8dmu_A,2,cluster_oracle_with_pooled_vs_pooled,0.1453590192644483,0.1436077057793345,0.0017513134851138146
foldbench_monomer,8dmu_A,2,cluster_oracle_vs_random_oracle,0.1453590192644483,0.1348511383537653,0.010507880910682998
foldbench_monomer,8dmu_A,3,cluster_oracle_vs_pooled,0.1453590192644483,0.1436077057793345,0.0017513134851138146
foldbench_monomer,8dmu_A,3,cluster_oracle_with_pooled_vs_pooled,0.1453590192644483,0.1436077057793345,0.0017513134851138146
foldbench_monomer,8dmu_A,3,cluster_oracle_vs_random_oracle,0.1453590192644483,0.1225919439579684,0.02276707530647991
foldbench_monomer,8dmu_A,5,cluster_oracle_vs_pooled,0.1471103327495621,0.1436077057793345,0.0035026269702276014
foldbench_monomer,8dmu_A,5,cluster_oracle_with_pooled_vs_pooled,0.1471103327495621,0.1436077057793345,0.0035026269702276014
foldbench_monomer,8dmu_A,5,cluster_oracle_vs_random_oracle,0.1471103327495621,0.1208406304728546,0.026269702276707496
foldbench_monomer,8dmu_A,10,cluster_oracle_vs_pooled,0.1366024518388791,0.1436077057793345,-0.007005253940455397
foldbench_monomer,8dmu_A,10,cluster_oracle_with_pooled_vs_pooled,0.1436077057793345,0.1436077057793345,0.0
foldbench_monomer,8dmu_A,10,cluster_oracle_vs_random_oracle,0.1366024518388791,0.1050788091068301,0.031523642732048995
foldbench_monomer,8dmu_A,20,cluster_oracle_vs_pooled,0.1295971978984238,0.1436077057793345,-0.014010507880910683
foldbench_monomer,8dmu_A,20,cluster_oracle_with_pooled_vs_pooled,0.1436077057793345,0.1436077057793345,0.0
foldbench_monomer,8dmu_A,20,cluster_oracle_vs_random_oracle,0.1295971978984238,0.073555166374781,0.0560420315236428
foldbench_monomer,7wzm_A,2,cluster_oracle_vs_pooled,0.7017543859649122,0.7039473684210527,-0.002192982456140413
foldbench_monomer,7wzm_A,2,cluster_oracle_with_pooled_vs_pooled,0.7039473684210527,0.7039473684210527,0.0
foldbench_monomer,7wzm_A,2,cluster_oracle_vs_random_oracle,0.7017543859649122,0.706140350877193,-0.004385964912280715
foldbench_monomer,7wzm_A,3,cluster_oracle_vs_pooled,0.7171052631578947,0.7039473684210527,0.013157894736842035
foldbench_monomer,7wzm_A,3,cluster_oracle_with_pooled_vs_pooled,0.7171052631578947,0.7039473684210527,0.013157894736842035
foldbench_monomer,7wzm_A,3,cluster_oracle_vs_random_oracle,0.7171052631578947,0.7017543859649122,0.015350877192982448
foldbench_monomer,7wzm_A,5,cluster_oracle_vs_pooled,0.7192982456140351,0.7039473684210527,0.015350877192982448
foldbench_monomer,7wzm_A,5,cluster_oracle_with_pooled_vs_pooled,0.7192982456140351,0.7039473684210527,0.015350877192982448
foldbench_monomer,7wzm_A,5,cluster_oracle_vs_random_oracle,0.7192982456140351,0.706140350877193,0.013157894736842146
foldbench_monomer,7wzm_A,10,cluster_oracle_vs_pooled,0.7105263157894737,0.7039473684210527,0.006578947368421018
foldbench_monomer,7wzm_A,10,cluster_oracle_with_pooled_vs_pooled,0.7105263157894737,0.7039473684210527,0.006578947368421018
foldbench_monomer,7wzm_A,10,cluster_oracle_vs_random_oracle,0.7105263157894737,0.7017543859649122,0.00877192982456143
foldbench_monomer,7wzm_A,20,cluster_oracle_vs_pooled,0.7192982456140351,0.7039473684210527,0.015350877192982448
foldbench_monomer,7wzm_A,20,cluster_oracle_with_pooled_vs_pooled,0.7192982456140351,0.7039473684210527,0.015350877192982448
foldbench_monomer,7wzm_A,20,cluster_oracle_vs_random_oracle,0.7192982456140351,0.6929824561403509,0.02631578947368418
foldbench_monomer,7x8l_A,2,cluster_oracle_vs_pooled,0.5344827586206896,0.5327586206896552,0.0017241379310344307
foldbench_monomer,7x8l_A,2,cluster_oracle_with_pooled_vs_pooled,0.5344827586206896,0.5327586206896552,0.0017241379310344307
foldbench_monomer,7x8l_A,2,cluster_oracle_vs_random_oracle,0.5344827586206896,0.5465517241379311,-0.012068965517241459
foldbench_monomer,7x8l_A,3,cluster_oracle_vs_pooled,0.5362068965517242,0.5327586206896552,0.0034482758620689724
foldbench_monomer,7x8l_A,3,cluster_oracle_with_pooled_vs_pooled,0.5362068965517242,0.5327586206896552,0.0034482758620689724
foldbench_monomer,7x8l_A,3,cluster_oracle_vs_random_oracle,0.5362068965517242,0.5206896551724138,0.01551724137931032
foldbench_monomer,7x8l_A,5,cluster_oracle_vs_pooled,0.5258620689655172,0.5327586206896552,-0.006896551724137945
foldbench_monomer,7x8l_A,5,cluster_oracle_with_pooled_vs_pooled,0.5327586206896552,0.5327586206896552,0.0
foldbench_monomer,7x8l_A,5,cluster_oracle_vs_random_oracle,0.5258620689655172,0.5275862068965518,-0.0017241379310345417
foldbench_monomer,7x8l_A,10,cluster_oracle_vs_pooled,0.5379310344827586,0.5327586206896552,0.005172413793103403
foldbench_monomer,7x8l_A,10,cluster_oracle_with_pooled_vs_pooled,0.5379310344827586,0.5327586206896552,0.005172413793103403
foldbench_monomer,7x8l_A,10,cluster_oracle_vs_random_oracle,0.5379310344827586,0.5258620689655172,0.012068965517241348
foldbench_monomer,7x8l_A,20,cluster_oracle_vs_pooled,0.5224137931034483,0.5327586206896552,-0.010344827586206917
foldbench_monomer,7x8l_A,20,cluster_oracle_with_pooled_vs_pooled,0.5327586206896552,0.5327586206896552,0.0
foldbench_monomer,7x8l_A,20,cluster_oracle_vs_random_oracle,0.5224137931034483,0.4879310344827586,0.03448275862068967
foldbench_monomer,7xq4_A,2,cluster_oracle_vs_pooled,0.5169491525423728,0.5169491525423728,0.0
foldbench_monomer,7xq4_A,2,cluster_oracle_with_pooled_vs_pooled,0.5169491525423728,0.5169491525423728,0.0
foldbench_monomer,7xq4_A,2,cluster_oracle_vs_random_oracle,0.5169491525423728,0.5127118644067796,0.004237288135593209
foldbench_monomer,7xq4_A,3,cluster_oracle_vs_pooled,0.5148305084745762,0.5169491525423728,-0.0021186440677966045
foldbench_monomer,7xq4_A,3,cluster_oracle_with_pooled_vs_pooled,0.5169491525423728,0.5169491525423728,0.0
foldbench_monomer,7xq4_A,3,cluster_oracle_vs_random_oracle,0.5148305084745762,0.5127118644067796,0.0021186440677966045
foldbench_monomer,7xq4_A,5,cluster_oracle_vs_pooled,0.510593220338983,0.5169491525423728,-0.006355932203389814
foldbench_monomer,7xq4_A,5,cluster_oracle_with_pooled_vs_pooled,0.5169491525423728,0.5169491525423728,0.0
foldbench_monomer,7xq4_A,5,cluster_oracle_vs_random_oracle,0.510593220338983,0.527542372881356,-0.016949152542372947
foldbench_monomer,7xq4_A,10,cluster_oracle_vs_pooled,0.5254237288135594,0.5169491525423728,0.008474576271186529
foldbench_monomer,7xq4_A,10,cluster_oracle_with_pooled_vs_pooled,0.5254237288135594,0.5169491525423728,0.008474576271186529
foldbench_monomer,7xq4_A,10,cluster_oracle_vs_random_oracle,0.5254237288135594,0.5084745762711864,0.016949152542372947
foldbench_monomer,7xq4_A,20,cluster_oracle_vs_pooled,0.5063559322033898,0.5169491525423728,-0.010593220338983023
foldbench_monomer,7xq4_A,20,cluster_oracle_with_pooled_vs_pooled,0.5169491525423728,0.5169491525423728,0.0
foldbench_monomer,7xq4_A,20,cluster_oracle_vs_random_oracle,0.5063559322033898,0.4936440677966102,0.012711864406779627
foldbench_monomer,8azb_A,2,cluster_oracle_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,2,cluster_oracle_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,2,cluster_oracle_vs_random_oracle,0.7614991482112436,0.75809199318569,0.0034071550255536653
foldbench_monomer,8azb_A,3,cluster_oracle_vs_pooled,0.7563884156729132,0.7614991482112436,-0.005110732538330498
foldbench_monomer,8azb_A,3,cluster_oracle_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,3,cluster_oracle_vs_random_oracle,0.7563884156729132,0.7529812606473595,0.0034071550255536653
foldbench_monomer,8azb_A,5,cluster_oracle_vs_pooled,0.7597955706984668,0.7614991482112436,-0.0017035775127768327
foldbench_monomer,8azb_A,5,cluster_oracle_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,5,cluster_oracle_vs_random_oracle,0.7597955706984668,0.7632027257240205,-0.0034071550255536653
foldbench_monomer,8azb_A,10,cluster_oracle_vs_pooled,0.7597955706984668,0.7614991482112436,-0.0017035775127768327
foldbench_monomer,8azb_A,10,cluster_oracle_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,10,cluster_oracle_vs_random_oracle,0.7597955706984668,0.7495741056218058,0.010221465076660996
foldbench_monomer,8azb_A,20,cluster_oracle_vs_pooled,0.7529812606473595,0.7614991482112436,-0.008517887563884163
foldbench_monomer,8azb_A,20,cluster_oracle_with_pooled_vs_pooled,0.7614991482112436,0.7614991482112436,0.0
foldbench_monomer,8azb_A,20,cluster_oracle_vs_random_oracle,0.7529812606473595,0.7427597955706985,0.010221465076660996
foldbench_monomer,7xyr_A,2,cluster_oracle_vs_pooled,0.6661951909476662,0.6718528995756718,-0.005657708628005631
foldbench_monomer,7xyr_A,2,cluster_oracle_with_pooled_vs_pooled,0.6718528995756718,0.6718528995756718,0.0
foldbench_monomer,7xyr_A,2,cluster_oracle_vs_random_oracle,0.6661951909476662,0.6605374823196606,0.005657708628005631
foldbench_monomer,7xyr_A,3,cluster_oracle_vs_pooled,0.6704384724186704,0.6718528995756718,-0.0014144271570014633
foldbench_monomer,7xyr_A,3,cluster_oracle_with_pooled_vs_pooled,0.6718528995756718,0.6718528995756718,0.0
foldbench_monomer,7xyr_A,3,cluster_oracle_vs_random_oracle,0.6704384724186704,0.6647807637906648,0.005657708628005631
foldbench_monomer,7xyr_A,5,cluster_oracle_vs_pooled,0.6704384724186704,0.6718528995756718,-0.0014144271570014633
foldbench_monomer,7xyr_A,5,cluster_oracle_with_pooled_vs_pooled,0.6718528995756718,0.6718528995756718,0.0
foldbench_monomer,7xyr_A,5,cluster_oracle_vs_random_oracle,0.6704384724186704,0.669024045261669,0.0014144271570013522
foldbench_monomer,7xyr_A,10,cluster_oracle_vs_pooled,0.6803394625176803,0.6718528995756718,0.008486562942008447
foldbench_monomer,7xyr_A,10,cluster_oracle_with_pooled_vs_pooled,0.6803394625176803,0.6718528995756718,0.008486562942008447
foldbench_monomer,7xyr_A,10,cluster_oracle_vs_random_oracle,0.6803394625176803,0.6562942008486563,0.024045261669023987
foldbench_monomer,7xyr_A,20,cluster_oracle_vs_pooled,0.6619519094766619,0.6718528995756718,-0.00990099009900991
foldbench_monomer,7xyr_A,20,cluster_oracle_with_pooled_vs_pooled,0.6718528995756718,0.6718528995756718,0.0
foldbench_monomer,7xyr_A,20,cluster_oracle_vs_random_oracle,0.6619519094766619,0.6364922206506365,0.02545968882602545
foldbench_monomer,7uww_A,2,cluster_oracle_vs_pooled,0.3997113997113997,0.4025974025974026,-0.0028860028860029363
foldbench_monomer,7uww_A,2,cluster_oracle_with_pooled_vs_pooled,0.4025974025974026,0.4025974025974026,0.0
foldbench_monomer,7uww_A,2,cluster_oracle_vs_random_oracle,0.3997113997113997,0.4069264069264069,-0.00721500721500723
foldbench_monomer,7uww_A,3,cluster_oracle_vs_pooled,0.4141414141414141,0.4025974025974026,0.011544011544011468
foldbench_monomer,7uww_A,3,cluster_oracle_with_pooled_vs_pooled,0.4141414141414141,0.4025974025974026,0.011544011544011468
foldbench_monomer,7uww_A,3,cluster_oracle_vs_random_oracle,0.4141414141414141,0.3953823953823954,0.018759018759018697
foldbench_monomer,7uww_A,5,cluster_oracle_vs_pooled,0.3982683982683982,0.4025974025974026,-0.0043290043290044045
foldbench_monomer,7uww_A,5,cluster_oracle_with_pooled_vs_pooled,0.4025974025974026,0.4025974025974026,0.0
foldbench_monomer,7uww_A,5,cluster_oracle_vs_random_oracle,0.3982683982683982,0.3823953823953824,0.015873015873015817
foldbench_monomer,7uww_A,10,cluster_oracle_vs_pooled,0.4011544011544011,0.4025974025974026,-0.0014430014430015237
foldbench_monomer,7uww_A,10,cluster_oracle_with_pooled_vs_pooled,0.4025974025974026,0.4025974025974026,0.0
foldbench_monomer,7uww_A,10,cluster_oracle_vs_random_oracle,0.4011544011544011,0.3867243867243867,0.014430014430014404
foldbench_monomer,7uww_A,20,cluster_oracle_vs_pooled,0.3737373737373737,0.4025974025974026,-0.02886002886002892
foldbench_monomer,7uww_A,20,cluster_oracle_with_pooled_vs_pooled,0.4025974025974026,0.4025974025974026,0.0
foldbench_monomer,7uww_A,20,cluster_oracle_vs_random_oracle,0.3737373737373737,0.3477633477633478,0.025974025974025927
foldbench_monomer,8bke_A,2,cluster_oracle_vs_pooled,0.6659919028340081,0.6619433198380567,0.004048582995951455
foldbench_monomer,8bke_A,2,cluster_oracle_with_pooled_vs_pooled,0.6659919028340081,0.6619433198380567,0.004048582995951455
foldbench_monomer,8bke_A,2,cluster_oracle_vs_random_oracle,0.6659919028340081,0.6639676113360324,0.002024291497975672
foldbench_monomer,8bke_A,3,cluster_oracle_vs_pooled,0.6862348178137652,0.6619433198380567,0.02429149797570851
foldbench_monomer,8bke_A,3,cluster_oracle_with_pooled_vs_pooled,0.6862348178137652,0.6619433198380567,0.02429149797570851
foldbench_monomer,8bke_A,3,cluster_oracle_vs_random_oracle,0.6862348178137652,0.6558704453441295,0.030364372469635637
foldbench_monomer,8bke_A,5,cluster_oracle_vs_pooled,0.6720647773279352,0.6619433198380567,0.010121457489878583
foldbench_monomer,8bke_A,5,cluster_oracle_with_pooled_vs_pooled,0.6720647773279352,0.6619433198380567,0.010121457489878583
foldbench_monomer,8bke_A,5,cluster_oracle_vs_random_oracle,0.6720647773279352,0.6619433198380567,0.010121457489878583
foldbench_monomer,8bke_A,10,cluster_oracle_vs_pooled,0.6923076923076923,0.6619433198380567,0.030364372469635637
foldbench_monomer,8bke_A,10,cluster_oracle_with_pooled_vs_pooled,0.6923076923076923,0.6619433198380567,0.030364372469635637
foldbench_monomer,8bke_A,10,cluster_oracle_vs_random_oracle,0.6923076923076923,0.6255060728744939,0.0668016194331984
foldbench_monomer,8bke_A,20,cluster_oracle_vs_pooled,0.694331983805668,0.6619433198380567,0.03238866396761131
foldbench_monomer,8bke_A,20,cluster_oracle_with_pooled_vs_pooled,0.694331983805668,0.6619433198380567,0.03238866396761131
foldbench_monomer,8bke_A,20,cluster_oracle_vs_random_oracle,0.694331983805668,0.6194331983805668,0.0748987854251012
foldbench_monomer,8dge_A,2,cluster_oracle_vs_pooled,0.5284463894967177,0.5361050328227571,-0.007658643326039383
foldbench_monomer,8dge_A,2,cluster_oracle_with_pooled_vs_pooled,0.5361050328227571,0.5361050328227571,0.0
foldbench_monomer,8dge_A,2,cluster_oracle_vs_random_oracle,0.5284463894967177,0.5306345733041575,-0.002188183807439792
foldbench_monomer,8dge_A,3,cluster_oracle_vs_pooled,0.5437636761487965,0.5361050328227571,0.007658643326039383
foldbench_monomer,8dge_A,3,cluster_oracle_with_pooled_vs_pooled,0.5437636761487965,0.5361050328227571,0.007658643326039383
foldbench_monomer,8dge_A,3,cluster_oracle_vs_random_oracle,0.5437636761487965,0.5382932166301969,0.005470459518599591
foldbench_monomer,8dge_A,5,cluster_oracle_vs_pooled,0.5317286652078774,0.5361050328227571,-0.004376367614879695
